Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.62,1.4,2025-02-17 05:13:49.849,0.0,4.95,4.67,0.72,0.69,12.410000000000007,34736,35256,0.0,0.0,70,0.0,0.0,47,0.0,0.0,61
9.45,1.39,2025-02-17 05:13:49.949,0.1,4.8,4.64,0.7,0.69,13.75000000000001,34840,35152,0.0,0.0,76,0.0,0.0,42,0.0,0.0,64
9.39,1.38,2025-02-17 05:13:50.050,0.201,4.8,4.59,0.7,0.68,14.220000000000013,34736,35048,0.0,0.0,54,0.0,0.0,56,0.0,0.0,55
9.39,1.38,2025-02-17 05:13:50.150,0.301,4.8,4.59,0.7,0.68,14.450000000000019,34736,34840,0.0,0.0,58,0.0,0.0,55,0.0,0.0,56
9.37,1.38,2025-02-17 05:13:50.250,0.401,4.81,4.56,0.7,0.67,18.110000000000007,34424,34840,0.0,0.0,73,0.0,0.0,43,0.0,0.0,65
9.56,1.38,2025-02-17 05:13:50.350,0.501,4.79,4.77,0.7,0.68,34.230000000000004,34424,33488,0.01,0.01,4,0.01,0.0,91,0.02,0.02,42
9.53,1.37,2025-02-17 05:13:50.450,0.601,4.76,4.77,0.7,0.68,31.819999999999972,34320,33904,0.0,0.01,4,0.01,0.0,93,0.01,0.01,39
9.39,1.38,2025-02-17 05:13:50.550,0.701,4.79,4.59,0.7,0.68,14.510000000000021,34320,33696,0.0,0.0,47,0.0,0.0,56,0.0,0.0,51
9.4,1.38,2025-02-17 05:13:50.650,0.801,4.79,4.61,0.7,0.68,13.480000000000018,34424,33696,0.0,0.0,58,0.0,0.0,48,0.0,0.0,53
9.38,1.38,2025-02-17 05:13:50.750,0.901,4.79,4.59,0.7,0.68,14.220000000000013,34320,33696,0.0,0.0,56,0.0,0.0,63,0.0,0.0,58
9.39,1.37,2025-02-17 05:13:50.851,1.002,4.79,4.59,0.69,0.68,14.700000000000014,34424,33696,0.0,0.0,76,0.0,0.0,48,0.0,0.0,65
9.4,1.37,2025-02-17 05:13:50.951,1.102,4.79,4.61,0.69,0.68,20.269999999999964,34320,34216,0.0,0.0,19,0.0,0.0,81,0.0,0.0,53
9.61,1.39,2025-02-17 05:13:51.051,1.202,4.81,4.81,0.7,0.69,40.87,34320,34008,0.0,0.01,3,0.01,0.0,95,0.01,0.01,43
9.38,1.38,2025-02-17 05:13:51.152,1.303,4.79,4.6,0.7,0.68,14.420000000000014,34424,34008,0.0,0.0,54,0.0,0.0,50,0.0,0.0,52
9.35,1.38,2025-02-17 05:13:51.252,1.403,4.79,4.55,0.7,0.67,17.380000000000006,34320,33800,0.0,0.0,47,0.0,0.0,50,0.0,0.0,49
9.46,1.38,2025-02-17 05:13:51.352,1.503,4.79,4.67,0.7,0.68,31.189999999999994,34528,33800,0.0,0.0,42,0.0,0.0,72,0.0,0.0,65
9.4,1.37,2025-02-17 05:13:51.453,1.604,4.79,4.62,0.7,0.68,13.800000000000011,34008,33696,0.0,0.0,49,0.0,0.0,48,0.0,0.0,49
9.3,1.37,2025-02-17 05:13:51.552,1.703,4.75,4.55,0.69,0.67,26.399999999999984,33904,33696,0.0,0.0,35,0.0,0.0,77,0.0,0.0,57
9.48,1.38,2025-02-17 05:13:51.651,1.802,4.75,4.73,0.7,0.68,39.59999999999997,33904,33280,0.0,0.0,38,0.01,0.0,71,0.01,0.01,54
9.43,1.38,2025-02-17 05:13:51.752,1.903,4.78,4.64,0.7,0.69,18.329999999999995,34424,33280,0.0,0.0,55,0.0,0.0,53,0.0,0.0,54
9.4,1.39,2025-02-17 05:13:51.852,2.003,4.8,4.6,0.7,0.68,18.48999999999999,34320,33280,0.0,0.0,61,0.0,0.0,50,0.0,0.0,56
9.33,1.38,2025-02-17 05:13:51.952,2.103,4.78,4.55,0.7,0.67,17.51,34216,33280,0.0,0.0,62,0.0,0.0,51,0.0,0.0,56
9.39,1.38,2025-02-17 05:13:52.053,2.204,4.79,4.6,0.7,0.68,16.77,34216,33280,0.0,0.0,57,0.0,0.0,57,0.0,0.0,57
9.41,1.38,2025-02-17 05:13:52.153,2.304,4.8,4.61,0.7,0.68,18.89,34112,33176,0.0,0.0,41,0.0,0.0,65,0.0,0.0,55
9.69,1.39,2025-02-17 05:13:52.253,2.404,4.79,4.89,0.7,0.68,40.53,34216,34216,0.0,0.0,17,0.01,0.0,91,0.01,0.0,60
