Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
5.45,0.44,2024-11-14 00:41:24.322,0.0,3.01,2.43,0.25,0.19,65.63999999999999,34632,34736,0.01,0.01,48,0.02,0.0,77,0.03,0.01,60
8.65,0.84,2024-11-14 00:41:24.423,0.101,4.71,3.94,0.45,0.39,102.13,32864,33384,0.01,0.02,25,0.03,0.01,89,0.04,0.02,50
4.98,0.36,2024-11-14 00:41:24.523,0.201,2.79,2.19,0.2,0.15,46.24000000000001,32448,33072,0.0,0.0,66,0.0,0.0,57,0.01,0.0,63
5.57,0.42,2024-11-14 00:41:24.623,0.301,3.13,2.44,0.22,0.21,42.86,32448,32136,0.0,0.0,63,0.0,0.0,59,0.01,0.0,61
6.12,0.47,2024-11-14 00:41:24.723,0.401,3.36,2.75,0.25,0.23,56.52999999999998,32968,32968,0.0,0.0,52,0.01,0.0,72,0.01,0.0,61
6.77,0.59,2024-11-14 00:41:24.824,0.502,3.74,3.03,0.33,0.26,61.519999999999996,31824,32552,0.0,0.0,75,0.01,0.0,59,0.01,0.0,71
6.76,0.6,2024-11-14 00:41:24.932,0.61,3.72,3.04,0.33,0.27,57.67,30992,33072,0.0,0.0,57,0.02,0.0,78,0.02,0.01,66
6.36,0.56,2024-11-14 00:41:25.024,0.702,3.47,2.89,0.31,0.25,89.77,32136,35360,0.01,0.01,12,0.02,0.0,95,0.03,0.01,54
4.69,0.33,2024-11-14 00:41:25.124,0.802,2.63,2.06,0.19,0.14,36.249999999999986,31512,35152,0.0,0.0,72,0.0,0.0,45,0.01,0.0,60
5.22,0.41,2024-11-14 00:41:25.224,0.902,2.92,2.3,0.25,0.17,45.530000000000015,32136,35048,0.0,0.0,84,0.01,0.0,49,0.01,0.0,75
4.84,0.35,2024-11-14 00:41:25.325,1.003,2.7,2.14,0.2,0.15,44.199999999999996,32032,35464,0.0,0.0,70,0.0,0.0,57,0.01,0.0,65
4.96,0.35,2024-11-14 00:41:25.425,1.103,2.77,2.19,0.2,0.15,43.51,31928,35152,0.0,0.0,69,0.01,0.0,65,0.01,0.0,67
5.36,0.4,2024-11-14 00:41:25.525,1.203,2.97,2.39,0.22,0.18,54.25000000000001,31200,35360,0.0,0.0,54,0.01,0.0,77,0.01,0.0,66
6.77,0.61,2024-11-14 00:41:25.625,1.303,3.71,3.06,0.33,0.28,61.34,32240,34008,0.01,0.0,29,0.01,0.0,89,0.02,0.01,59
