,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,histogram,wordCounts,42,48,96,"[3.443, 3.099, 3.441, 3.576, 3.245, 3.812, 3.529, 4.002, 3.872, 4.117, 4.033, 3.473, 2.9, 3.548, 3.317, 3.452, 3.643, 3.591, 3.613, 4.197, 4.277, 3.047]",3.582867864084798,2024-11-14 00:43:22.874000,2024-11-14 00:44:42.101000,0.0,79.227,79.227
1,parallelKS,suffixArray,3,48,96,"[44.799, 45.883]",45.33776038800329,2024-11-14 00:43:23.194200,2024-11-14 00:44:53.876200,0.3202,91.0022,90.682
