Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
8.32,0.77,2024-11-13 23:06:03.040,0.0,4.57,3.76,0.41,0.36,114.74,32864,35048,0.01,0.02,21,0.03,0.01,89,0.04,0.03,50
4.96,0.4,2024-11-13 23:06:03.140,0.1,2.76,2.2,0.21,0.18,54.260000000000026,32240,34528,0.0,0.0,72,0.01,0.0,42,0.01,0.01,64
4.92,0.33,2024-11-13 23:06:03.240,0.2,2.72,2.2,0.18,0.15,48.23999999999999,33696,34008,0.0,0.0,79,0.01,0.0,36,0.01,0.0,65
4.95,0.34,2024-11-13 23:06:03.340,0.3,2.74,2.21,0.17,0.17,46.79999999999998,32760,34528,0.0,0.0,76,0.01,0.0,34,0.01,0.0,63
7.8,0.71,2024-11-13 23:06:03.441,0.401,4.23,3.56,0.36,0.35,69.40999999999998,32344,34632,0.0,0.0,44,0.02,0.0,78,0.02,0.01,63
6.38,0.54,2024-11-13 23:06:03.540,0.5,3.48,2.9,0.3,0.24,61.72,33280,34528,0.0,0.0,50,0.01,0.0,78,0.02,0.0,63
7.16,0.67,2024-11-13 23:06:03.650,0.61,3.68,3.49,0.33,0.34,96.53999999999998,33384,34632,0.01,0.01,23,0.02,0.01,94,0.03,0.01,63
5.57,0.46,2024-11-13 23:06:03.740,0.7,3.29,2.28,0.26,0.19,42.97999999999999,33176,35256,0.0,0.0,62,0.01,0.0,57,0.01,0.0,61
4.73,0.34,2024-11-13 23:06:03.841,0.801,2.63,2.1,0.19,0.15,33.970000000000006,32344,35256,0.0,0.0,66,0.0,0.0,56,0.01,0.0,62
4.9,0.4,2024-11-13 23:06:03.942,0.902,2.72,2.17,0.22,0.18,43.56999999999998,32344,35152,0.0,0.0,63,0.0,0.0,62,0.01,0.0,63
5.0,0.4,2024-11-13 23:06:04.041,1.001,2.78,2.21,0.23,0.17,43.02000000000001,32344,35568,0.0,0.0,67,0.0,0.0,58,0.01,0.0,64
5.18,0.43,2024-11-13 23:06:04.142,1.102,2.88,2.29,0.24,0.19,50.02999999999998,32136,35152,0.0,0.0,55,0.01,0.0,80,0.01,0.0,66
6.76,0.6,2024-11-13 23:06:04.243,1.203,3.67,3.09,0.32,0.28,53.500000000000014,32656,35152,0.0,0.0,56,0.01,0.0,78,0.01,0.0,67
6.75,0.64,2024-11-13 23:06:04.343,1.303,3.67,3.08,0.34,0.3,82.84,32448,34736,0.0,0.0,37,0.02,0.01,88,0.02,0.01,70
7.96,0.76,2024-11-13 23:06:04.442,1.402,4.31,3.65,0.39,0.37,81.33,32968,34216,0.01,0.0,85,0.02,0.0,68,0.03,0.01,78
5.74,0.48,2024-11-13 23:06:04.551,1.511,3.19,2.55,0.26,0.22,36.02,32552,34008,0.0,0.0,74,0.0,0.0,54,0.01,0.0,65
5.8,0.46,2024-11-13 23:06:04.643,1.603,3.19,2.61,0.23,0.23,46.29,31512,32552,0.0,0.0,68,0.01,0.0,70,0.01,0.0,69
