,Unnamed: 0,workload,cpu,memory,start,end
0,0,llama,48,96,2025-02-17 07:40:14,2025-02-17 07:44:40.423390
1,1,wordCounts,48,96,2025-02-17 07:40:13.306900,2025-02-17 07:42:13.059900
