,Unnamed: 0,workload,cpu,memory,start,end
0,0,breadthFirstSearch,48,96,2024-11-13 22:35:46.812500,2024-11-13 22:37:27.454000
1,1,suffixArray,48,96,2024-11-13 22:35:46.812500,2024-11-13 22:37:27.454000
