,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
464,trigramString_500000000000,3,48,56,35.295,2024-10-30 03:01:47.188500,2024-10-30 03:03:33.716400,8367.668551765524,1020.082007970132,9620.633404515524,1119.289782220132,8994.150978140524,1049.0176087930486,3774.6165192850426,272.57779868297274,31.71241768579492,1694.16,1976.52,1.81891991163538e-05,1.2463145624577203e-05,10043.168586933572,0.124918763585285,0.0145696890110145,0.1394884525962996,0.0308154135749619,0.0246336565898893,0.0554490701648512,0.1949375227611509,suffixArray,50,True,False,False,False,30.973543267818577,4.122851765851849,4.385079192361937,-0.0
484,trigramString_500000000000,3,96,192,33.259,2024-10-27 22:01:17.829000,2024-10-27 22:02:58.193400,8160.010563230693,987.6708319343928,9340.697857114026,1081.1557834510595,9340.697857114026,1081.1557834510595,7412.118446014126,280.84722502522703,32.507164480322906,3192.864,6385.728,1.81891991163538e-05,1.2463145624577203e-05,10421.853640565085,0.1556782976185671,0.0180192630575176,0.1736975606760847,0.0580756390474378,0.0795862579829401,0.1376618970303779,0.3113594577064628,suffixArray,60,False,True,False,False,-0.0,-34.69573529515523,-32.86893880388435,-39.72632651853595
510,trigramString_500000000000,3,64,56,34.442,2024-10-30 02:59:01.332100,2024-10-30 03:00:45.305900,8174.299698498908,1003.845904825683,9396.983236065576,1100.6560524590163,8989.422056876685,1032.082197885405,4950.547232401157,272.8350048216008,31.95679845708775,2204.288,1928.752,1.81891991163538e-05,1.2463145624577203e-05,10021.50425476209,0.1498237009479447,0.0172013699647567,0.1670250709127015,0.0400942333417892,0.0240383170496945,0.0641325503914838,0.2311576213041853,suffixArray,60,False,False,True,False,25.758599720419788,-0.0,1.356239295377747,-3.734781366579507
512,trigramString_500000000000,3,32,56,40.303,2024-10-30 03:04:39.519100,2024-10-30 03:06:41.043400,9337.13731360273,1117.8045151578592,10767.885081286064,1231.088859274526,9814.053236163842,1150.8457821918869,2628.7440395713106,267.17328936521017,30.54583676834295,1289.696,2256.968,1.81891991163538e-05,1.2463145624577203e-05,10964.899018355727,0.163567553936064,0.0191807630365314,0.1827483169725954,0.023458537343565,0.0281289208540107,0.0515874581975757,0.2343357751701712,suffixArray,60,False,False,False,True,24.73786507198584,-1.3748860401205245,-0.0,-5.161016394338155
542,trigramString_500000000000,3,48,56,35.295,2024-10-30 03:01:47.188500,2024-10-30 03:03:33.716400,8367.668551765524,1020.082007970132,9620.633404515524,1119.289782220132,8994.150978140524,1049.0176087930486,3774.6165192850426,272.57779868297274,31.71241768579492,1694.16,1976.52,1.81891991163538e-05,1.2463145624577203e-05,10043.168586933572,0.149902516302342,0.0174836268132174,0.1673861431155595,0.0308154135749619,0.0246336565898893,0.0554490701648512,0.2228352132804108,suffixArray,60,True,False,False,False,28.431525760656058,3.600317383791923,4.907727760052368,-0.0
562,trigramString_500000000000,3,96,192,33.259,2024-10-27 22:01:17.829000,2024-10-27 22:02:58.193400,8160.010563230693,987.6708319343928,9340.697857114026,1081.1557834510595,9340.697857114026,1081.1557834510595,7412.118446014126,280.84722502522703,32.507164480322906,3192.864,6385.728,1.81891991163538e-05,1.2463145624577203e-05,10421.853640565085,0.1816246805549949,0.0210224735671039,0.2026471541220988,0.0580756390474378,0.0795862579829401,0.1376618970303779,0.3403090511524769,suffixArray,70,False,True,False,False,-0.0,-31.39592510833042,-28.518498230949252,-35.725724863129756
588,trigramString_500000000000,3,64,56,34.442,2024-10-30 02:59:01.332100,2024-10-30 03:00:45.305900,8174.299698498908,1003.845904825683,9396.983236065576,1100.6560524590163,8989.422056876685,1032.082197885405,4950.547232401157,272.8350048216008,31.95679845708775,2204.288,1928.752,1.81891991163538e-05,1.2463145624577203e-05,10021.50425476209,0.1747943177726022,0.0200682649588828,0.1948625827314851,0.0400942333417892,0.0240383170496945,0.0641325503914838,0.2589951331229689,suffixArray,70,False,False,True,False,23.894139093313434,-0.0,2.189890496991329,-3.295231378925635
590,trigramString_500000000000,3,32,56,40.303,2024-10-30 03:04:39.519100,2024-10-30 03:06:41.043400,9337.13731360273,1117.8045151578592,10767.885081286064,1231.088859274526,9814.053236163842,1150.8457821918869,2628.7440395713106,267.17328936521017,30.54583676834295,1289.696,2256.968,1.81891991163538e-05,1.2463145624577203e-05,10964.899018355727,0.190828812925408,0.0223775568759533,0.2132063698013614,0.023458537343565,0.0281289208540107,0.0515874581975757,0.2647938279989372,suffixArray,70,False,False,False,True,22.190189446270352,-2.2389204021123885,-0.0,-5.607929388677599
620,trigramString_500000000000,3,48,56,35.295,2024-10-30 03:01:47.188500,2024-10-30 03:03:33.716400,8367.668551765524,1020.082007970132,9620.633404515524,1119.289782220132,8994.150978140524,1049.0176087930486,3774.6165192850426,272.57779868297274,31.71241768579492,1694.16,1976.52,1.81891991163538e-05,1.2463145624577203e-05,10043.168586933572,0.174886269019399,0.0203975646154203,0.1952838336348194,0.0308154135749619,0.0246336565898893,0.0554490701648512,0.2507329037996707,suffixArray,70,True,False,False,False,26.321999679247792,3.1901098772289798,5.31014046117529,-0.0
640,trigramString_500000000000,3,96,192,33.259,2024-10-27 22:01:17.829000,2024-10-27 22:02:58.193400,8160.010563230693,987.6708319343928,9340.697857114026,1081.1557834510595,9340.697857114026,1081.1557834510595,7412.118446014126,280.84722502522703,32.507164480322906,3192.864,6385.728,1.81891991163538e-05,1.2463145624577203e-05,10421.853640565085,0.2075710634914228,0.0240256840766902,0.231596747568113,0.0580756390474378,0.0795862579829401,0.1376618970303779,0.369258644598491,suffixArray,80,False,True,False,False,-0.0,-28.736617365668714,-25.065636690719415,-32.52623801097171
