,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds
19,trigramString_500000000000,3,16,192,59.093,2024-10-27 22:45:59.542700,2024-10-27 22:48:57.387700,10151.584292159392,1419.5603579279345,12249.37298867606,1585.6599472112678,10501.215741578837,1585.659947211268,1456.7928845070437,207.28974647887327,26.833295774647887,945.488,11345.856
20,trigramString_500000000000,3,96,72,33.67,2024-10-30 02:34:13.937400,2024-10-30 02:35:55.596000,8157.162704888888,995.0519417222224,9352.440409722221,1089.692138888889,9352.440409722221,1030.5420156597224,7293.424751984127,277.7677579365079,32.363888888888894,3232.32,2424.2400000000002
21,trigramString_500000000000,3,64,40,134.568,2024-10-30 03:30:15.187800,2024-10-30 03:36:59.945200,17438.899743482405,2264.0921092142544,22216.034587082406,2642.338086414254,20623.656305882407,2342.8933544642546,1673.2195743627817,165.0915120019797,19.635708982925017,8612.352,5382.72
22,trigramString_500000000000,3,32,64,40.707,2024-10-28 03:22:08.777000,2024-10-28 03:24:11.546200,9438.476729727552,1116.75914717449,10883.566409877552,1231.17906122449,9920.173289777553,1154.89911852449,2614.7086857142854,267.36351020408165,30.244897959183675,1302.624,2605.248
23,trigramString_500000000000,3,64,192,34.196,2024-10-27 22:17:27.086000,2024-10-27 22:19:10.265500,8289.904649133334,995.9189532666664,9503.85524,1092.0376399999998,9099.205043044445,1092.0376399999998,5044.76254368932,277.9230097087379,31.934660194174754,2188.544,6565.632
24,trigramString_500000000000,3,32,24,381.372,2024-10-30 05:51:42.805700,2024-10-30 06:10:48.411500,39410.1908691382,5506.906949962896,52948.8142385382,6578.873723762896,43923.06532560487,5640.902796687896,647.3442402517923,138.837707641196,17.250542052806434,12203.904,9152.928
25,trigramString_500000000000,3,96,24,401.455,2024-10-30 04:10:21.644900,2024-10-30 04:30:27.540300,44689.037272697395,6063.539886736156,58940.60279078073,7191.956291652823,58940.60279078073,6204.5919373507395,1030.4056594684387,146.8174584717608,17.91472591362126,38539.68,9634.92
26,trigramString_500000000000,3,96,48,89.112,2024-10-28 05:00:18.842000,2024-10-28 05:04:47.040900,13529.95665600883,1697.8958317443655,16693.41334840883,1948.3733265443655,16693.41334840883,1760.5152054443656,3237.2501310370644,187.33070011231746,21.864320479221266,8554.752,4277.376
27,trigramString_500000000000,3,16,32,242.184,2024-10-29 08:52:41.663900,2024-10-29 09:04:49.385700,24479.331904744176,3691.7896368459124,33076.81143154418,4372.524460445912,25912.245159210845,3805.2454407792457,562.0414698596204,136.57719515551887,18.054555463804018,3874.944,7749.888
28,trigramString_500000000000,3,16,72,59.751,2024-10-30 02:48:49.425300,2024-10-30 02:51:49.286400,10279.884559476182,1435.7377746313368,12401.032113426183,1603.6868812813368,10633.409151801183,1498.7186896250869,1445.3316824512551,207.5451810584958,26.839498607242337,956.016,4302.072
