,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,quickHull,convexHull,3,48,96,"[49.498, 49.474]",49.48599854504302,2024-11-13 21:42:39.723500,2024-11-13 21:44:18.695500,3.1732,102.1452,98.972
1,parlayhash,removeDuplicates,21,48,96,"[8.446, 7.425, 7.142, 7.045, 7.486, 6.975, 7.932, 7.672, 6.961, 6.887, 7.252]",7.370232737943193,2024-11-13 21:42:36.550300,2024-11-13 21:43:57.773300,0.0,81.223,81.223
