,Unnamed: 0,workload,cpu,memory,start,end
0,0,removeDuplicates,48,96,2024-11-13 21:42:36.550300,2024-11-13 21:44:18.695500
1,1,convexHull,48,96,2024-11-13 21:42:36.550300,2024-11-13 21:44:18.695500
