,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,removeDuplicates,48,96,2024-11-13 21:42:36.550300,2024-11-13 21:44:18.695500,35.45422340425532,7.370232737943193,323.0769080081492,36.42375803165648,359.50066603980565,287.5771246748159,33.612941364989815,321.1900660398057,122.4570516485685,14.313174948971618,136.7702265975401,17.74989166666667,1.4054083333333331,19.155300000000004,130.82083265661177,10.358186508511512,141.1790191651233,902.53697105228,105.491430592819,1008.028401645099,1149.2074208102224,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,convexHull,48,96,2024-11-13 21:42:36.550300,2024-11-13 21:44:18.695500,47.80618085106383,49.48599854504302,323.0769080081492,36.42375803165648,359.50066603980565,287.5771246748159,33.612941364989815,321.1900660398057,165.1200730262474,19.2997664160182,184.4198394422656,17.74989166666667,1.4054083333333331,19.155300000000004,878.371113191338,69.54803473852466,947.9191479298628,8171.131693534277,955.0682127827469,9126.199906317022,10074.119054246885,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
