,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,wordCounts,48,96,2024-11-14 00:49:31.138800,2024-11-14 00:51:04.697700,29.35247391304348,3.8963040292691455,324.7219489241562,33.06551311117765,357.7874620353339,289.2221655908229,30.254696444510984,319.47686203533385,109.9196806166954,11.49838071208066,121.41806132877603,17.74989166666667,1.4054083333333331,19.155300000000004,69.15897441992418,5.4758981519351,74.63487257185928,428.2804944828079,44.80118709855051,473.0816815813584,547.7165541532177,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,convexHull,48,96,2024-11-14 00:49:31.138800,2024-11-14 00:51:04.697700,47.88015652173912,41.32149963396781,324.7219489241562,33.06551311117765,357.7874620353339,289.2221655908229,30.254696444510984,319.47686203533385,179.3024849741275,18.756315732430323,198.05880070655783,17.74989166666667,1.4054083333333331,19.155300000000004,733.4521420071351,58.07357993140864,791.5257219385437,7409.047567227929,775.0390936722043,8184.086660900133,8975.612382838677,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
