,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
45,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848,1.81891991163538e-05,1.2463145624577203e-05,1832.313024128388,0.0,0.0,0.0,0.0047809946093353,0.0032759129011288,0.0080569075104642,0.0080569075104642,nearestNeighbors,0,True,False,False,True,24.881542910616464,24.881542910616464,-0.0,-0.0
47,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.2000000000001,219.6,1.81891991163538e-05,1.2463145624577203e-05,1653.6657686458334,0.0,0.0,0.0,0.0079886962519025,0.0027369067791571,0.0107256030310597,0.0107256030310597,nearestNeighbors,0,False,True,True,False,-0.0,-0.0,-33.12307504001299,-33.12307504001299
111,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848,1.81891991163538e-05,1.2463145624577203e-05,1832.313024128388,0.0047051994866982,0.0003845589136584,0.0050897584003566,0.0047809946093353,0.0032759129011288,0.0080569075104642,0.0131466659108208,nearestNeighbors,10,True,False,False,True,14.181319020007678,14.181319020007678,-0.0,-0.0
113,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.2000000000001,219.6,1.81891991163538e-05,1.2463145624577203e-05,1653.6657686458334,0.0042282488888888,0.0003652671351273,0.0045935160240162,0.0079886962519025,0.0027369067791571,0.0107256030310597,0.0153191190550759,nearestNeighbors,10,False,True,True,False,-0.0,-0.0,-16.524745962145342,-16.524745962145342
177,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848,1.81891991163538e-05,1.2463145624577203e-05,1832.313024128388,0.0094103989733964,0.0007691178273168,0.0101795168007132,0.0047809946093353,0.0032759129011288,0.0080569075104642,0.0182364243111775,nearestNeighbors,20,True,False,False,True,8.417824970209935,8.417824970209935,-0.0,-0.0
179,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.2000000000001,219.6,1.81891991163538e-05,1.2463145624577203e-05,1653.6657686458334,0.0084564977777777,0.0007305342702546,0.0091870320480324,0.0079886962519025,0.0027369067791571,0.0107256030310597,0.0199126350790921,nearestNeighbors,20,False,True,True,False,-0.0,-0.0,-9.19155388859433,-9.19155388859433
243,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848,1.81891991163538e-05,1.2463145624577203e-05,1832.313024128388,0.0141155984600946,0.0011536767409752,0.0152692752010699,0.0047809946093353,0.0032759129011288,0.0080569075104642,0.0233261827115341,nearestNeighbors,30,True,False,False,True,4.814988639421782,4.814988639421782,-0.0,-0.0
245,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.2000000000001,219.6,1.81891991163538e-05,1.2463145624577203e-05,1653.6657686458334,0.0126847466666666,0.0010958014053819,0.0137805480720486,0.0079886962519025,0.0027369067791571,0.0107256030310597,0.0245061511031083,nearestNeighbors,30,False,True,True,False,-0.0,-0.0,-5.0585576138471255,-5.0585576138471255
309,3Dplummer_50000000,10,48,48,5.476,2024-10-28 05:47:35.956200,2024-10-28 05:48:30.726300,1596.6734084446884,134.5932009003663,1791.070221978022,149.98523296703297,1693.8718152113552,138.44120891703295,4809.093864468865,327.0763736263736,27.38956043956044,262.848,262.848,1.81891991163538e-05,1.2463145624577203e-05,1832.313024128388,0.0188207979467928,0.0015382356546336,0.0203590336014265,0.0047809946093353,0.0032759129011288,0.0080569075104642,0.0284159411118907,nearestNeighbors,40,True,False,False,True,2.349600812431569,2.349600812431569,-0.0,-0.0
311,3Dplummer_50000000,10,96,48,4.575,2024-10-28 04:10:36.089900,2024-10-28 04:11:21.845600,1359.75809125,128.28129708333333,1522.1696,141.14078333333333,1522.1696,131.49616864583334,9563.932244444444,332.71466666666663,30.850444444444445,439.2000000000001,219.6,1.81891991163538e-05,1.2463145624577203e-05,1653.6657686458334,0.0169129955555555,0.0014610685405092,0.0183740640960648,0.0079886962519025,0.0027369067791571,0.0107256030310597,0.0290996671271245,nearestNeighbors,40,False,True,True,False,-0.0,-0.0,-2.406135389081634,-2.406135389081634
