Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.77,1.41,2025-02-17 04:29:59.640,0.0,4.98,4.79,0.72,0.69,14.590000000000009,34528,35256,0.0,0.0,60,0.0,0.0,54,0.0,0.0,58
9.64,1.39,2025-02-17 04:29:59.740,0.1,4.98,4.66,0.72,0.67,18.479999999999997,34320,35360,0.0,0.0,67,0.0,0.0,40,0.0,0.0,56
9.8,1.4,2025-02-17 04:29:59.840,0.2,5.02,4.78,0.72,0.68,35.33,34424,35360,0.01,0.01,64,0.01,0.0,64,0.01,0.01,64
9.9,1.41,2025-02-17 04:29:59.941,0.301,4.99,4.91,0.72,0.69,46.13999999999996,34736,33800,0.01,0.02,11,0.01,0.01,91,0.02,0.02,42
9.59,1.38,2025-02-17 04:30:00.040,0.4,4.91,4.67,0.71,0.67,16.810000000000006,34632,33488,0.0,0.0,60,0.0,0.0,48,0.0,0.0,54
9.84,1.39,2025-02-17 04:30:00.140,0.5,4.93,4.92,0.71,0.68,32.079999999999984,34736,32760,0.0,0.0,44,0.01,0.0,69,0.01,0.0,59
9.67,1.4,2025-02-17 04:30:00.240,0.6,4.97,4.7,0.72,0.68,23.730000000000008,34840,32864,0.0,0.0,65,0.0,0.0,45,0.0,0.0,57
9.72,1.4,2025-02-17 04:30:00.341,0.701,4.97,4.75,0.72,0.68,28.30999999999998,34736,32240,0.0,0.0,32,0.01,0.0,81,0.01,0.01,53
9.73,1.39,2025-02-17 04:30:00.441,0.801,4.99,4.74,0.72,0.68,17.91,34528,32032,0.0,0.0,66,0.0,0.0,46,0.0,0.0,57
9.59,1.38,2025-02-17 04:30:00.540,0.9,4.91,4.68,0.71,0.67,16.090000000000007,34736,32032,0.0,0.0,60,0.0,0.0,54,0.0,0.0,57
9.56,1.38,2025-02-17 04:30:00.640,1.0,4.9,4.67,0.71,0.67,16.369999999999997,34736,32032,0.0,0.0,54,0.0,0.0,50,0.0,0.0,52
9.71,1.4,2025-02-17 04:30:00.740,1.1,4.99,4.72,0.72,0.68,17.889999999999986,34736,32032,0.0,0.0,57,0.0,0.0,55,0.0,0.0,56
9.71,1.41,2025-02-17 04:30:00.841,1.201,5.0,4.72,0.73,0.68,15.689999999999994,34840,32032,0.0,0.0,63,0.0,0.0,48,0.0,0.0,56
9.66,1.39,2025-02-17 04:30:00.941,1.301,4.92,4.74,0.71,0.68,16.469999999999995,35048,32032,0.0,0.0,54,0.0,0.0,54,0.0,0.0,54
