Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.13,1.4,2025-02-15 23:04:28.448,0.0,4.58,4.55,0.72,0.68,44.690000000000005,33488,33904,0.01,0.01,9,0.01,0.0,90,0.02,0.01,37
8.97,1.37,2025-02-15 23:04:28.549,0.101,4.52,4.44,0.71,0.66,19.540000000000003,33592,33176,0.0,0.0,36,0.0,0.0,60,0.01,0.0,44
8.85,1.36,2025-02-15 23:04:28.649,0.201,4.49,4.36,0.69,0.66,28.919999999999984,32656,32968,0.01,0.0,86,0.0,0.0,40,0.01,0.01,76
9.02,1.37,2025-02-15 23:04:28.749,0.301,4.61,4.41,0.7,0.67,45.61999999999998,33592,33176,0.02,0.02,95,0.0,0.0,31,0.02,0.02,91
8.93,1.36,2025-02-15 23:04:28.849,0.401,4.52,4.42,0.69,0.67,18.419999999999995,33696,33176,0.0,0.0,60,0.0,0.0,50,0.01,0.0,56
9.25,1.36,2025-02-15 23:04:28.950,0.502,4.55,4.7,0.69,0.67,35.05,33800,32760,0.0,0.0,50,0.01,0.0,69,0.01,0.0,60
8.92,1.35,2025-02-15 23:04:29.050,0.602,4.5,4.41,0.69,0.66,23.540000000000013,33696,32864,0.0,0.0,49,0.0,0.0,55,0.0,0.0,52
8.93,1.36,2025-02-15 23:04:29.150,0.702,4.51,4.42,0.69,0.67,29.769999999999982,33592,33488,0.0,0.0,35,0.01,0.0,66,0.01,0.01,48
8.91,1.36,2025-02-15 23:04:29.251,0.803,4.49,4.41,0.68,0.67,20.219999999999978,33592,33904,0.0,0.0,55,0.0,0.0,44,0.0,0.0,49
8.89,1.36,2025-02-15 23:04:29.351,0.903,4.46,4.43,0.69,0.67,17.09999999999999,33384,33904,0.0,0.0,53,0.0,0.0,55,0.0,0.0,54
8.83,1.34,2025-02-15 23:04:29.450,1.002,4.46,4.37,0.68,0.66,23.169999999999987,33072,33696,0.0,0.0,25,0.0,0.0,69,0.01,0.0,39
