,Unnamed: 0,workload,cpu,memory,start,end
0,0,removeDuplicates,48,96,2024-11-13 21:10:29.732700,2024-11-13 21:11:53.233700
1,1,breadthFirstSearch,48,96,2024-11-13 21:10:29.732700,2024-11-13 21:11:53.233700
