Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
5.94,0.48,2024-11-13 20:59:21.275,0.0,3.45,2.49,0.28,0.2,71.89999999999999,33488,33696,0.01,0.01,27,0.02,0.0,83,0.03,0.02,47
8.16,0.78,2024-11-13 20:59:21.375,0.1,4.44,3.72,0.41,0.36,107.21,31824,33072,0.01,0.01,50,0.02,0.0,67,0.03,0.02,57
4.99,0.36,2024-11-13 20:59:21.475,0.2,2.82,2.18,0.22,0.14,47.59999999999997,32240,33592,0.0,0.0,72,0.01,0.0,50,0.01,0.0,65
5.21,0.39,2024-11-13 20:59:21.576,0.301,2.91,2.3,0.21,0.18,54.260000000000005,34632,33384,0.0,0.0,80,0.01,0.0,37,0.01,0.0,64
8.71,0.83,2024-11-13 20:59:21.675,0.4,4.75,3.96,0.44,0.39,72.16,33384,33280,0.0,0.01,68,0.02,0.0,61,0.02,0.01,65
4.95,0.38,2024-11-13 20:59:21.775,0.5,2.77,2.18,0.22,0.17,45.95000000000002,32968,33384,0.0,0.0,62,0.01,0.0,57,0.01,0.0,60
6.33,0.52,2024-11-13 20:59:21.885,0.61,3.32,3.01,0.26,0.26,68.94999999999997,34008,33488,0.0,0.0,56,0.02,0.0,75,0.02,0.0,65
7.14,0.65,2024-11-13 20:59:21.976,0.701,4.08,3.06,0.37,0.29,87.24,34632,33592,0.01,0.01,17,0.02,0.01,93,0.03,0.01,54
4.56,0.24,2024-11-13 20:59:22.076,0.801,2.57,1.99,0.14,0.1,39.88000000000001,33176,32240,0.0,0.0,63,0.0,0.0,63,0.01,0.0,63
5.06,0.36,2024-11-13 20:59:22.177,0.902,2.81,2.25,0.2,0.16,43.82000000000001,33280,32656,0.0,0.0,74,0.01,0.0,49,0.01,0.0,65
5.02,0.34,2024-11-13 20:59:22.276,1.001,2.82,2.2,0.2,0.14,43.71000000000001,33072,32136,0.0,0.0,74,0.0,0.0,53,0.01,0.0,66
5.76,0.45,2024-11-13 20:59:22.377,1.102,3.21,2.55,0.25,0.2,46.769999999999996,32656,32656,0.0,0.0,67,0.01,0.0,61,0.01,0.0,64
5.36,0.39,2024-11-13 20:59:22.477,1.202,2.97,2.4,0.22,0.17,56.510000000000005,32656,32448,0.0,0.0,60,0.01,0.0,71,0.01,0.0,65
7.08,0.63,2024-11-13 20:59:22.577,1.302,3.91,3.16,0.35,0.28,83.42999999999999,33176,33592,0.0,0.0,22,0.02,0.0,91,0.02,0.01,59
8.01,0.71,2024-11-13 20:59:22.677,1.402,4.36,3.65,0.36,0.35,63.08999999999998,33280,32448,0.0,0.0,57,0.02,0.0,77,0.02,0.01,70
4.85,0.33,2024-11-13 20:59:22.785,1.51,2.69,2.16,0.19,0.14,34.00000000000001,33072,33072,0.0,0.0,76,0.0,0.0,54,0.01,0.0,66
5.64,0.43,2024-11-13 20:59:22.877,1.602,3.13,2.51,0.24,0.19,44.64,32344,33384,0.0,0.0,67,0.01,0.0,71,0.01,0.0,68
5.03,0.37,2024-11-13 20:59:22.977,1.702,2.83,2.2,0.21,0.16,44.81000000000001,32656,32552,0.0,0.0,71,0.01,0.0,59,0.01,0.0,66
5.3,0.39,2024-11-13 20:59:23.078,1.803,2.94,2.36,0.23,0.16,51.27000000000002,32032,32240,0.0,0.0,75,0.01,0.0,66,0.01,0.0,71
5.8,0.47,2024-11-13 20:59:23.178,1.903,3.2,2.6,0.26,0.21,57.9,32344,33384,0.0,0.0,25,0.01,0.0,88,0.02,0.0,57
6.48,0.54,2024-11-13 20:59:23.278,2.003,3.57,2.91,0.29,0.25,76.76,31824,34424,0.0,0.0,59,0.01,0.0,83,0.02,0.01,74
5.74,0.44,2024-11-13 20:59:23.379,2.104,3.2,2.54,0.26,0.18,45.48,32864,33800,0.0,0.0,74,0.01,0.0,60,0.01,0.0,68
4.82,0.33,2024-11-13 20:59:23.479,2.204,2.72,2.1,0.19,0.14,38.279999999999994,32344,33800,0.0,0.0,73,0.0,0.0,65,0.01,0.0,70
5.59,0.44,2024-11-13 20:59:23.588,2.313,3.09,2.5,0.25,0.19,37.97000000000002,32552,33488,0.0,0.0,71,0.01,0.0,58,0.01,0.0,65
8.56,0.83,2024-11-13 20:59:23.679,2.404,4.69,3.87,0.44,0.39,70.33,33384,33072,0.01,0.0,80,0.02,0.0,63,0.03,0.01,71
5.54,0.41,2024-11-13 20:59:23.780,2.505,3.07,2.47,0.23,0.18,50.85999999999998,33592,32656,0.0,0.0,61,0.01,0.0,73,0.01,0.0,67
6.99,0.63,2024-11-13 20:59:23.880,2.605,3.81,3.17,0.35,0.28,95.78,33176,34008,0.01,0.0,32,0.01,0.0,90,0.02,0.01,67
5.16,0.37,2024-11-13 20:59:23.979,2.704,2.89,2.27,0.21,0.16,49.429999999999986,32864,33696,0.0,0.0,70,0.0,0.0,69,0.01,0.0,70
6.72,0.55,2024-11-13 20:59:24.084,2.809,3.67,3.05,0.3,0.25,43.349999999999994,32552,33072,0.0,0.0,68,0.01,0.0,61,0.01,0.0,65
5.18,0.39,2024-11-13 20:59:24.180,2.905,2.92,2.26,0.23,0.16,51.33999999999999,32240,34112,0.0,0.0,74,0.01,0.0,70,0.01,0.0,72
5.24,0.37,2024-11-13 20:59:24.280,3.005,2.92,2.32,0.21,0.16,38.55,32136,33592,0.0,0.0,73,0.0,0.0,60,0.01,0.0,67
6.3,0.5,2024-11-13 20:59:24.380,3.105,3.5,2.8,0.28,0.22,55.29,31096,34424,0.0,0.0,81,0.01,0.0,70,0.01,0.0,75
7.49,0.69,2024-11-13 20:59:24.488,3.213,4.09,3.4,0.37,0.32,72.18999999999997,32552,34112,0.0,0.0,30,0.01,0.0,86,0.02,0.01,65
6.35,0.55,2024-11-13 20:59:24.580,3.305,3.47,2.88,0.31,0.24,49.630000000000024,32032,33592,0.0,0.0,82,0.01,0.0,63,0.01,0.0,74
8.19,0.76,2024-11-13 20:59:24.680,3.405,4.47,3.72,0.41,0.36,66.43,32032,32760,0.0,0.0,64,0.02,0.0,76,0.02,0.0,73
5.06,0.37,2024-11-13 20:59:24.781,3.506,2.86,2.2,0.22,0.15,58.91999999999999,31304,32656,0.0,0.0,71,0.01,0.0,68,0.01,0.0,70
5.01,0.39,2024-11-13 20:59:24.881,3.606,2.77,2.24,0.23,0.17,43.04999999999999,32448,33072,0.0,0.0,83,0.0,0.0,47,0.01,0.0,68
5.67,0.45,2024-11-13 20:59:24.981,3.706,3.16,2.5,0.25,0.2,58.73,32032,33800,0.0,0.0,75,0.01,0.0,78,0.01,0.0,77
6.38,0.55,2024-11-13 20:59:25.082,3.807,3.47,2.9,0.3,0.25,66.78999999999999,32552,32656,0.0,0.0,30,0.01,0.0,90,0.01,0.01,67
7.39,0.66,2024-11-13 20:59:25.182,3.907,4.06,3.34,0.35,0.31,66.82999999999997,32864,32760,0.0,0.0,62,0.01,0.0,83,0.01,0.0,77
5.5,0.42,2024-11-13 20:59:25.290,4.015,3.07,2.43,0.24,0.18,44.98999999999999,32448,32864,0.0,0.0,68,0.01,0.0,73,0.01,0.0,71
5.58,0.45,2024-11-13 20:59:25.382,4.107,3.1,2.48,0.27,0.18,40.34,33072,32968,0.0,0.0,72,0.01,0.0,72,0.01,0.0,72
5.77,0.47,2024-11-13 20:59:25.482,4.207,3.2,2.56,0.27,0.2,38.33999999999999,32552,32656,0.0,0.0,70,0.0,0.0,62,0.01,0.0,66
5.59,0.44,2024-11-13 20:59:25.583,4.308,3.09,2.5,0.26,0.19,46.760000000000005,32136,33280,0.0,0.0,72,0.01,0.0,73,0.01,0.0,72
9.54,0.92,2024-11-13 20:59:25.682,4.407,5.14,4.39,0.48,0.44,100.55000000000001,31824,32760,0.0,0.0,42,0.04,0.0,86,0.04,0.01,75
8.51,0.81,2024-11-13 20:59:25.783,4.508,4.64,3.88,0.43,0.38,99.05999999999997,32240,34632,0.01,0.0,50,0.02,0.01,80,0.03,0.01,69
4.83,0.36,2024-11-13 20:59:25.884,4.609,2.65,2.18,0.21,0.15,56.72999999999998,31720,34112,0.0,0.0,77,0.0,0.0,63,0.01,0.0,69
4.93,0.37,2024-11-13 20:59:25.983,4.708,2.79,2.14,0.23,0.14,50.02000000000001,32760,34424,0.0,0.0,73,0.0,0.0,64,0.01,0.0,68
4.81,0.35,2024-11-13 20:59:26.083,4.808,2.71,2.1,0.21,0.14,38.82000000000001,32760,34112,0.0,0.0,68,0.0,0.0,66,0.01,0.0,67
4.83,0.38,2024-11-13 20:59:26.193,4.918,2.68,2.15,0.23,0.15,30.569999999999997,32864,34216,0.0,0.0,63,0.0,0.0,61,0.01,0.0,62
6.3,0.53,2024-11-13 20:59:26.284,5.009,3.49,2.82,0.29,0.24,58.749999999999986,32864,33904,0.0,0.0,72,0.02,0.0,75,0.02,0.0,74
7.81,0.71,2024-11-13 20:59:26.384,5.109,4.26,3.55,0.38,0.33,87.32000000000002,32448,33280,0.0,0.0,32,0.01,0.0,90,0.02,0.01,69
7.05,0.64,2024-11-13 20:59:26.484,5.209,3.89,3.16,0.35,0.29,41.77,32448,32864,0.0,0.0,75,0.0,0.0,65,0.01,0.0,70
5.24,0.42,2024-11-13 20:59:26.585,5.31,2.9,2.33,0.24,0.18,44.05000000000001,32864,32968,0.0,0.0,68,0.01,0.0,71,0.01,0.0,69
7.75,0.72,2024-11-13 20:59:26.685,5.41,4.23,3.52,0.39,0.34,66.45999999999998,32552,32344,0.0,0.0,72,0.02,0.0,76,0.02,0.0,75
5.02,0.37,2024-11-13 20:59:26.785,5.51,2.8,2.22,0.21,0.15,38.68999999999999,32240,32760,0.0,0.0,70,0.0,0.0,67,0.01,0.0,69
5.2,0.38,2024-11-13 20:59:26.885,5.61,2.89,2.31,0.22,0.16,48.949999999999996,33488,33488,0.0,0.0,64,0.01,0.0,79,0.01,0.0,73
7.31,0.66,2024-11-13 20:59:26.995,5.72,4.0,3.31,0.35,0.31,75.85999999999999,33904,33176,0.01,0.0,39,0.02,0.01,89,0.02,0.01,72
4.72,0.34,2024-11-13 20:59:27.086,5.811,2.63,2.09,0.19,0.15,49.2,34216,33280,0.0,0.0,71,0.01,0.0,66,0.01,0.0,69
4.84,0.35,2024-11-13 20:59:27.186,5.911,2.73,2.12,0.2,0.15,38.19000000000001,34112,33280,0.0,0.0,69,0.0,0.0,67,0.01,0.0,68
5.27,0.38,2024-11-13 20:59:27.292,6.017,2.92,2.34,0.22,0.16,44.809999999999995,33280,33488,0.0,0.0,68,0.01,0.0,59,0.01,0.0,63
5.27,0.41,2024-11-13 20:59:27.387,6.112,2.95,2.32,0.24,0.17,55.25000000000001,33800,33696,0.0,0.0,80,0.01,0.0,66,0.01,0.0,74
5.82,0.49,2024-11-13 20:59:27.487,6.212,3.26,2.56,0.28,0.21,38.760000000000005,33800,33176,0.0,0.0,73,0.0,0.0,66,0.01,0.0,70
5.65,0.45,2024-11-13 20:59:27.588,6.313,3.08,2.56,0.25,0.2,81.71999999999997,33280,32864,0.0,0.0,63,0.01,0.0,69,0.02,0.0,67
9.02,0.86,2024-11-13 20:59:27.687,6.412,4.9,4.12,0.45,0.41,162.78,33384,34424,0.01,0.0,36,0.03,0.01,88,0.03,0.01,73
5.05,0.4,2024-11-13 20:59:27.787,6.512,2.82,2.23,0.23,0.17,46.540000000000006,33592,33696,0.0,0.0,65,0.0,0.0,67,0.01,0.0,66
4.69,0.33,2024-11-13 20:59:27.896,6.621,2.62,2.08,0.19,0.14,30.820000000000014,33904,33904,0.0,0.0,66,0.0,0.0,60,0.0,0.0,63
6.01,0.49,2024-11-13 20:59:27.988,6.713,3.35,2.66,0.27,0.22,47.65,32864,34112,0.0,0.0,84,0.01,0.0,52,0.01,0.0,69
4.63,0.33,2024-11-13 20:59:28.087,6.812,2.6,2.04,0.2,0.13,46.13,32968,33592,0.0,0.0,73,0.0,0.0,64,0.01,0.0,69
5.52,0.45,2024-11-13 20:59:28.187,6.912,3.07,2.45,0.26,0.19,53.82000000000001,32864,33592,0.0,0.0,73,0.01,0.0,74,0.01,0.0,74
8.33,0.78,2024-11-13 20:59:28.288,7.013,4.52,3.8,0.41,0.37,91.40999999999998,32448,35672,0.0,0.0,34,0.02,0.01,90,0.02,0.01,73
5.13,0.39,2024-11-13 20:59:28.388,7.113,2.88,2.25,0.22,0.17,53.82000000000001,33384,34944,0.0,0.0,87,0.01,0.0,72,0.01,0.0,83
5.26,0.38,2024-11-13 20:59:28.489,7.214,2.96,2.3,0.22,0.17,46.10000000000001,33384,34528,0.0,0.0,80,0.0,0.0,57,0.01,0.0,70
5.02,0.37,2024-11-13 20:59:28.588,7.313,2.77,2.25,0.21,0.16,39.01,33488,34632,0.0,0.0,73,0.0,0.0,68,0.01,0.0,70
7.99,0.75,2024-11-13 20:59:28.697,7.422,4.41,3.58,0.41,0.35,60.06999999999995,32968,34528,0.0,0.0,62,0.02,0.0,75,0.02,0.0,71
6.16,0.54,2024-11-13 20:59:28.789,7.514,3.39,2.77,0.3,0.24,54.680000000000014,33176,33488,0.0,0.0,74,0.01,0.0,80,0.02,0.0,77
6.56,0.55,2024-11-13 20:59:28.890,7.615,3.6,2.96,0.3,0.25,83.63999999999999,33072,35152,0.0,0.0,31,0.01,0.0,91,0.02,0.01,72
5.51,0.45,2024-11-13 20:59:28.990,7.715,3.09,2.42,0.26,0.2,52.629999999999974,33384,34944,0.0,0.0,77,0.01,0.0,72,0.01,0.0,74
4.75,0.36,2024-11-13 20:59:29.090,7.815,2.66,2.09,0.21,0.15,39.06999999999998,32552,34944,0.0,0.0,75,0.0,0.0,68,0.01,0.0,72
