Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.52,1.41,2025-02-17 11:07:05.248,0.0,4.83,4.7,0.72,0.69,12.530000000000003,33176,34736,0.0,0.0,70,0.0,0.0,48,0.0,0.0,62
9.43,1.4,2025-02-17 11:07:05.347,0.099,4.82,4.61,0.72,0.68,14.35000000000001,33176,34632,0.0,0.0,67,0.0,0.0,42,0.0,0.0,58
9.4,1.4,2025-02-17 11:07:05.448,0.2,4.8,4.61,0.72,0.68,15.760000000000014,32864,34632,0.0,0.0,72,0.0,0.0,44,0.0,0.0,59
9.39,1.41,2025-02-17 11:07:05.548,0.3,4.8,4.59,0.72,0.69,13.90000000000002,32656,34424,0.0,0.0,68,0.0,0.0,53,0.0,0.0,62
9.38,1.4,2025-02-17 11:07:05.648,0.4,4.83,4.55,0.72,0.67,20.279999999999966,33488,34632,0.0,0.0,93,0.0,0.0,19,0.01,0.01,66
9.6,1.4,2025-02-17 11:07:05.748,0.5,4.8,4.8,0.71,0.68,28.729999999999997,33800,34736,0.01,0.01,6,0.01,0.0,88,0.01,0.01,37
9.62,1.42,2025-02-17 11:07:05.849,0.601,4.87,4.76,0.74,0.69,36.220000000000006,33280,32240,0.01,0.01,3,0.01,0.0,91,0.01,0.02,28
9.39,1.4,2025-02-17 11:07:05.949,0.701,4.8,4.59,0.72,0.68,14.460000000000013,33384,32344,0.0,0.0,58,0.0,0.0,53,0.0,0.0,55
9.41,1.4,2025-02-17 11:07:06.049,0.801,4.8,4.6,0.72,0.68,13.900000000000018,33384,32240,0.0,0.0,49,0.0,0.0,53,0.0,0.0,51
9.34,1.39,2025-02-17 11:07:06.150,0.902,4.74,4.6,0.71,0.68,16.729999999999997,33280,32240,0.0,0.0,54,0.0,0.0,51,0.0,0.0,53
9.42,1.4,2025-02-17 11:07:06.250,1.002,4.81,4.61,0.72,0.68,16.34000000000001,33384,32136,0.0,0.0,61,0.0,0.0,46,0.0,0.0,54
9.41,1.41,2025-02-17 11:07:06.350,1.102,4.8,4.61,0.72,0.68,23.189999999999987,33488,32344,0.0,0.0,20,0.0,0.0,79,0.0,0.0,53
9.55,1.42,2025-02-17 11:07:06.453,1.205,4.83,4.72,0.73,0.69,49.00000000000003,33072,33592,0.01,0.01,7,0.01,0.0,90,0.02,0.01,35
9.41,1.4,2025-02-17 11:07:06.551,1.303,4.81,4.6,0.72,0.68,17.63,32552,33488,0.0,0.0,76,0.0,0.0,42,0.0,0.0,61
9.3,1.39,2025-02-17 11:07:06.650,1.402,4.74,4.56,0.71,0.67,14.840000000000007,32656,33384,0.0,0.0,71,0.0,0.0,48,0.0,0.0,61
9.41,1.39,2025-02-17 11:07:06.749,1.501,4.75,4.66,0.71,0.68,25.47000000000002,32552,33488,0.0,0.0,35,0.0,0.0,69,0.0,0.0,58
9.3,1.39,2025-02-17 11:07:06.849,1.601,4.75,4.55,0.71,0.67,14.140000000000011,32552,33488,0.0,0.0,46,0.0,0.0,55,0.0,0.0,50
9.43,1.4,2025-02-17 11:07:06.949,1.701,4.8,4.63,0.72,0.68,21.269999999999975,32656,33280,0.0,0.0,25,0.0,0.0,75,0.0,0.0,50
9.51,1.41,2025-02-17 11:07:07.049,1.801,4.8,4.71,0.72,0.69,39.12000000000001,32552,32344,0.0,0.0,10,0.01,0.0,89,0.01,0.01,46
9.38,1.4,2025-02-17 11:07:07.150,1.902,4.79,4.59,0.72,0.68,16.540000000000013,32760,32136,0.0,0.0,62,0.0,0.0,53,0.0,0.0,56
9.36,1.4,2025-02-17 11:07:07.250,2.002,4.81,4.55,0.72,0.68,13.930000000000014,32760,32136,0.0,0.0,51,0.0,0.0,48,0.0,0.0,50
9.39,1.4,2025-02-17 11:07:07.350,2.102,4.8,4.59,0.72,0.68,15.780000000000012,32968,32136,0.0,0.0,50,0.0,0.0,52,0.0,0.0,51
9.42,1.4,2025-02-17 11:07:07.451,2.203,4.8,4.62,0.72,0.68,18.159999999999993,32448,31928,0.0,0.0,52,0.0,0.0,57,0.0,0.0,54
9.39,1.4,2025-02-17 11:07:07.551,2.303,4.79,4.6,0.72,0.68,19.629999999999967,32760,31408,0.0,0.0,47,0.0,0.0,70,0.0,0.0,60
9.66,1.41,2025-02-17 11:07:07.651,2.403,4.79,4.87,0.72,0.69,38.560000000000045,32448,32760,0.0,0.0,13,0.0,0.0,92,0.01,0.0,56
9.43,1.4,2025-02-17 11:07:07.751,2.503,4.79,4.64,0.72,0.68,26.480000000000018,32552,32136,0.0,0.0,42,0.0,0.0,64,0.0,0.0,59
9.41,1.4,2025-02-17 11:07:07.852,2.604,4.8,4.61,0.72,0.68,13.870000000000017,32552,32240,0.0,0.0,48,0.0,0.0,54,0.0,0.0,50
9.39,1.41,2025-02-17 11:07:07.952,2.704,4.79,4.6,0.72,0.69,14.490000000000014,32552,32136,0.0,0.0,52,0.0,0.0,50,0.0,0.0,51
9.39,1.41,2025-02-17 11:07:08.052,2.804,4.79,4.59,0.72,0.69,17.050000000000004,32552,32136,0.0,0.0,54,0.0,0.0,50,0.0,0.0,52
9.42,1.41,2025-02-17 11:07:08.153,2.905,4.79,4.62,0.72,0.69,22.669999999999977,32760,32032,0.0,0.0,44,0.0,0.0,73,0.0,0.0,61
9.37,1.39,2025-02-17 11:07:08.252,3.004,4.7,4.67,0.71,0.68,40.250000000000014,32448,33072,0.0,0.0,13,0.01,0.0,89,0.01,0.0,57
9.3,1.39,2025-02-17 11:07:08.351,3.103,4.75,4.55,0.71,0.68,14.640000000000002,32552,32864,0.0,0.0,51,0.0,0.0,51,0.0,0.0,51
9.26,1.38,2025-02-17 11:07:08.451,3.203,4.75,4.5,0.71,0.67,19.10999999999998,32760,32864,0.0,0.0,49,0.0,0.0,52,0.0,0.0,50
9.44,1.41,2025-02-17 11:07:08.551,3.303,4.79,4.65,0.72,0.69,16.210000000000004,32864,32864,0.0,0.0,57,0.0,0.0,52,0.0,0.0,55
9.38,1.4,2025-02-17 11:07:08.651,3.403,4.79,4.59,0.72,0.68,15.500000000000014,32656,32864,0.0,0.0,58,0.0,0.0,50,0.0,0.0,54
9.48,1.4,2025-02-17 11:07:08.751,3.503,4.81,4.66,0.72,0.68,33.430000000000014,32968,32344,0.0,0.0,36,0.0,0.0,70,0.01,0.0,59
9.43,1.41,2025-02-17 11:07:08.852,3.604,4.78,4.65,0.72,0.69,36.58000000000003,32656,32864,0.0,0.0,16,0.0,0.0,87,0.01,0.0,62
9.42,1.4,2025-02-17 11:07:08.952,3.704,4.79,4.64,0.72,0.68,16.79,32760,33384,0.0,0.0,45,0.0,0.0,58,0.0,0.0,52
9.4,1.41,2025-02-17 11:07:09.052,3.804,4.81,4.59,0.72,0.69,20.929999999999968,32344,33176,0.0,0.0,82,0.0,0.0,28,0.0,0.0,57
9.37,1.41,2025-02-17 11:07:09.153,3.905,4.79,4.59,0.72,0.69,16.140000000000008,32344,33176,0.0,0.0,55,0.0,0.0,55,0.0,0.0,55
9.4,1.4,2025-02-17 11:07:09.253,4.005,4.79,4.61,0.72,0.68,15.350000000000014,32240,33280,0.0,0.0,51,0.0,0.0,51,0.0,0.0,51
9.39,1.4,2025-02-17 11:07:09.353,4.105,4.8,4.59,0.72,0.68,16.830000000000005,32240,33280,0.0,0.0,56,0.0,0.0,59,0.0,0.0,57
9.33,1.39,2025-02-17 11:07:09.453,4.205,4.76,4.57,0.71,0.68,22.509999999999984,32136,32968,0.0,0.0,42,0.0,0.0,60,0.0,0.0,52
9.42,1.39,2025-02-17 11:07:09.552,4.304,4.74,4.68,0.71,0.68,41.62999999999998,32240,32968,0.0,0.0,16,0.01,0.0,93,0.01,0.0,71
9.31,1.39,2025-02-17 11:07:09.651,4.403,4.75,4.56,0.71,0.67,16.560000000000002,32136,33280,0.0,0.0,51,0.0,0.0,57,0.0,0.0,54
9.39,1.4,2025-02-17 11:07:09.752,4.504,4.79,4.6,0.72,0.68,34.13999999999999,32136,33176,0.0,0.0,50,0.0,0.0,65,0.0,0.0,61
9.38,1.4,2025-02-17 11:07:09.852,4.604,4.78,4.59,0.72,0.68,14.220000000000017,32032,33176,0.0,0.0,51,0.0,0.0,49,0.0,0.0,50
