,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,suffixArray,48,96,2024-11-15 00:20:31.187800,2024-11-15 00:22:16.551500,37.05682875,52.65883705514202,298.5238864089657,36.45047013011682,334.9743565390825,263.0241030756324,33.63965346345015,296.66375653908256,131.5120515378162,16.819826731725076,148.33187826954128,17.74989166666667,1.4054083333333331,19.155300000000004,934.6886530214234,74.00716842093871,1008.695821442362,6925.271692717303,885.7125151616327,7810.984207878936,8819.680029321298,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,suffixArray,48,96,2024-11-15 00:20:31.187800,2024-11-15 00:22:16.551500,37.05682875,52.65883705514202,298.5238864089657,36.45047013011682,334.9743565390825,263.0241030756324,33.63965346345015,296.66375653908256,131.5120515378162,16.819826731725076,148.33187826954128,17.74989166666667,1.4054083333333331,19.155300000000004,934.6886530214234,74.00716842093871,1008.695821442362,6925.271692717303,885.7125151616327,7810.984207878936,8819.680029321298,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
