,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,pgbench-50,48,96,2025-02-17 01:14:51.480868,2025-02-17 01:19:01.480868,44.91599359999999,1.729006634855481,325.57468823133394,24.71968871221107,350.294376943545,290.07490489800057,21.908872045544403,311.98377694354497,236.3908261253544,17.854203431151838,254.24502955650624,17.74989166666667,1.4054083333333331,19.155300000000004,30.689680459632683,2.4299603330145163,33.1196407926472,408.72130678970615,30.87003619252102,439.5913429822272,472.7109837748744,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,pgbench-10,48,96,2025-02-17 01:14:51.480868,2025-02-17 01:19:01.480868,10.200369354838708,7.893367052113462,325.57468823133394,24.71968871221107,350.294376943545,290.07490489800057,21.908872045544403,311.98377694354497,53.68407877264617,4.054668614392566,57.73874738703873,17.74989166666667,1.4054083333333331,19.155300000000004,140.10641006025,11.093403833099025,151.19981389334902,423.74813860706894,32.00498764808482,455.75312625515375,606.9529401485028,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
