,Unnamed: 0,workload,cpu,memory,start,end
0,0,spark,48,96,2025-02-17 10:54:36.000124,2025-02-17 10:59:33.925507
1,1,wordCounts,48,96,2025-02-17 10:54:36.811900,2025-02-17 10:56:02.677900
