workload,pgbench-100,pgbench-50,pgbench-10,x265,llama,faiss,spark,removeDuplicates,breadthFirstSearch,minSpanningForest,wordCounts,suffixArray,convexHull,nearestNeighbors,nBody,nothing
pgbench-100,0.3234438078042653,0.3337654829495399,0.07025568668409381,0.2532379232175868,0.6288990978758122,0.5611821021189362,0.06786556238126114,0.2828873268001256,0.25420930825074456,0.4506283567739754,0.19653798385059093,0.28905702658904514,0.31914388616415507,0.5634674134876785,0.2197625449498703,0.0
pgbench-50,0.5996190794709803,0.547275879915366,0.0938457011656169,0.5802248149272347,0.6403897145438199,0.8890106511648065,0.08687727510656638,0.4015429919165791,0.5439894403351053,0.5992818161982638,0.25323582349958984,0.43782330932788477,0.5679552508253471,0.5135830778045665,0.4456391884264554,0.0
pgbench-10,0.3374287826403557,0.21002468982066966,0.017497951747664657,0.1869997410065115,0.6017564106036304,0.36645854172390846,0.04600119955211273,0.1331657342013462,0.1250455386292926,0.26334118870397083,0.0679608008894116,0.1487980426958257,0.2477847595677878,0.1692057664480539,0.1516738294000505,0.0
x265,0.602803419211879,0.2914267994298117,-0.01797777732555705,0.20731124728130762,0.29346941101107044,0.5174390045762461,-0.011372882645691338,0.2320436956484794,0.2604843588529865,0.3184705353993139,0.14393972461769977,0.2367829582684452,0.35392204344343886,0.3261952449986507,0.22461600179555727,0.0
llama,0.361431898599168,0.5391753812047986,0.15642612985414367,0.6280434983067991,0.8927823873557603,0.3188659225758529,-0.008678735868390415,0.6354979536150195,0.6953259902834488,0.6725875477348927,0.4543258949700408,0.7989165707077215,0.6005112798689911,0.623203204877073,0.920574988849632,0.0
faiss,0.10483713325147075,0.17342573662900757,0.2173907408787385,0.22027321395207689,-0.02443136225742248,0.13715668708913414,0.06604092485374342,0.1949519461823161,0.03922496141762814,0.2032634908703685,0.18973239115667206,0.1278385987876116,0.09599531719623594,0.02364729502203707,0.11623742765467787,0.0
spark,0.26140727051960466,0.12818992644951183,0.01956076111857505,0.274209244382519,0.148093787666646,0.19272292109150005,-0.030718592536189256,0.025484544965171003,0.06280023728576996,0.2734675934724845,0.05663795995334905,0.09023572343403441,0.18074303643495784,0.1935991016838003,0.13461061238113542,0.0
removeDuplicates,0.41326977046582675,0.38796951187236983,0.07692289155473725,0.32994714125009333,0.6318569610509897,0.9385214833369458,0.08315668047858808,0.543125308286986,0.40073509704764326,0.5197421760776112,0.30140043785010273,0.3518431150048513,0.4346360588975799,0.4058992892278146,0.23530703280049095,0.0
breadthFirstSearch,0.3946096454436965,0.2881294492149802,0.06425568222194976,0.29593824066699026,0.37517452465570855,0.7261162773922285,0.08375501392775062,0.46648913520510354,0.5113670124999227,0.5062308361699498,0.23160283237455453,0.45033609787903395,0.44061098274797855,0.39146075959108034,0.2391069508456613,0.0
minSpanningForest,0.25251621421644205,0.26472037117391223,0.050738541324178085,0.24203802097832844,0.36525745797982406,0.5104333766200195,0.04095142485309772,0.35133860131282973,0.38104814391895103,0.5117398081048607,0.19757104630239716,0.29990442078350427,0.33266879975511887,0.33879154537511075,0.25018560819349994,0.0
wordCounts,0.5610228592974008,0.41839703349270196,0.14729412285250956,0.46270644649894643,0.5941049834764373,0.8648073227657671,0.14615108130584828,0.4673954582780854,0.46208595663410906,0.5801974906736668,0.4020389066357914,0.4826151260238981,0.6123171460742362,0.5041161821042226,0.42115127554472814,0.0
suffixArray,0.43191423856925093,0.3557324789104047,0.11474484421877626,0.35425415679666433,0.469429990549008,0.7906623340212675,0.11306896977816508,0.47771335602652687,0.42534488523174147,0.5274428345474589,0.28450207668089667,0.4919216338447329,0.4297896448548114,0.3713006110315226,0.28183434579574085,0.0
convexHull,0.563104020494373,0.5051021947246557,0.1142830256039119,0.4994408663906066,0.6833193173145335,0.5431488063984652,0.10666190135613834,0.5282211662423496,0.624983182716107,0.673625358884612,0.27608600853080384,0.5173479496589831,0.7386882857013841,0.5739241677177429,0.39164619898168795,0.0
nearestNeighbors,0.48279995375743956,0.5059758540368503,0.07923970198435688,0.47471165958672634,0.6063443600595853,0.8179808404514778,0.07865059470321902,0.5157180854309713,0.5685051420940247,0.643291852247431,0.3539704808783851,0.547774922950582,0.7199481243715967,0.6797664629820366,0.49188106588055613,0.0
nBody,1.1355261013865179,0.7168356300088293,0.17795620246956065,0.7633285079805152,0.8058649276895582,1.300316549068022,0.1798898089230335,0.458826147112622,0.5146341305463099,0.6112374743246443,0.3992276739452962,0.4439017029342146,0.8723461971381197,0.7210990709865104,0.7158911971763731,0.0
