,Unnamed: 0,workload,cpu,memory,start,end
0,0,wordCounts,48,96,2024-11-14 00:54:05.061100,2024-11-14 00:55:25.597900
1,1,nearestNeighbors,48,96,2024-11-14 00:54:05.061100,2024-11-14 00:55:25.597900
