,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
32,randomSeq_2G_int,10,16,64,7.872,2024-10-28 03:25:12.532400,2024-10-28 03:26:33.435300,1327.731416491089,158.01052644752477,1607.185710891089,180.13727524752477,1374.3071322244225,165.3861093808581,1423.660569306932,204.1648514851485,22.883292079207923,125.952,503.808,1.81891991163538e-05,1.2463145624577203e-05,1539.6932416052805,0.0,0.0,0.0,0.0022909660071029,0.0062790324708269,0.0085699984779299,0.0085699984779299,removeDuplicates,0,False,False,False,False
33,randomSeq_2G_int,10,64,56,5.139,2024-10-29 20:52:47.753300,2024-10-29 20:53:41.655500,1252.553744420149,150.29276128432838,1434.987130970149,164.73754813432836,1374.1760021201492,154.50582411557838,5204.143227611941,279.2347014925373,32.05634328358209,328.896,287.784,1.81891991163538e-05,1.2463145624577203e-05,1528.6818262357276,0.0,0.0,0.0,0.0059823548325722,0.0035866939004233,0.0095690487329956,0.0095690487329956,removeDuplicates,0,False,False,False,False
34,randomSeq_2G_int,10,64,192,5.14,2024-10-27 22:11:42.800400,2024-10-27 22:12:36.612600,1232.3127635735564,148.9240000986964,1414.7816499068897,163.37159776536308,1353.9586877957786,163.37159776536308,5085.380502793296,275.2493482309124,31.78435754189944,328.96,986.88,1.81891991163538e-05,1.2463145624577203e-05,1517.3302855611416,0.0,0.0,0.0,0.0059835189413157,0.0122996291539827,0.0182831480952984,0.0182831480952984,removeDuplicates,0,False,False,False,False
35,randomSeq_2G_int,10,80,72,5.189,2024-10-29 20:40:58.669300,2024-10-29 20:41:53.048900,1272.5382724383146,156.89867637570728,1456.7466481549814,171.4840040590406,1426.0452522022035,162.36817425695727,6409.418579335794,280.7374538745387,33.04760147601476,415.12,373.608,1.81891991163538e-05,1.2463145624577203e-05,1588.4134264591607,0.0,0.0,0.0,0.0075507003371807,0.004656330910507,0.0122070312476878,0.0122070312476878,removeDuplicates,0,False,False,False,False
36,randomSeq_2G_int,10,48,48,5.127,2024-10-28 07:49:34.079000,2024-10-28 07:50:27.932500,1230.0417898462829,142.70480967862454,1412.0491789962828,157.11586672862455,1321.0454844212827,146.30757394112453,3815.163457249071,275.41431226765803,30.64479553903346,246.096,246.096,1.81891991163538e-05,1.2463145624577203e-05,1467.3530583624072,0.0,0.0,0.0,0.0044762891457382,0.0030671302856259,0.0075434194313641,0.0075434194313641,removeDuplicates,0,False,False,False,False
37,randomSeq_2G_int,10,16,24,11.554,2024-10-29 22:02:38.413900,2024-10-29 22:04:38.944600,1626.328368537074,202.9286506672485,2036.492865170408,235.4048264339152,1694.6891179759627,206.9881726380819,1126.1192186201172,176.25868661679135,20.37431421446384,184.864,277.296,1.81891991163538e-05,1.2463145624577203e-05,1901.6772906140443,0.0,0.0,0.0,0.0033625281054456,0.0034559804291127,0.0068185085345583,0.0068185085345583,removeDuplicates,0,False,False,False,False
38,randomSeq_2G_int,10,32,8,179.676,2024-10-30 00:56:02.070300,2024-10-30 01:26:03.847000,17458.211731912044,2472.358402732504,23836.670802112043,2977.3946981325034,19584.364755312046,2493.401581707504,419.78553245887065,132.66474544241882,16.57090929301912,5749.632,1437.408,1.81891991163538e-05,1.2463145624577203e-05,22077.76633701955,0.0,0.0,0.0,0.1045812012937595,0.0179146252259322,0.1224958265196917,0.1224958265196917,removeDuplicates,0,False,False,False,False
39,randomSeq_2G_int,10,32,48,5.648,2024-10-28 09:10:55.910600,2024-10-28 09:11:54.963200,1328.7358953801925,144.698394054103,1529.238671646859,160.57388658743633,1395.570154135748,148.66726718743635,2622.74947368421,270.75755517826826,28.43022071307301,180.736,271.104,1.81891991163538e-05,1.2463145624577203e-05,1544.2374213231844,0.0,0.0,0.0,0.0032874430914933,0.0033788086314053,0.0066662517228986,0.0066662517228986,removeDuplicates,0,False,False,False,False
40,randomSeq_2G_int,10,96,8,181.456,2024-10-29 22:15:01.355500,2024-10-29 22:45:22.825400,20475.695915631542,2721.567648954768,26917.34460016488,3231.607198021434,26917.34460016488,2742.8192968325457,613.0603017312449,148.34089035449298,17.80931574608409,17419.775999999998,1451.648,1.81891991163538e-05,1.2463145624577203e-05,29660.163896997423,0.0,0.0,0.0,0.3168517742262811,0.0180921004196262,0.3349438746459073,0.3349438746459073,removeDuplicates,0,False,False,False,False
41,randomSeq_2G_int,10,16,32,9.326,2024-10-29 05:31:18.522900,2024-10-29 05:33:00.842000,1380.736396171494,170.24097758271367,1711.8073755381606,196.454653816047,1435.914892732605,174.60992362160255,1210.3384246575351,183.55215264187868,21.06526418786693,149.216,298.432,1.81891991163538e-05,1.2463145624577203e-05,1610.5248163542076,0.0,0.0,0.0,0.0027141195353458,0.0037194014750338,0.0064335210103796,0.0064335210103796,removeDuplicates,0,False,False,False,False
42,randomSeq_2G_int,10,80,16,74.793,2024-10-29 06:01:59.099700,2024-10-29 06:14:31.646600,8916.76681281365,1132.700000532171,11571.90210766365,1342.9294114821712,11129.379558521983,1150.2191181113378,789.2956319850986,154.71905268759977,17.95528206492815,5983.4400000000005,1196.688,1.81891991163538e-05,1.2463145624577203e-05,12279.59867663332,0.0,0.0,0.0,0.1088339815607559,0.014914496811184,0.12374847837194,0.12374847837194,removeDuplicates,0,False,False,False,False
43,randomSeq_2G_int,10,96,56,5.333,2024-10-29 20:49:45.712300,2024-10-29 20:50:41.555600,1328.9994065822343,167.77455958846153,1518.3197510989012,182.76464487179487,1518.3197510989012,172.14666779610042,7504.801117216118,284.70274725274726,34.27051282051282,511.968,298.648,1.81891991163538e-05,1.2463145624577203e-05,1690.4664188950017,0.0,0.0,0.0,0.0093122878932014,0.0037220935144887,0.0130343814076901,0.0130343814076901,removeDuplicates,0,False,False,False,False
44,randomSeq_2G_int,10,96,32,5.866,2024-10-29 05:03:42.855700,2024-10-29 05:04:46.721900,1343.9925441527864,167.1961945437434,1552.2342731861197,183.68444511041005,1552.2342731861197,169.94423630485448,6722.29119873817,264.6154574132492,31.31340694006309,563.136,187.712,1.81891991163538e-05,1.2463145624577203e-05,1722.1785094909742,0.0,0.0,0.0,0.010242992833587,0.0023394819914806,0.0125824748250676,0.0125824748250676,removeDuplicates,0,False,False,False,False
45,randomSeq_2G_int,10,96,80,5.316,2024-10-28 00:12:11.511700,2024-10-28 00:13:07.208100,1313.0579933300546,164.8091849387978,1501.7748415300546,179.7514863387978,1501.7748415300546,171.03514385546447,7543.506557377049,282.5009107468124,33.81329690346084,510.336,425.28,1.81891991163538e-05,1.2463145624577203e-05,1672.809985385519,0.0,0.0,0.0,0.0092826031202435,0.0053003265712201,0.0145829296914637,0.0145829296914637,removeDuplicates,0,False,False,False,False
46,randomSeq_2G_int,10,96,24,10.071,2024-10-29 21:23:49.332400,2024-10-29 21:25:35.587800,1901.421287447727,226.00885767954549,2258.939605397727,254.31659232954547,2258.939605397727,229.54732451079548,4813.698352272727,224.30142045454545,25.252367424242426,966.816,241.704,1.81891991163538e-05,1.2463145624577203e-05,2488.4869299085226,0.0,0.0,0.0,0.0175856087328767,0.0030123921500428,0.0205980008829195,0.0205980008829195,removeDuplicates,0,False,False,False,False
47,randomSeq_2G_int,10,64,88,5.155,2024-10-29 20:32:10.353100,2024-10-29 20:33:04.353500,1254.7376987010532,150.5066508640025,1437.7390817843866,164.99641078066915,1376.7386207566087,157.14779082580804,5250.971412639406,278.90185873605947,32.00706319702602,329.92,453.64,1.81891991163538e-05,1.2463145624577203e-05,1533.8864115824167,0.0,0.0,0.0,0.0060009805724674,0.0056537813811332,0.0116547619536006,0.0116547619536006,removeDuplicates,0,False,False,False,False
48,randomSeq_2G_int,10,32,40,5.708,2024-10-29 21:13:31.809600,2024-10-29 21:14:31.708100,1307.3184126530657,146.84003371750276,1509.9511759197323,162.8841752508361,1374.8626670752878,150.18256320361388,2609.0687792642143,264.5324414715719,28.53612040133779,182.656,228.32,1.81891991163538e-05,1.2463145624577203e-05,1525.0452302789015,0.0,0.0,0.0,0.0033223663537967,0.0028455854090034,0.0061679517628001,0.0061679517628001,removeDuplicates,0,True,False,False,True
49,randomSeq_2G_int,10,32,56,5.729,2024-10-29 20:55:50.074700,2024-10-29 20:56:49.809800,1323.5386600752795,147.5991613502237,1526.9169187919465,163.70233003355705,1391.331412980835,152.2959188828626,2631.8149832214763,266.5241610738255,28.5743288590604,183.328,320.824,1.81891991163538e-05,1.2463145624577203e-05,1543.6273318636977,0.0,0.0,0.0,0.0033345894956029,0.0039984762318593,0.0073330657274622,0.0073330657274622,removeDuplicates,0,False,False,False,False
50,randomSeq_2G_int,10,80,96,5.215,2024-10-27 23:04:13.808500,2024-10-27 23:05:08.423400,1265.849391865196,156.65913428186275,1450.980761948529,171.31754319852942,1420.125533601307,163.98833874019607,6295.3819301470585,278.23216911764706,32.85091911764706,417.2,500.64,1.81891991163538e-05,1.2463145624577203e-05,1584.113872341503,0.0,0.0,0.0,0.0075885338713428,0.0062395492254883,0.0138280830968311,0.0138280830968311,removeDuplicates,0,False,False,False,False
51,randomSeq_2G_int,10,16,16,80.117,2024-10-29 07:24:33.548800,2024-10-29 07:37:59.262400,7282.165622221373,1084.8392652514256,10126.30176353804,1310.0334641347588,7756.188312440818,1103.605448491703,379.61880159124814,126.39392093485829,16.35150422675286,1281.872,1281.872,1.81891991163538e-05,1.2463145624577203e-05,8859.79376093252,0.0,0.0,0.0,0.0233162250496786,0.015976157408068,0.0392923824577467,0.0392923824577467,removeDuplicates,0,False,False,False,False
52,randomSeq_2G_int,10,48,192,5.133,2024-10-27 22:19:57.902000,2024-10-27 22:20:51.700100,1225.3074758371506,142.97260765893856,1407.5278636871506,157.40052960893854,1316.4176697621506,157.40052960893854,3804.709497206704,274.21154562383606,30.66443202979516,246.384,985.536,1.81891991163538e-05,1.2463145624577203e-05,1473.8181993710891,0.0,0.0,0.0,0.0044815276350837,0.0122828786862633,0.016764406321347,0.016764406321347,removeDuplicates,0,False,False,False,False
53,randomSeq_2G_int,10,96,96,5.3,2024-10-27 22:50:19.358600,2024-10-27 22:51:14.847700,1313.2460201282051,165.2259866849817,1501.3948717948715,180.12331501831505,1501.394871794872,172.67465085164838,7564.231648351648,283.28205128205127,33.98553113553114,508.8,508.8,1.81891991163538e-05,1.2463145624577203e-05,1674.0695226465205,0.0,0.0,0.0,0.0092546645104008,0.0063412484937848,0.0155959130041856,0.0155959130041856,removeDuplicates,0,False,False,False,False
54,randomSeq_2G_int,10,16,192,7.819,2024-10-27 22:37:27.280000,2024-10-27 22:38:47.639200,1329.7367118224022,157.07244979505407,1607.3095177057355,179.05022531172074,1375.9988461362911,179.05022531172074,1431.0248628428942,205.56458852867829,22.899376558603496,125.104,1501.248,1.81891991163538e-05,1.2463145624577203e-05,1555.049071448012,0.0,0.0,0.0,0.0022755415662523,0.0187102724426052,0.0209858140088576,0.0209858140088576,removeDuplicates,0,False,False,False,False
