,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
1629,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0728863379632958,0.0081299649580507,0.0810163029213465,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.0880567636160684,removeDuplicates,200,True,False,False,False,2.4679279148707227,2.4679279148707227,3.1200784823796495,-0.0
1707,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0765306548614606,0.0085364632059532,0.0850671180674139,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.0921075787621358,removeDuplicates,210,True,False,False,False,2.349093474229001,2.349093474229001,3.176052723870411,-0.0
1785,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0801749717596254,0.0089429614538557,0.0891179332134812,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.0961583939082031,removeDuplicates,220,True,False,False,False,2.2400168943985914,2.2400168943985914,3.2272542635766044,-0.0
1863,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0838192886577902,0.0093494597017583,0.0931687483595485,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1002092090542704,removeDuplicates,230,True,False,False,False,2.1395437021789223,2.1395437021789223,3.2742685654576142,-0.0
1941,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.087463605555955,0.0097559579496608,0.0972195635056158,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1042600242003377,removeDuplicates,240,True,False,False,False,2.046694632195668,2.046694632195668,3.317589097242591,-0.0
2019,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0911079224541198,0.0101624561975634,0.1012703786516832,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1083108393464051,removeDuplicates,250,True,False,False,False,1.960633604015273,1.960633604015273,3.357634717079841,-0.0
2097,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0947522393522845,0.0105689544454659,0.1053211937977505,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1123616544924724,removeDuplicates,260,True,False,False,False,1.8806424749988944,1.8806424749988944,3.394763260655716,-0.0
2175,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.0983965562504494,0.0109754526933684,0.1093720089438178,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1164124696385397,removeDuplicates,270,True,False,False,False,1.806100953241247,1.806100953241247,3.4292822634437004,-0.0
2253,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1020408731486142,0.011381950941271,0.1134228240898852,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1204632847846071,removeDuplicates,280,True,False,False,False,1.7364704807222093,1.7364704807222093,3.4614574988997044,-0.0
2331,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.384,205.32,1.81891991163538e-05,1.2463145624577203e-05,1458.2934525842384,0.1056851900467789,0.0117884491891735,0.1174736392359525,0.0044815276350837,0.0025589330596381,0.0070404606947219,0.1245140999306744,removeDuplicates,290,True,False,False,False,1.6712812003676838,1.6712812003676838,3.4915198345864833,-0.0
