,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds
19,randomSeq_2G_int,10,32,32,9.395,2024-10-29 05:25:38.118900,2024-10-29 05:27:15.980500,1641.5056671084099,185.98765223754688,1975.0261315250766,212.39527482088022,1752.6791552472987,190.38892266810242,1937.9419651995909,210.2209825997953,22.607267144319344,300.64,300.64
20,randomSeq_2G_int,10,16,80,7.744,2024-10-28 01:29:27.026800,2024-10-28 01:30:46.648800,1297.7139234012575,154.78454667672958,1572.624245534591,176.55151094339624,1343.5323104234797,163.854115121174,1423.081496855347,203.07647798742136,22.79849056603774,123.904,619.52
21,randomSeq_2G_int,10,80,88,5.18,2024-10-29 20:30:40.317300,2024-10-29 20:31:34.595300,1257.907151908195,156.0027201287739,1441.7960295748617,170.5627504621072,1411.1478832970838,162.676067364885,6480.58484288355,278.3390018484289,32.9271719038817,414.4,455.84
22,randomSeq_2G_int,10,80,80,5.178,2024-10-28 00:28:35.417500,2024-10-28 00:29:29.658100,1252.4186257817005,155.0246127417745,1436.2365038817006,169.5790214417745,1405.600190865034,161.08894970010783,6283.6008872458415,277.3728280961183,32.74990757855823,414.24,414.24
23,randomSeq_2G_int,10,48,16,73.038,2024-10-29 06:43:21.762000,2024-10-29 06:55:37.015800,8210.054976663583,1081.611647609819,10802.888151763584,1286.908075309819,9506.471564213583,1098.7196832514858,642.5209206046576,147.90777611330518,17.61970584229879,3505.8239999999996,1168.608
24,randomSeq_2G_int,10,80,8,181.919,2024-10-29 22:55:29.650400,2024-10-29 23:25:55.259000,20206.997833428777,2708.4238423615475,26665.082917645446,3219.7647995448806,25588.735403609335,2729.7297155775195,581.1276125459231,146.5766792783901,17.69889236168229,14553.52,1455.352
25,randomSeq_2G_int,10,48,64,5.161,2024-10-28 02:46:27.694700,2024-10-28 02:47:21.746400,1233.002247846296,143.44864740555553,1416.2166296296293,157.9552722222222,1324.6094387379628,148.2841890111111,3815.9295370370373,274.4074074074074,30.605555555555554,247.72799999999998,330.304
26,randomSeq_2G_int,10,48,24,10.052,2024-10-29 21:46:47.840200,2024-10-29 21:48:32.378500,1834.880200538697,211.90951837624525,2191.7240226053636,240.16384750957857,2013.3021115720303,215.44130951791192,2658.990641762452,218.03860153256704,23.892145593869735,482.496,241.248
27,randomSeq_2G_int,10,16,48,7.817,2024-10-28 10:31:01.289100,2024-10-28 10:32:21.858300,1312.400251323085,157.00413021604555,1589.9020576397518,178.9762840993789,1358.6505523758628,162.4971686868789,1421.4554658385105,203.39031055900622,22.89577639751553,125.072,375.216
28,randomSeq_2G_int,10,64,72,5.125,2024-10-29 20:42:28.792900,2024-10-29 20:43:22.498000,1255.6376272705993,150.37867038857675,1437.5740168539326,164.78410580524343,1376.9285536594882,155.78070866982674,5181.4231460674155,280.50224719101124,32.152996254681646,328.0,369.0
29,randomSeq_2G_int,10,48,88,5.135,2024-10-29 20:33:40.338400,2024-10-29 20:34:34.127300,1239.8583588519898,143.65356275995026,1422.1497462686566,158.08710634328358,1331.004052560323,150.26893690231137,3889.0800746268656,276.9522388059701,30.786194029850748,246.48,451.88
30,randomSeq_2G_int,10,48,32,7.412,2024-10-29 05:20:14.159200,2024-10-29 05:21:34.157200,1448.0769868857142,167.2164689719298,1711.201380952381,188.05024210526312,1579.6391839190476,170.68876449415203,3085.662531328321,230.86904761904762,25.371052631578944,355.776,237.184
31,randomSeq_2G_int,10,96,40,5.3,2024-10-29 21:00:53.812300,2024-10-29 21:01:49.817900,1289.7417981528279,163.99106516847172,1477.8906498194945,178.88839350180504,1477.8906498194947,167.09467523791616,7486.327996389891,278.84729241877255,33.752527075812274,508.79999999999995,212.0
32,randomSeq_2G_int,10,16,64,7.872,2024-10-28 03:25:12.532400,2024-10-28 03:26:33.435300,1327.731416491089,158.01052644752477,1607.185710891089,180.13727524752477,1374.3071322244223,165.3861093808581,1423.660569306932,204.16485148514852,22.883292079207923,125.952,503.808
33,randomSeq_2G_int,10,64,56,5.139,2024-10-29 20:52:47.753300,2024-10-29 20:53:41.655500,1252.553744420149,150.29276128432838,1434.987130970149,164.73754813432836,1374.1760021201492,154.50582411557838,5204.143227611941,279.2347014925373,32.05634328358209,328.896,287.784
34,randomSeq_2G_int,10,64,192,5.14,2024-10-27 22:11:42.800400,2024-10-27 22:12:36.612600,1232.3127635735564,148.9240000986964,1414.7816499068897,163.37159776536308,1353.9586877957786,163.37159776536308,5085.380502793296,275.2493482309124,31.784357541899436,328.96,986.8799999999999
35,randomSeq_2G_int,10,80,72,5.189,2024-10-29 20:40:58.669300,2024-10-29 20:41:53.048900,1272.5382724383146,156.89867637570728,1456.7466481549814,171.48400405904061,1426.0452522022035,162.36817425695727,6409.418579335794,280.7374538745387,33.04760147601476,415.12,373.608
36,randomSeq_2G_int,10,48,48,5.127,2024-10-28 07:49:34.079000,2024-10-28 07:50:27.932500,1230.0417898462827,142.70480967862454,1412.0491789962828,157.11586672862455,1321.0454844212827,146.30757394112453,3815.163457249071,275.41431226765803,30.64479553903346,246.096,246.096
37,randomSeq_2G_int,10,16,24,11.554,2024-10-29 22:02:38.413900,2024-10-29 22:04:38.944600,1626.3283685370739,202.92865066724855,2036.4928651704074,235.40482643391522,1694.6891179759627,206.9881726380819,1126.1192186201172,176.25868661679135,20.37431421446384,184.864,277.296
38,randomSeq_2G_int,10,32,8,179.676,2024-10-30 00:56:02.070300,2024-10-30 01:26:03.847000,17458.211731912044,2472.3584027325037,23836.670802112043,2977.3946981325034,19584.364755312046,2493.4015817075037,419.78553245887065,132.66474544241882,16.57090929301912,5749.632,1437.408
39,randomSeq_2G_int,10,32,48,5.648,2024-10-28 09:10:55.910600,2024-10-28 09:11:54.963200,1328.7358953801925,144.698394054103,1529.238671646859,160.57388658743633,1395.570154135748,148.66726718743635,2622.74947368421,270.75755517826826,28.43022071307301,180.736,271.104
40,randomSeq_2G_int,10,96,8,181.456,2024-10-29 22:15:01.355500,2024-10-29 22:45:22.825400,20475.695915631542,2721.5676489547677,26917.344600164877,3231.607198021434,26917.344600164877,2742.8192968325457,613.0603017312449,148.34089035449298,17.80931574608409,17419.775999999998,1451.648
41,randomSeq_2G_int,10,16,32,9.326,2024-10-29 05:31:18.522900,2024-10-29 05:33:00.842000,1380.7363961714939,170.24097758271367,1711.8073755381606,196.454653816047,1435.914892732605,174.60992362160255,1210.3384246575351,183.55215264187868,21.06526418786693,149.216,298.432
42,randomSeq_2G_int,10,80,16,74.793,2024-10-29 06:01:59.099700,2024-10-29 06:14:31.646600,8916.76681281365,1132.700000532171,11571.90210766365,1342.9294114821712,11129.379558521985,1150.2191181113378,789.2956319850986,154.71905268759977,17.95528206492815,5983.4400000000005,1196.688
43,randomSeq_2G_int,10,96,56,5.333,2024-10-29 20:49:45.712300,2024-10-29 20:50:41.555600,1328.9994065822345,167.77455958846153,1518.3197510989012,182.76464487179487,1518.3197510989012,172.14666779610042,7504.801117216118,284.70274725274726,34.27051282051282,511.968,298.648
44,randomSeq_2G_int,10,96,32,5.866,2024-10-29 05:03:42.855700,2024-10-29 05:04:46.721900,1343.9925441527864,167.1961945437434,1552.2342731861197,183.68444511041005,1552.2342731861197,169.94423630485448,6722.29119873817,264.6154574132492,31.313406940063086,563.136,187.712
45,randomSeq_2G_int,10,96,80,5.316,2024-10-28 00:12:11.511700,2024-10-28 00:13:07.208100,1313.0579933300546,164.8091849387978,1501.7748415300546,179.7514863387978,1501.7748415300546,171.03514385546447,7543.506557377049,282.5009107468124,33.81329690346084,510.336,425.28
46,randomSeq_2G_int,10,96,24,10.071,2024-10-29 21:23:49.332400,2024-10-29 21:25:35.587800,1901.421287447727,226.00885767954549,2258.939605397727,254.31659232954547,2258.939605397727,229.54732451079548,4813.698352272727,224.30142045454545,25.252367424242426,966.816,241.704
47,randomSeq_2G_int,10,64,88,5.155,2024-10-29 20:32:10.353100,2024-10-29 20:33:04.353500,1254.7376987010532,150.5066508640025,1437.7390817843866,164.99641078066915,1376.7386207566087,157.14779082580804,5250.971412639406,278.90185873605947,32.00706319702602,329.92,453.64000000000004
48,randomSeq_2G_int,10,32,40,5.708,2024-10-29 21:13:31.809600,2024-10-29 21:14:31.708100,1307.3184126530657,146.84003371750276,1509.9511759197323,162.8841752508361,1374.8626670752878,150.18256320361388,2609.0687792642143,264.5324414715719,28.53612040133779,182.656,228.32
49,randomSeq_2G_int,10,32,56,5.729,2024-10-29 20:55:50.074700,2024-10-29 20:56:49.809800,1323.5386600752795,147.5991613502237,1526.9169187919463,163.70233003355705,1391.331412980835,152.2959188828626,2631.8149832214763,266.5241610738255,28.5743288590604,183.328,320.824
50,randomSeq_2G_int,10,80,96,5.215,2024-10-27 23:04:13.808500,2024-10-27 23:05:08.423400,1265.849391865196,156.65913428186275,1450.9807619485293,171.31754319852942,1420.125533601307,163.98833874019607,6295.3819301470585,278.23216911764706,32.85091911764706,417.2,500.64
51,randomSeq_2G_int,10,16,16,80.117,2024-10-29 07:24:33.548800,2024-10-29 07:37:59.262400,7282.165622221373,1084.8392652514256,10126.30176353804,1310.0334641347588,7756.188312440818,1103.6054484917033,379.61880159124814,126.39392093485827,16.35150422675286,1281.872,1281.872
52,randomSeq_2G_int,10,48,192,5.133,2024-10-27 22:19:57.902000,2024-10-27 22:20:51.700100,1225.3074758371506,142.97260765893856,1407.5278636871506,157.40052960893854,1316.4176697621506,157.40052960893854,3804.709497206704,274.21154562383606,30.664432029795158,246.38400000000001,985.5360000000001
53,randomSeq_2G_int,10,96,96,5.3,2024-10-27 22:50:19.358600,2024-10-27 22:51:14.847700,1313.2460201282051,165.2259866849817,1501.3948717948717,180.12331501831503,1501.394871794872,172.67465085164838,7564.231648351648,283.28205128205127,33.98553113553114,508.79999999999995,508.79999999999995
54,randomSeq_2G_int,10,16,192,7.819,2024-10-27 22:37:27.280000,2024-10-27 22:38:47.639200,1329.7367118224022,157.07244979505407,1607.3095177057355,179.05022531172074,1375.9988461362911,179.05022531172074,1431.0248628428942,205.56458852867829,22.899376558603496,125.104,1501.248
55,randomSeq_2G_int,10,64,24,10.222,2024-10-29 21:39:05.919200,2024-10-29 21:40:52.150000,1899.923888162893,219.73282882578616,2262.8026733962265,248.4649967924528,2141.8430783184485,223.32434982161948,3330.5659905660373,221.3659433962264,24.30688679245283,654.208,245.32799999999997
56,randomSeq_2G_int,10,32,80,5.676,2024-10-28 01:13:37.479900,2024-10-28 01:14:36.624900,1308.2720901389828,145.231698159322,1509.768860338983,161.185893559322,1375.4376802056495,151.87927957598868,2621.473440677966,265.9916949152542,28.397796610169486,181.632,454.08000000000004
57,randomSeq_2G_int,10,64,48,5.153,2024-10-28 06:26:30.475200,2024-10-28 06:27:24.599300,1247.7609418537036,148.9174917166667,1430.6913253703704,163.40163,1369.7145308648146,152.53852628750002,5040.042870370369,277.6424074074074,31.710000000000004,329.792,247.344
58,randomSeq_2G_int,10,80,24,9.648,2024-10-29 21:31:39.618600,2024-10-29 21:33:19.920700,1881.3321815999998,218.61290639999999,2223.8340912,245.73166559999999,2166.7504396,222.00275129999997,4308.087519999999,230.49689999999998,25.4697,771.8399999999999,231.552
59,randomSeq_2G_int,10,64,40,5.128,2024-10-29 21:07:15.778100,2024-10-29 21:08:09.948700,1232.9561986821934,149.45559017399876,1414.9990876155268,163.86945804066542,1354.318124637749,152.45847931288765,5013.983622920517,275.9358595194085,31.95582255083179,328.192,205.12
60,randomSeq_2G_int,10,96,72,5.318,2024-10-29 20:39:27.216300,2024-10-29 20:40:22.896600,1316.4856383647202,165.99993828053528,1505.273486131387,180.9478613138686,1505.273486131387,171.60540941803526,7592.977062043796,283.0525547445256,34.02554744525548,510.52799999999996,382.89599999999996
61,randomSeq_2G_int,10,48,8,176.209,2024-10-30 00:16:14.063200,2024-10-30 00:45:41.238200,18689.15145798894,2561.140812538202,24944.532779372275,3056.432006554869,21816.842118680608,2581.77794562223,493.3391785167979,141.56219477649992,17.34549317319132,8458.032,1409.672
62,randomSeq_2G_int,10,32,64,5.731,2024-10-28 03:05:27.345800,2024-10-28 03:06:27.070200,1323.4535714146532,146.73430532091723,1526.9028296979866,162.8430956375839,1391.269990842431,152.10390209313945,2621.467718120805,266.4286912751678,28.414429530201343,183.392,366.784
63,randomSeq_2G_int,10,16,96,7.883,2024-10-27 23:55:12.494600,2024-10-27 23:56:33.482500,1343.036895375175,158.97886114126499,1622.8816873918418,181.1365289245983,1389.6776940446193,170.05769503293166,1424.7984796044516,205.87107540173054,22.978121137206433,126.128,756.768
64,randomSeq_2G_int,10,16,40,7.827,2024-10-29 21:16:48.509400,2024-10-29 21:18:09.482400,1326.2975014193069,157.40368361831685,1604.1543055693069,179.40394566831685,1372.6069687776403,161.98707154540017,1419.0936757425757,204.95136138613861,22.921163366336636,125.232,313.08
65,randomSeq_2G_int,10,64,8,177.659,2024-10-29 23:36:14.635100,2024-10-30 00:05:58.394000,19541.486489892835,2625.6556298090327,25848.3424971095,3125.022507992366,23746.057161370612,2646.4625830666714,548.508549699725,145.49413481506426,17.59000392883201,11370.176,1421.272
66,randomSeq_2G_int,10,96,48,5.326,2024-10-28 03:49:19.145700,2024-10-28 03:50:14.991500,1308.3657406092661,163.72650415174488,1497.4375866425994,178.69691371841154,1497.4375866425994,167.46910654341156,7559.800848375451,281.15613718411555,33.55180505415162,511.29599999999994,255.64799999999997
67,randomSeq_2G_int,10,96,88,5.314,2024-10-29 20:29:08.725700,2024-10-29 20:30:04.347800,1307.9782506367399,165.4707111092458,1496.6240992700732,180.40739087591245,1496.6240992700732,172.3166893356347,8014.574872262772,281.6379562043796,33.94945255474453,510.144,467.632
68,randomSeq_2G_int,10,64,96,5.117,2024-10-27 23:16:38.999500,2024-10-27 23:17:32.632200,1237.7316750384734,148.43999111666662,1419.38406635514,162.82293999999996,1358.8332692495846,155.63146555833328,5040.1888224299055,277.3859813084112,31.819999999999993,327.488,491.23199999999997
69,randomSeq_2G_int,10,48,40,5.133,2024-10-29 21:10:23.355600,2024-10-29 21:11:17.564000,1220.8438894143253,143.3335521719963,1403.0642772643253,157.7614741219963,1311.9540833393253,146.33936924491297,3781.627467652496,273.3419593345656,30.734750462107208,246.38400000000001,205.32
70,randomSeq_2G_int,10,96,16,75.342,2024-10-29 05:41:12.946700,2024-10-29 05:53:50.730200,9145.693898016489,1149.8160787919662,11820.31857391649,1361.5886280919663,11820.31857391649,1167.463791233633,849.9475488900634,156.8888345665962,18.07210623678647,7232.832,1205.472
71,randomSeq_2G_int,10,80,192,5.193,2024-10-27 22:03:31.641900,2024-10-27 22:04:26.033500,1264.4591894753237,155.3268360740296,1448.8095643253237,169.9234070240296,1418.0845018503237,169.9234070240296,6558.751645101664,278.99279112754164,32.721626617375236,415.43999999999994,997.0559999999999
72,randomSeq_2G_int,10,32,16,74.154,2024-10-29 07:04:12.435200,2024-10-29 07:16:38.968000,7754.463914788017,1046.3831179937877,10386.914848088018,1254.8164170937875,8631.947559221351,1063.7525595854543,550.5903059170804,140.07221253186637,16.92176304843687,2372.928,1186.464
73,randomSeq_2G_int,10,32,192,5.702,2024-10-27 22:28:11.168300,2024-10-27 22:29:10.600500,1302.0058987329967,145.73769542053867,1504.4256632996635,161.76497205387201,1369.4791535885522,161.764972053872,2628.5022222222224,263.84175084175087,28.369865319865315,182.464,1094.784
74,randomSeq_2G_int,10,48,96,5.135,2024-10-27 23:29:07.635200,2024-10-27 23:30:01.465400,1232.5531544827745,142.89635399581007,1414.8445418994413,157.3298975791434,1323.6988481911078,150.11312578747675,3806.9867597765365,275.5296089385475,30.63873370577281,246.48,492.96
75,randomSeq_2G_int,10,96,192,5.316,2024-10-27 21:51:41.351400,2024-10-27 21:52:36.994800,1294.9250054764702,164.15706110000002,1483.6418536764702,179.0993625,1483.6418536764702,179.0993625,7573.957555147059,279.0898897058823,33.690625000000004,510.336,1020.672
76,randomSeq_2G_int,10,32,96,5.664,2024-10-27 23:41:45.611700,2024-10-27 23:42:44.626600,1305.841716164346,145.2304315137521,1506.912488964346,161.1508971137521,1372.8653070976793,153.1906643137521,2625.5669269949067,266.0509337860781,28.451782682512732,181.248,543.7439999999999
77,randomSeq_2G_int,10,80,40,5.175,2024-10-29 21:04:05.175100,2024-10-29 21:04:59.851200,1252.082893228022,155.65465561813187,1435.794271978022,170.20063186813186,1405.175708853022,158.68506733688187,6263.640402930403,277.4481684981685,32.88901098901099,414.0,207.0
