Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
7.21,0.7,2024-11-13 21:29:45.102,0.0,3.93,3.27,0.36,0.33,103.71000000000001,31928,35568,0.01,0.02,19,0.02,0.01,90,0.03,0.02,50
4.72,0.34,2024-11-13 21:29:45.202,0.1,2.64,2.08,0.19,0.15,56.300000000000004,31200,35048,0.0,0.0,71,0.01,0.0,42,0.01,0.01,62
4.97,0.39,2024-11-13 21:29:45.302,0.2,2.78,2.19,0.22,0.17,47.620000000000005,30576,35464,0.0,0.0,51,0.01,0.0,72,0.01,0.0,58
5.0,0.41,2024-11-13 21:29:45.402,0.3,2.8,2.2,0.23,0.17,49.07999999999999,30888,35048,0.0,0.0,62,0.01,0.0,57,0.01,0.0,60
7.59,0.72,2024-11-13 21:29:45.502,0.4,4.14,3.45,0.38,0.34,67.80000000000001,29952,35464,0.0,0.0,50,0.02,0.0,79,0.02,0.01,65
5.74,0.47,2024-11-13 21:29:45.602,0.5,3.16,2.57,0.25,0.22,52.60999999999999,30680,34840,0.0,0.0,41,0.01,0.0,85,0.02,0.0,63
7.74,0.72,2024-11-13 21:29:45.710,0.608,4.23,3.51,0.38,0.34,91.78999999999999,29952,35152,0.01,0.01,28,0.02,0.01,88,0.03,0.01,56
4.75,0.36,2024-11-13 21:29:45.801,0.699,2.65,2.1,0.19,0.17,41.96999999999999,30160,34632,0.0,0.0,66,0.0,0.0,67,0.01,0.0,67
4.76,0.35,2024-11-13 21:29:45.901,0.799,2.65,2.11,0.21,0.15,35.780000000000015,30264,35048,0.0,0.0,66,0.0,0.0,58,0.01,0.0,63
5.0,0.36,2024-11-13 21:29:46.001,0.899,2.84,2.16,0.21,0.15,45.3,30264,35256,0.0,0.0,69,0.0,0.0,61,0.01,0.0,66
5.24,0.45,2024-11-13 21:29:46.100,0.998,2.89,2.35,0.25,0.2,43.77000000000002,30680,35048,0.0,0.0,69,0.0,0.0,58,0.01,0.0,65
5.22,0.44,2024-11-13 21:29:46.200,1.098,2.92,2.3,0.24,0.19,47.70000000000001,30264,34840,0.0,0.0,63,0.01,0.0,77,0.01,0.0,70
5.51,0.45,2024-11-13 21:29:46.301,1.199,3.07,2.44,0.24,0.2,46.239999999999995,29848,34320,0.0,0.0,62,0.01,0.0,67,0.01,0.0,65
7.88,0.74,2024-11-13 21:29:46.401,1.299,4.31,3.57,0.39,0.35,85.71000000000001,29848,35152,0.01,0.0,25,0.02,0.0,90,0.02,0.01,61
7.5,0.69,2024-11-13 21:29:46.501,1.399,4.1,3.4,0.36,0.32,67.64,29848,35672,0.0,0.0,64,0.02,0.0,79,0.02,0.0,73
5.33,0.45,2024-11-13 21:29:46.609,1.507,2.95,2.38,0.25,0.2,37.530000000000015,30056,36400,0.0,0.0,67,0.01,0.0,65,0.01,0.0,66
6.74,0.61,2024-11-13 21:29:46.701,1.599,3.73,3.0,0.33,0.28,49.61999999999999,29432,35880,0.0,0.0,64,0.01,0.0,80,0.02,0.01,71
5.1,0.41,2024-11-13 21:29:46.802,1.7,2.84,2.26,0.23,0.18,44.91999999999998,28808,35984,0.0,0.0,61,0.0,0.0,66,0.01,0.0,63
5.56,0.48,2024-11-13 21:29:46.901,1.799,3.07,2.49,0.26,0.22,58.170000000000016,30680,35776,0.0,0.0,77,0.01,0.0,62,0.02,0.0,70
8.19,0.78,2024-11-13 21:29:47.001,1.899,4.44,3.75,0.4,0.38,88.99000000000005,30368,35776,0.01,0.0,30,0.01,0.01,90,0.02,0.01,66
4.85,0.41,2024-11-13 21:29:47.101,1.999,2.73,2.12,0.24,0.17,43.55999999999998,31096,35256,0.0,0.0,90,0.01,0.0,29,0.01,0.0,66
5.25,0.45,2024-11-13 21:29:47.201,2.099,2.94,2.32,0.25,0.2,44.50000000000002,30992,34320,0.0,0.0,69,0.0,0.0,73,0.01,0.0,71
4.55,0.32,2024-11-13 21:29:47.301,2.199,2.54,2.0,0.19,0.13,38.219999999999985,31200,35360,0.0,0.0,73,0.0,0.0,68,0.01,0.0,71
4.94,0.38,2024-11-13 21:29:47.410,2.308,2.76,2.18,0.21,0.18,36.16000000000001,30576,35048,0.0,0.0,63,0.0,0.0,61,0.01,0.0,62
8.14,0.78,2024-11-13 21:29:47.501,2.399,4.42,3.71,0.41,0.37,78.41000000000004,30472,35256,0.0,0.0,63,0.03,0.0,82,0.03,0.01,76
6.95,0.65,2024-11-13 21:29:47.601,2.499,3.78,3.17,0.34,0.3,88.88,30784,34528,0.0,0.0,21,0.02,0.01,92,0.02,0.01,68
5.18,0.42,2024-11-13 21:29:47.702,2.6,2.9,2.28,0.24,0.18,50.930000000000014,30264,34840,0.0,0.0,71,0.01,0.0,66,0.01,0.0,69
5.03,0.41,2024-11-13 21:29:47.802,2.7,2.84,2.18,0.24,0.17,45.73,30368,34008,0.0,0.0,72,0.0,0.0,67,0.01,0.0,70
4.78,0.39,2024-11-13 21:29:47.906,2.804,2.73,2.05,0.22,0.16,40.589999999999996,29224,33696,0.0,0.0,66,0.0,0.0,65,0.01,0.0,66
5.2,0.43,2024-11-13 21:29:48.002,2.9,2.9,2.3,0.24,0.19,46.220000000000006,30160,34528,0.0,0.0,74,0.01,0.0,68,0.01,0.0,72
5.11,0.4,2024-11-13 21:29:48.102,3.0,2.85,2.27,0.23,0.18,43.599999999999994,30784,35256,0.0,0.0,69,0.01,0.0,77,0.01,0.0,73
6.26,0.55,2024-11-13 21:29:48.203,3.101,3.46,2.8,0.3,0.25,51.66999999999998,30888,35880,0.0,0.0,39,0.01,0.0,78,0.02,0.0,57
7.11,0.67,2024-11-13 21:29:48.312,3.21,3.93,3.18,0.36,0.3,75.73,30368,36296,0.0,0.0,65,0.01,0.0,79,0.02,0.01,74
5.51,0.44,2024-11-13 21:29:48.403,3.301,3.08,2.43,0.24,0.2,46.10999999999999,30680,36400,0.0,0.0,73,0.01,0.0,74,0.01,0.0,74
7.79,0.73,2024-11-13 21:29:48.503,3.401,4.23,3.55,0.38,0.35,68.57999999999998,30784,36608,0.0,0.0,68,0.02,0.0,75,0.02,0.0,73
5.26,0.44,2024-11-13 21:29:48.604,3.502,2.95,2.31,0.25,0.19,83.23999999999997,30368,36816,0.0,0.0,73,0.01,0.0,68,0.01,0.0,70
4.94,0.41,2024-11-13 21:29:48.704,3.602,2.77,2.17,0.23,0.18,40.75999999999999,31096,35672,0.0,0.0,72,0.0,0.0,62,0.01,0.0,67
5.56,0.47,2024-11-13 21:29:48.804,3.702,3.08,2.48,0.25,0.22,59.35999999999999,31304,36088,0.0,0.0,75,0.01,0.0,70,0.02,0.0,72
7.95,0.77,2024-11-13 21:29:48.905,3.803,4.28,3.67,0.4,0.37,89.71999999999998,30680,36712,0.0,0.0,29,0.02,0.01,91,0.02,0.01,70
5.22,0.42,2024-11-13 21:29:49.005,3.903,2.95,2.27,0.23,0.19,47.76999999999998,31616,36608,0.0,0.0,80,0.01,0.0,69,0.01,0.0,75
4.64,0.32,2024-11-13 21:29:49.114,4.012,2.61,2.03,0.16,0.15,44.290000000000006,32032,36192,0.0,0.0,76,0.0,0.0,63,0.01,0.0,70
6.32,0.57,2024-11-13 21:29:49.205,4.103,3.51,2.81,0.31,0.26,41.260000000000005,32968,37128,0.0,0.0,81,0.01,0.0,68,0.01,0.0,75
4.6,0.35,2024-11-13 21:29:49.306,4.204,2.6,2.0,0.21,0.14,35.64999999999999,32448,37024,0.0,0.0,71,0.0,0.0,66,0.01,0.0,69
7.27,0.66,2024-11-13 21:29:49.405,4.303,3.99,3.28,0.34,0.32,76.18000000000004,32344,37336,0.0,0.0,48,0.02,0.0,84,0.03,0.01,72
8.23,0.79,2024-11-13 21:29:49.505,4.403,4.43,3.79,0.4,0.39,126.19999999999997,32968,32968,0.0,0.0,27,0.03,0.01,91,0.04,0.01,75
5.2,0.44,2024-11-13 21:29:49.606,4.504,2.91,2.29,0.24,0.2,48.75000000000001,32968,33176,0.0,0.0,73,0.01,0.0,73,0.01,0.0,73
5.24,0.4,2024-11-13 21:29:49.707,4.605,2.92,2.33,0.21,0.19,48.3,32968,33176,0.0,0.0,69,0.0,0.0,70,0.01,0.0,70
4.86,0.36,2024-11-13 21:29:49.806,4.704,2.72,2.15,0.21,0.16,47.55999999999999,33488,33696,0.0,0.0,71,0.0,0.0,65,0.01,0.0,68
4.78,0.38,2024-11-13 21:29:49.907,4.805,2.7,2.09,0.22,0.16,40.40999999999999,33592,33592,0.0,0.0,74,0.0,0.0,66,0.0,0.0,70
6.04,0.53,2024-11-13 21:29:50.016,4.914,3.14,2.89,0.27,0.26,40.9,33488,33072,0.0,0.0,55,0.01,0.0,82,0.01,0.0,74
5.83,0.51,2024-11-13 21:29:50.108,5.006,3.46,2.36,0.3,0.21,61.49000000000002,33696,33904,0.01,0.0,41,0.02,0.0,89,0.02,0.01,65
7.69,0.72,2024-11-13 21:29:50.208,5.106,4.19,3.5,0.37,0.35,88.71,33072,35048,0.0,0.0,81,0.01,0.01,51,0.02,0.01,62
4.96,0.38,2024-11-13 21:29:50.308,5.206,2.81,2.15,0.22,0.17,53.13999999999999,32864,35256,0.0,0.0,76,0.01,0.0,64,0.01,0.0,71
5.01,0.41,2024-11-13 21:29:50.408,5.306,2.81,2.2,0.23,0.18,46.86,32552,35568,0.0,0.0,70,0.0,0.0,70,0.01,0.0,70
7.83,0.74,2024-11-13 21:29:50.508,5.406,4.26,3.58,0.37,0.36,67.97999999999999,32032,35672,0.0,0.0,66,0.02,0.0,78,0.03,0.0,74
5.03,0.44,2024-11-13 21:29:50.609,5.507,2.82,2.21,0.25,0.19,45.74,33592,35464,0.0,0.0,83,0.01,0.0,55,0.01,0.0,70
5.69,0.49,2024-11-13 21:29:50.709,5.607,3.17,2.52,0.26,0.22,56.27000000000002,34112,36192,0.0,0.0,67,0.01,0.0,74,0.01,0.0,71
9.16,0.9,2024-11-13 21:29:50.818,5.716,4.96,4.2,0.47,0.43,88.54999999999998,34216,36712,0.01,0.0,38,0.02,0.01,92,0.02,0.01,73
4.82,0.36,2024-11-13 21:29:50.909,5.807,2.7,2.12,0.2,0.16,42.07,34216,36192,0.0,0.0,77,0.0,0.0,62,0.01,0.0,70
5.17,0.44,2024-11-13 21:29:51.009,5.907,2.88,2.29,0.25,0.2,36.74,35152,36400,0.0,0.0,80,0.0,0.0,61,0.01,0.0,71
4.94,0.37,2024-11-13 21:29:51.114,6.012,2.8,2.14,0.21,0.16,39.49999999999999,35152,35984,0.0,0.0,71,0.0,0.0,65,0.01,0.0,69
6.03,0.53,2024-11-13 21:29:51.209,6.107,3.38,2.65,0.29,0.24,56.79,35360,36296,0.0,0.0,73,0.01,0.0,68,0.01,0.0,71
