,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,histogram,wordCounts,42,48,96,"[3.833, 3.288, 4.358, 3.17, 3.955, 3.152, 4.055, 3.127, 3.992, 3.022, 3.963, 3.039, 4.192, 3.038, 4.154, 3.101, 4.077, 3.208, 3.921, 2.961, 3.878, 3.218]",3.546088218773368,2024-11-13 21:31:43.112400,2024-11-13 21:33:01.814400,0.0,78.702,78.702
1,parlayhash,removeDuplicates,21,48,96,"[6.429, 6.591, 6.801, 6.776, 6.697, 6.793, 6.787, 6.796, 6.644, 6.84, 6.407]",6.685754239013721,2024-11-13 21:31:44.007000,2024-11-13 21:32:57.568000,0.8946,74.4556,73.561
