,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,octTree,nearestNeighbors,30,48,96,"[7.945, 8.187, 8.251, 8.408, 8.22, 8.31, 8.42, 7.913, 7.984, 8.233, 8.347, 8.141, 8.325, 8.299, 8.45, 7.803]",8.200044343847063,2025-02-17 06:22:22.297,2025-02-17 06:24:33.533,0.0,131.236,131.236
