Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.56,1.41,2025-02-15 23:35:48.782,0.0,4.87,4.69,0.72,0.69,13.239999999999998,33280,37128,0.0,0.0,44,0.0,0.0,67,0.0,0.0,53
9.36,1.39,2025-02-15 23:35:48.883,0.101,4.81,4.55,0.71,0.68,16.7,33072,37232,0.0,0.0,86,0.0,0.0,40,0.0,0.0,69
9.44,1.4,2025-02-15 23:35:48.983,0.201,4.8,4.64,0.71,0.69,14.680000000000016,33072,37232,0.0,0.0,61,0.0,0.0,48,0.0,0.0,55
9.39,1.39,2025-02-15 23:35:49.083,0.301,4.8,4.59,0.71,0.68,20.279999999999983,33072,37128,0.0,0.0,52,0.0,0.0,54,0.0,0.0,53
9.42,1.4,2025-02-15 23:35:49.184,0.402,4.81,4.61,0.71,0.68,21.58999999999997,32760,36920,0.0,0.0,34,0.0,0.0,74,0.01,0.0,50
9.88,1.41,2025-02-15 23:35:49.284,0.502,4.94,4.94,0.72,0.69,54.24000000000003,33904,30992,0.02,0.02,96,0.01,0.0,61,0.02,0.02,92
9.38,1.38,2025-02-15 23:35:49.385,0.603,4.83,4.55,0.7,0.68,17.769999999999996,33904,31200,0.0,0.0,76,0.0,0.0,45,0.0,0.0,65
9.42,1.41,2025-02-15 23:35:49.484,0.702,4.77,4.65,0.72,0.69,53.910000000000004,33696,33488,0.01,0.0,15,0.01,0.0,90,0.02,0.01,46
9.29,1.38,2025-02-15 23:35:49.583,0.801,4.75,4.55,0.71,0.68,15.66000000000001,33696,33280,0.0,0.0,61,0.0,0.0,45,0.0,0.0,54
9.36,1.39,2025-02-15 23:35:49.684,0.902,4.8,4.56,0.71,0.68,19.569999999999972,33904,33384,0.0,0.0,66,0.0,0.0,57,0.0,0.0,61
9.46,1.4,2025-02-15 23:35:49.784,1.002,4.83,4.63,0.71,0.69,22.549999999999972,33488,33176,0.0,0.0,83,0.0,0.0,53,0.0,0.0,76
