Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
6.49,0.56,2024-11-13 21:50:05.686,0.0,3.54,2.95,0.3,0.26,95.66,34008,36504,0.01,0.01,11,0.02,0.01,94,0.03,0.02,48
6.36,0.52,2024-11-13 21:50:05.786,0.1,3.52,2.84,0.28,0.24,67.35000000000001,32136,35152,0.01,0.01,71,0.01,0.0,49,0.02,0.01,64
5.1,0.4,2024-11-13 21:50:05.886,0.2,2.86,2.25,0.23,0.18,53.42000000000001,31928,35880,0.0,0.0,65,0.01,0.0,56,0.01,0.0,62
5.0,0.34,2024-11-13 21:50:05.986,0.3,2.79,2.22,0.19,0.15,53.980000000000004,31616,36192,0.0,0.0,71,0.01,0.0,48,0.01,0.0,62
6.49,0.58,2024-11-13 21:50:06.087,0.401,3.57,2.92,0.31,0.26,66.40999999999997,31096,35256,0.0,0.0,49,0.02,0.0,74,0.02,0.01,62
5.9,0.48,2024-11-13 21:50:06.186,0.5,3.28,2.63,0.26,0.22,58.03000000000002,32240,35360,0.0,0.0,55,0.01,0.0,70,0.01,0.0,63
6.41,0.55,2024-11-13 21:50:06.296,0.61,3.53,2.87,0.3,0.25,67.05999999999999,31200,35152,0.0,0.0,52,0.02,0.0,76,0.02,0.01,62
7.54,0.7,2024-11-13 21:50:06.388,0.702,4.13,3.41,0.37,0.33,93.85000000000005,32968,37232,0.01,0.01,32,0.02,0.01,83,0.02,0.01,56
4.97,0.4,2024-11-13 21:50:06.487,0.801,2.79,2.18,0.23,0.18,48.320000000000014,31096,36712,0.0,0.0,79,0.01,0.0,36,0.01,0.01,64
5.21,0.42,2024-11-13 21:50:06.588,0.902,2.9,2.32,0.24,0.18,57.83,30680,37024,0.0,0.0,65,0.0,0.0,60,0.01,0.0,63
5.26,0.45,2024-11-13 21:50:06.688,1.002,2.93,2.33,0.25,0.19,53.66000000000002,30888,36712,0.0,0.0,65,0.01,0.0,58,0.01,0.0,62
4.98,0.41,2024-11-13 21:50:06.788,1.102,2.79,2.19,0.23,0.18,47.97999999999999,30472,36920,0.0,0.0,67,0.01,0.0,59,0.01,0.0,64
6.71,0.59,2024-11-13 21:50:06.889,1.203,3.67,3.04,0.31,0.27,61.509999999999984,30264,37128,0.0,0.0,66,0.01,0.0,68,0.02,0.0,67
6.72,0.59,2024-11-13 21:50:06.989,1.303,3.69,3.03,0.32,0.27,80.31999999999998,31408,39208,0.0,0.0,24,0.01,0.0,92,0.02,0.01,65
6.87,0.59,2024-11-13 21:50:07.089,1.403,3.79,3.08,0.3,0.29,58.27000000000002,31200,37440,0.0,0.0,58,0.01,0.0,75,0.02,0.0,69
5.64,0.47,2024-11-13 21:50:07.198,1.512,3.11,2.54,0.26,0.21,38.77000000000001,30888,37336,0.0,0.0,62,0.01,0.0,73,0.01,0.0,69
5.59,0.49,2024-11-13 21:50:07.290,1.604,3.08,2.51,0.27,0.22,46.92999999999998,30784,37232,0.0,0.0,79,0.01,0.0,61,0.01,0.0,70
4.92,0.37,2024-11-13 21:50:07.390,1.704,2.77,2.15,0.21,0.16,43.63999999999999,30576,37128,0.0,0.0,71,0.0,0.0,60,0.01,0.0,66
5.31,0.44,2024-11-13 21:50:07.490,1.804,2.96,2.36,0.24,0.2,52.09999999999999,30784,37128,0.0,0.0,60,0.01,0.0,75,0.01,0.0,68
6.75,0.62,2024-11-13 21:50:07.590,1.904,3.72,3.03,0.33,0.29,92.53,30888,37544,0.0,0.0,45,0.01,0.01,89,0.02,0.01,72
4.95,0.36,2024-11-13 21:50:07.691,2.005,2.73,2.22,0.19,0.17,44.40999999999999,31928,37336,0.0,0.0,65,0.01,0.0,71,0.01,0.0,68
