,Unnamed: 0,workload,cpu,memory,start,end
0,0,pgbench-10,48,96,2025-02-17 03:46:52.883400,2025-02-17 03:51:02.883400
1,1,removeDuplicates,48,96,2025-02-17 03:46:52.883400,2025-02-17 03:48:21.410400
