,Unnamed: 0,workload,cpu,memory,start,end
0,0,llama,48,96,2025-02-17 07:11:51,2025-02-17 07:16:53.452570
1,1,removeDuplicates,48,96,2025-02-17 07:11:50.659100,2025-02-17 07:14:05.356100
