,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
2100,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.058170073507809,0.005882640028792,0.0640527135366011,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0661929828557918,wordCounts,260,False,False,False,True,-8.164110477861463,-27.767253718956265,-0.0,-27.767253718956265
2117,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.049050812012987,0.0044847204545454,0.0535355324675324,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0631796053524893,wordCounts,270,False,True,False,False,-0.0,-17.701196878579754,7.97730661880269,-17.701196878579754
2165,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0464225501999999,0.00408074524,0.0505032954399999,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.0536779633750583,wordCounts,270,True,False,True,False,15.039096753485234,-0.0,21.81668851156401,-0.0
2178,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0604073840273401,0.0061088954145148,0.066516279441855,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0686565487610457,wordCounts,270,False,False,False,True,-8.668847135083602,-27.90453371214762,-0.0,-27.90453371214762
2195,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0508675087542087,0.0046508212121212,0.0555183299663299,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0651624028512868,wordCounts,280,False,True,False,False,-0.0,-17.30731649382604,8.376971610586944,-17.30731649382604
2243,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0481419039111111,0.0042318839525925,0.0523737878637037,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.055548455798762,wordCounts,280,True,False,True,False,14.753825260964803,-0.0,21.89487311796512,-0.0
2256,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0626446945468712,0.0063351508002376,0.0689798453471089,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0711201146662996,wordCounts,280,False,False,False,True,-9.142866982068552,-28.032568401090717,-0.0,-28.032568401090717
2273,trigramString_500000000000,10,96,192,2.33,2024-10-27 21:59:27.028400,2024-10-27 21:59:50.407200,571.2963316731602,53.24706989393939,654.0108268398269,59.79627272727272,654.0108268398269,59.79627272727272,6787.881471861472,280.69134199134203,25.66363636363636,223.68,447.36,1.81891991163538e-05,1.2463145624577203e-05,713.8070995670996,0.0526842054954305,0.0048169219696969,0.0575011274651274,0.004068560058346,0.0055755128266108,0.0096440728849568,0.0671452003500843,wordCounts,290,False,True,False,False,-0.0,-16.939098379048865,8.749875205288705,-16.939098379048865
2321,trigramString_500000000000,10,48,32,2.496,2024-10-29 04:52:10.624800,2024-10-29 04:52:35.703200,574.6636063999999,53.2406368,663.2710655999999,60.256435200000006,618.9673359999999,54.40993653333334,3091.19344,265.7336,24.1412,119.808,79.872,1.81891991163538e-05,1.2463145624577203e-05,673.3772725333333,0.0498612576222222,0.0043830226651851,0.0542442802874074,0.0021792115677321,0.0009954563673262,0.0031746679350583,0.0574189482224657,wordCounts,290,True,False,True,False,14.485401900519287,-0.0,21.967822516528035,-0.0
2334,trigramString_500000000000,10,16,16,4.364,2024-10-29 04:59:57.929200,2024-10-29 05:00:41.833700,779.6116112867578,80.42973853242007,934.5326657534246,92.6961424657534,805.4317870312022,81.45193886019786,1337.4581278538817,214.14589041095888,21.24109589041096,69.824,69.824,1.81891991163538e-05,1.2463145624577203e-05,886.8837258914001,0.0648820050664024,0.0065614061859603,0.0714434112523627,0.0012700426391002,0.0008702266800904,0.0021402693191907,0.0735836805715535,wordCounts,290,False,False,False,True,-9.588891220668042,-28.152261317045845,-0.0,-28.152261317045845
