,Unnamed: 0,workload,cpu,memory,start,end
0,0,removeDuplicates,48,96,2024-11-13 21:36:13.629300,2024-11-13 21:37:57.945300
1,1,suffixArray,48,96,2024-11-13 21:36:13.629300,2024-11-13 21:37:57.945300
