,Unnamed: 0,workload,cpu,memory,start,end
0,0,llama,48,96,2025-02-17 07:03:34.000000,2025-02-17 07:06:46.607818
1,1,spark,48,96,2025-02-17 07:03:33.000122,2025-02-17 07:08:49.961790
