,Unnamed: 0,workload,cpu,memory,start,end
0,0,suffixArray,48,96,2024-11-14 01:14:11.394600,2024-11-14 01:15:58.682000
1,1,nBody,48,96,2024-11-14 01:14:11.394600,2024-11-14 01:15:58.682000
