Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
6.7,0.62,2024-11-14 01:12:12.940,0.0,3.69,3.01,0.34,0.28,70.31999999999996,35152,35048,0.01,0.01,18,0.02,0.0,89,0.03,0.01,43
7.54,0.72,2024-11-14 01:12:13.040,0.1,4.1,3.43,0.39,0.33,95.05999999999997,34632,35152,0.01,0.01,46,0.02,0.0,73,0.02,0.02,56
5.21,0.43,2024-11-14 01:12:13.141,0.201,2.91,2.3,0.24,0.19,47.79,34216,34632,0.0,0.0,74,0.0,0.0,47,0.01,0.0,66
4.82,0.32,2024-11-14 01:12:13.240,0.3,2.68,2.14,0.18,0.15,43.959999999999994,33696,34424,0.0,0.0,64,0.0,0.0,57,0.01,0.0,61
6.38,0.56,2024-11-14 01:12:13.340,0.4,3.49,2.89,0.29,0.26,59.4,32344,34424,0.0,0.0,55,0.01,0.0,70,0.02,0.0,62
6.37,0.56,2024-11-14 01:12:13.441,0.501,3.5,2.87,0.31,0.26,48.62,32240,33904,0.0,0.0,49,0.01,0.0,74,0.01,0.0,62
6.24,0.53,2024-11-14 01:12:13.549,0.609,3.44,2.8,0.29,0.23,55.47000000000005,31616,33800,0.0,0.0,53,0.01,0.0,81,0.02,0.0,65
7.88,0.75,2024-11-14 01:12:13.641,0.701,4.29,3.59,0.39,0.36,85.89000000000001,31512,34840,0.01,0.01,20,0.02,0.01,92,0.02,0.01,59
4.5,0.32,2024-11-14 01:12:13.741,0.801,2.51,1.99,0.18,0.14,36.24999999999999,31304,34112,0.0,0.0,64,0.0,0.0,56,0.01,0.0,60
5.09,0.38,2024-11-14 01:12:13.841,0.901,2.85,2.24,0.21,0.17,46.839999999999996,31408,34216,0.0,0.0,72,0.0,0.0,55,0.01,0.0,65
5.68,0.47,2024-11-14 01:12:13.942,1.002,3.16,2.52,0.25,0.22,42.27999999999999,31512,34424,0.0,0.0,65,0.0,0.0,60,0.01,0.0,63
5.02,0.4,2024-11-14 01:12:14.041,1.101,2.78,2.24,0.22,0.18,43.649999999999984,31720,34320,0.0,0.0,68,0.0,0.0,61,0.01,0.0,66
5.86,0.49,2024-11-14 01:12:14.142,1.202,3.25,2.61,0.27,0.23,54.949999999999996,32032,33904,0.0,0.0,61,0.01,0.0,74,0.01,0.0,67
