mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-16 23:40:48.001466,2025-02-16 23:40:48.810358,0 days 00:00:00.808892
IVF,64,2025-02-16 23:40:48.811063,2025-02-16 23:40:50.266141,0 days 00:00:01.455078
IVF,64,2025-02-16 23:40:50.266242,2025-02-16 23:40:51.392424,0 days 00:00:01.126182
IVF,64,2025-02-16 23:40:51.392505,2025-02-16 23:40:52.485680,0 days 00:00:01.093175
IVF,64,2025-02-16 23:40:52.485763,2025-02-16 23:40:53.513950,0 days 00:00:01.028187
IVF,64,2025-02-16 23:40:53.514049,2025-02-16 23:40:54.564597,0 days 00:00:01.050548
IVF,64,2025-02-16 23:40:54.564766,2025-02-16 23:40:55.581520,0 days 00:00:01.016754
IVF,64,2025-02-16 23:40:55.581595,2025-02-16 23:40:56.623088,0 days 00:00:01.041493
IVF,64,2025-02-16 23:40:56.623178,2025-02-16 23:40:57.747448,0 days 00:00:01.124270
IVF,64,2025-02-16 23:40:57.747532,2025-02-16 23:40:58.803075,0 days 00:00:01.055543
IVF,64,2025-02-16 23:40:58.803255,2025-02-16 23:40:59.801779,0 days 00:00:00.998524
IVF,64,2025-02-16 23:40:59.801870,2025-02-16 23:41:00.857003,0 days 00:00:01.055133
IVF,64,2025-02-16 23:41:00.857090,2025-02-16 23:41:01.988227,0 days 00:00:01.131137
IVF,64,2025-02-16 23:41:01.988359,2025-02-16 23:41:03.274798,0 days 00:00:01.286439
IVF,64,2025-02-16 23:41:03.274882,2025-02-16 23:41:04.345795,0 days 00:00:01.070913
IVF,64,2025-02-16 23:41:04.345956,2025-02-16 23:41:05.368803,0 days 00:00:01.022847
IVF,64,2025-02-16 23:41:05.369115,2025-02-16 23:41:06.407619,0 days 00:00:01.038504
IVF,64,2025-02-16 23:41:06.407695,2025-02-16 23:41:07.417306,0 days 00:00:01.009611
IVF,64,2025-02-16 23:41:07.417390,2025-02-16 23:41:08.438474,0 days 00:00:01.021084
IVF,64,2025-02-16 23:41:08.438543,2025-02-16 23:41:09.427397,0 days 00:00:00.988854
IVF,64,2025-02-16 23:41:09.427544,2025-02-16 23:41:10.465168,0 days 00:00:01.037624
IVF,64,2025-02-16 23:41:10.465227,2025-02-16 23:41:11.517201,0 days 00:00:01.051974
IVF,64,2025-02-16 23:41:11.517279,2025-02-16 23:41:12.518035,0 days 00:00:01.000756
IVF,64,2025-02-16 23:41:12.518106,2025-02-16 23:41:13.591017,0 days 00:00:01.072911
IVF,64,2025-02-16 23:41:13.591238,2025-02-16 23:41:14.638353,0 days 00:00:01.047115
IVF,64,2025-02-16 23:41:14.638428,2025-02-16 23:41:15.648473,0 days 00:00:01.010045
IVF,64,2025-02-16 23:41:15.648639,2025-02-16 23:41:16.600141,0 days 00:00:00.951502
IVF,64,2025-02-16 23:41:16.600361,2025-02-16 23:41:17.685811,0 days 00:00:01.085450
IVF,64,2025-02-16 23:41:17.685890,2025-02-16 23:41:18.669527,0 days 00:00:00.983637
IVF,64,2025-02-16 23:41:18.670470,2025-02-16 23:41:19.716788,0 days 00:00:01.046318
IVF,64,2025-02-16 23:41:19.716858,2025-02-16 23:41:20.794483,0 days 00:00:01.077625
IVF,64,2025-02-16 23:41:20.794561,2025-02-16 23:41:21.854044,0 days 00:00:01.059483
IVF,64,2025-02-16 23:41:21.854153,2025-02-16 23:41:22.932553,0 days 00:00:01.078400
IVF,64,2025-02-16 23:41:22.932614,2025-02-16 23:41:23.983040,0 days 00:00:01.050426
IVF,64,2025-02-16 23:41:23.983310,2025-02-16 23:41:25.019915,0 days 00:00:01.036605
IVF,64,2025-02-16 23:41:25.019973,2025-02-16 23:41:25.999774,0 days 00:00:00.979801
IVF,64,2025-02-16 23:41:25.999847,2025-02-16 23:41:27.011938,0 days 00:00:01.012091
IVF,64,2025-02-16 23:41:27.012205,2025-02-16 23:41:27.997356,0 days 00:00:00.985151
IVF,64,2025-02-16 23:41:27.997427,2025-02-16 23:41:29.143068,0 days 00:00:01.145641
IVF,64,2025-02-16 23:41:29.143135,2025-02-16 23:41:30.205917,0 days 00:00:01.062782
IVF,64,2025-02-16 23:41:30.206015,2025-02-16 23:41:31.236366,0 days 00:00:01.030351
IVF,64,2025-02-16 23:41:31.236464,2025-02-16 23:41:32.245422,0 days 00:00:01.008958
IVF,64,2025-02-16 23:41:32.245629,2025-02-16 23:41:33.247989,0 days 00:00:01.002360
IVF,64,2025-02-16 23:41:33.248058,2025-02-16 23:41:34.269900,0 days 00:00:01.021842
IVF,64,2025-02-16 23:41:34.269972,2025-02-16 23:41:35.308720,0 days 00:00:01.038748
IVF,64,2025-02-16 23:41:35.308791,2025-02-16 23:41:36.338665,0 days 00:00:01.029874
IVF,64,2025-02-16 23:41:36.338734,2025-02-16 23:41:37.318064,0 days 00:00:00.979330
IVF,64,2025-02-16 23:41:37.318142,2025-02-16 23:41:38.412904,0 days 00:00:01.094762
IVF,64,2025-02-16 23:41:38.412993,2025-02-16 23:41:39.473198,0 days 00:00:01.060205
IVF,64,2025-02-16 23:41:39.473279,2025-02-16 23:41:40.528229,0 days 00:00:01.054950
IVF,64,2025-02-16 23:41:40.528297,2025-02-16 23:41:41.670559,0 days 00:00:01.142262
IVF,64,2025-02-16 23:41:41.670632,2025-02-16 23:41:42.715408,0 days 00:00:01.044776
IVF,64,2025-02-16 23:41:42.715504,2025-02-16 23:41:43.763248,0 days 00:00:01.047744
IVF,64,2025-02-16 23:41:43.763521,2025-02-16 23:41:44.694257,0 days 00:00:00.930736
IVF,64,2025-02-16 23:41:44.694331,2025-02-16 23:41:45.747486,0 days 00:00:01.053155
IVF,64,2025-02-16 23:41:45.747579,2025-02-16 23:41:46.769109,0 days 00:00:01.021530
IVF,64,2025-02-16 23:41:46.769260,2025-02-16 23:41:47.770155,0 days 00:00:01.000895
IVF,64,2025-02-16 23:41:47.770258,2025-02-16 23:41:48.866091,0 days 00:00:01.095833
IVF,64,2025-02-16 23:41:48.866175,2025-02-16 23:41:49.932185,0 days 00:00:01.066010
IVF,64,2025-02-16 23:41:49.932387,2025-02-16 23:41:50.905370,0 days 00:00:00.972983
IVF,64,2025-02-16 23:41:50.905450,2025-02-16 23:41:51.930824,0 days 00:00:01.025374
IVF,64,2025-02-16 23:41:51.930884,2025-02-16 23:41:53.125860,0 days 00:00:01.194976
IVF,64,2025-02-16 23:41:53.125917,2025-02-16 23:41:54.193678,0 days 00:00:01.067761
IVF,64,2025-02-16 23:41:54.193763,2025-02-16 23:41:55.201011,0 days 00:00:01.007248
IVF,64,2025-02-16 23:41:55.201088,2025-02-16 23:41:56.184640,0 days 00:00:00.983552
IVF,64,2025-02-16 23:41:56.184707,2025-02-16 23:41:57.267705,0 days 00:00:01.082998
IVF,64,2025-02-16 23:41:57.267777,2025-02-16 23:41:58.313824,0 days 00:00:01.046047
IVF,64,2025-02-16 23:41:58.313898,2025-02-16 23:41:59.347301,0 days 00:00:01.033403
IVF,64,2025-02-16 23:41:59.347539,2025-02-16 23:42:00.344679,0 days 00:00:00.997140
IVF,64,2025-02-16 23:42:00.344742,2025-02-16 23:42:01.387775,0 days 00:00:01.043033
IVF,64,2025-02-16 23:42:01.387880,2025-02-16 23:42:02.386298,0 days 00:00:00.998418
IVF,64,2025-02-16 23:42:02.386387,2025-02-16 23:42:03.478622,0 days 00:00:01.092235
