,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,pgbench-100,48,96,2025-02-16 23:40:48.001466,2025-02-16 23:44:58.001466,42.677764516129045,2.66872786396986,329.22759023515954,32.9529760999848,362.1805663351444,293.72780690182617,30.14215943331813,323.8699663351443,141.9345357047708,14.565231155445598,156.4997668602164,17.74989166666667,1.4054083333333331,19.155300000000004,47.36963047327976,3.7506523794221063,51.12028285270186,378.7846502949468,38.87063822969959,417.6552885246464,468.7755713773482,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,faiss,48,96,2025-02-16 23:40:48.001466,2025-02-16 23:45:55.074628,45.642150806451625,1.023014,329.22759023515954,32.9529760999848,362.1805663351444,293.72780690182617,30.14215943331813,323.8699663351443,151.79327119705536,15.576928277872534,167.3701994749279,17.74989166666667,1.4054083333333331,19.155300000000004,18.15838767348334,1.4377524007166669,19.596140074200008,155.2866415403844,15.935415705259494,171.2220572456439,190.8181973198439,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
