,Unnamed: 0,workload,cpu,memory,start,end
0,0,spark,48,96,2025-02-17 11:01:44.000126,2025-02-17 11:06:51.124310
1,1,suffixArray,48,96,2025-02-17 11:01:44.703300,2025-02-17 11:05:01.140300
