,Unnamed: 0,workload,cpu,memory,start,end
0,0,llama,48,96,2025-02-17 07:31:44,2025-02-17 07:36:41.087731
1,1,minSpanningForest,48,96,2025-02-17 07:31:37.330700,2025-02-17 07:34:19.812700
