Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.39,1.42,2025-02-17 10:42:22.158,0.0,4.87,4.53,0.73,0.69,11.43000000000001,33384,35048,0.0,0.0,54,0.0,0.0,60,0.0,0.0,56
9.29,1.4,2025-02-17 10:42:22.258,0.1,4.79,4.5,0.72,0.68,14.350000000000012,33592,35048,0.0,0.0,64,0.0,0.0,44,0.0,0.0,57
9.22,1.39,2025-02-17 10:42:22.357,0.199,4.72,4.5,0.71,0.68,16.220000000000002,33488,34840,0.0,0.0,63,0.0,0.0,51,0.0,0.0,58
9.34,1.41,2025-02-17 10:42:22.458,0.3,4.78,4.56,0.72,0.69,18.529999999999973,33384,34736,0.0,0.0,58,0.0,0.0,50,0.0,0.0,54
9.31,1.41,2025-02-17 10:42:22.558,0.4,4.79,4.52,0.72,0.68,21.499999999999954,32968,34736,0.0,0.0,87,0.0,0.0,41,0.01,0.0,76
9.73,1.42,2025-02-17 10:42:22.658,0.5,4.84,4.89,0.73,0.69,44.78,33176,35152,0.01,0.02,2,0.01,0.0,91,0.02,0.02,29
9.32,1.41,2025-02-17 10:42:22.759,0.601,4.79,4.53,0.72,0.69,22.159999999999968,33072,36088,0.0,0.0,26,0.0,0.0,64,0.01,0.0,40
9.22,1.39,2025-02-17 10:42:22.859,0.701,4.72,4.5,0.71,0.68,15.65,32864,35984,0.0,0.0,62,0.0,0.0,50,0.0,0.0,56
9.31,1.4,2025-02-17 10:42:22.959,0.801,4.79,4.52,0.72,0.68,16.209999999999997,32864,36088,0.0,0.0,53,0.0,0.0,51,0.0,0.0,52
9.35,1.4,2025-02-17 10:42:23.060,0.902,4.83,4.53,0.72,0.68,17.26,32864,36088,0.0,0.0,57,0.0,0.0,54,0.0,0.0,55
9.27,1.4,2025-02-17 10:42:23.160,1.002,4.78,4.49,0.73,0.68,16.35,32864,36088,0.0,0.0,47,0.0,0.0,55,0.0,0.0,50
9.18,1.38,2025-02-17 10:42:23.259,1.101,4.7,4.48,0.71,0.68,21.839999999999993,32760,35568,0.0,0.0,25,0.0,0.0,72,0.01,0.0,48
9.41,1.41,2025-02-17 10:42:23.359,1.201,4.78,4.63,0.72,0.69,42.579999999999984,32864,35568,0.01,0.01,6,0.01,0.0,89,0.01,0.01,33
9.33,1.4,2025-02-17 10:42:23.460,1.302,4.78,4.55,0.72,0.68,17.81,32968,35568,0.0,0.0,50,0.0,0.0,53,0.0,0.0,52
9.29,1.41,2025-02-17 10:42:23.560,1.402,4.79,4.5,0.72,0.68,17.23,32864,35464,0.0,0.0,55,0.0,0.0,56,0.0,0.0,55
9.37,1.39,2025-02-17 10:42:23.659,1.501,4.73,4.64,0.71,0.68,26.89000000000001,32760,35360,0.0,0.0,46,0.0,0.0,67,0.01,0.0,60
9.15,1.39,2025-02-17 10:42:23.759,1.601,4.75,4.4,0.71,0.68,15.430000000000003,32864,35360,0.0,0.0,50,0.0,0.0,54,0.0,0.0,52
9.34,1.41,2025-02-17 10:42:23.859,1.701,4.78,4.57,0.72,0.69,22.32999999999997,32864,35360,0.0,0.0,38,0.0,0.0,64,0.01,0.0,52
9.54,1.43,2025-02-17 10:42:23.959,1.801,4.82,4.71,0.73,0.7,160.71,33904,36192,0.03,0.02,54,0.03,0.02,52,0.06,0.04,53
9.3,1.41,2025-02-17 10:42:24.059,1.901,4.78,4.52,0.72,0.69,19.779999999999998,33592,36296,0.0,0.0,65,0.0,0.0,50,0.0,0.0,57
9.3,1.41,2025-02-17 10:42:24.160,2.002,4.78,4.52,0.72,0.69,16.33,33488,36192,0.0,0.0,52,0.0,0.0,53,0.0,0.0,53
9.29,1.4,2025-02-17 10:42:24.260,2.102,4.79,4.5,0.72,0.68,17.17,33696,36192,0.0,0.0,57,0.0,0.0,50,0.0,0.0,54
9.29,1.4,2025-02-17 10:42:24.360,2.202,4.77,4.51,0.72,0.68,16.42,33800,36296,0.0,0.0,60,0.0,0.0,46,0.0,0.0,53
9.23,1.4,2025-02-17 10:42:24.460,2.302,4.78,4.45,0.72,0.68,23.00999999999998,34632,35984,0.0,0.0,76,0.01,0.0,35,0.01,0.0,56
9.38,1.4,2025-02-17 10:42:24.561,2.403,4.74,4.64,0.71,0.69,43.469999999999985,34632,36088,0.0,0.0,27,0.01,0.0,82,0.01,0.01,57
9.36,1.41,2025-02-17 10:42:24.661,2.503,4.83,4.53,0.73,0.69,29.260000000000005,34320,36296,0.0,0.0,54,0.0,0.0,70,0.01,0.0,64
9.22,1.4,2025-02-17 10:42:24.761,2.603,4.75,4.47,0.71,0.68,16.700000000000014,34424,36400,0.0,0.0,55,0.0,0.0,50,0.0,0.0,53
9.24,1.4,2025-02-17 10:42:24.862,2.704,4.76,4.48,0.72,0.68,16.5,34216,36296,0.0,0.0,58,0.0,0.0,50,0.0,0.0,53
9.22,1.4,2025-02-17 10:42:24.962,2.804,4.77,4.45,0.72,0.68,18.819999999999972,34216,36400,0.0,0.0,57,0.0,0.0,51,0.0,0.0,54
9.35,1.4,2025-02-17 10:42:25.062,2.904,4.8,4.55,0.72,0.68,21.47999999999997,34008,36296,0.0,0.0,50,0.0,0.0,68,0.01,0.0,61
9.27,1.4,2025-02-17 10:42:25.162,3.004,4.72,4.55,0.71,0.68,42.33999999999997,33800,34944,0.0,0.0,33,0.01,0.0,78,0.01,0.0,61
9.16,1.39,2025-02-17 10:42:25.261,3.103,4.74,4.43,0.71,0.68,15.670000000000002,33800,34944,0.0,0.0,55,0.0,0.0,52,0.0,0.0,53
9.34,1.41,2025-02-17 10:42:25.361,3.203,4.79,4.55,0.72,0.69,17.320000000000004,34216,35048,0.0,0.0,58,0.0,0.0,51,0.0,0.0,54
9.28,1.41,2025-02-17 10:42:25.462,3.304,4.82,4.46,0.73,0.68,17.060000000000013,34216,34840,0.0,0.0,59,0.0,0.0,48,0.0,0.0,53
9.22,1.39,2025-02-17 10:42:25.562,3.404,4.73,4.49,0.71,0.68,15.960000000000012,34112,34840,0.0,0.0,51,0.0,0.0,49,0.0,0.0,50
9.29,1.4,2025-02-17 10:42:25.663,3.505,4.79,4.49,0.72,0.68,41.81,34112,35568,0.0,0.0,52,0.0,0.0,70,0.01,0.0,64
9.41,1.4,2025-02-17 10:42:25.763,3.605,4.78,4.63,0.72,0.68,39.36999999999997,34112,35880,0.0,0.0,16,0.01,0.0,87,0.01,0.0,61
9.35,1.42,2025-02-17 10:42:25.863,3.705,4.82,4.53,0.73,0.69,14.620000000000006,34008,35880,0.0,0.0,51,0.0,0.0,52,0.0,0.0,52
9.13,1.38,2025-02-17 10:42:25.963,3.805,4.68,4.45,0.7,0.68,20.43999999999998,33904,35984,0.0,0.0,60,0.0,0.0,40,0.0,0.0,50
9.14,1.39,2025-02-17 10:42:26.062,3.904,4.79,4.35,0.72,0.67,20.459999999999965,33904,35984,0.0,0.0,91,0.0,0.0,29,0.0,0.0,67
9.22,1.4,2025-02-17 10:42:26.162,4.004,4.78,4.44,0.72,0.68,14.500000000000014,33904,35984,0.0,0.0,53,0.0,0.0,50,0.0,0.0,51
9.23,1.4,2025-02-17 10:42:26.263,4.105,4.78,4.45,0.72,0.68,17.59000000000001,33904,35672,0.0,0.0,45,0.0,0.0,71,0.0,0.0,63
9.24,1.4,2025-02-17 10:42:26.363,4.205,4.73,4.52,0.71,0.69,21.440000000000012,33904,36296,0.0,0.0,28,0.0,0.0,78,0.0,0.0,61
9.48,1.41,2025-02-17 10:42:26.463,4.305,4.84,4.64,0.72,0.69,37.26999999999997,34112,35568,0.0,0.0,71,0.0,0.0,58,0.01,0.0,64
9.23,1.4,2025-02-17 10:42:26.564,4.406,4.75,4.47,0.71,0.69,13.690000000000012,34112,35256,0.0,0.0,58,0.0,0.0,46,0.0,0.0,51
9.21,1.41,2025-02-17 10:42:26.664,4.506,4.77,4.45,0.72,0.69,30.06,34320,35256,0.0,0.0,58,0.0,0.0,67,0.0,0.0,64
9.19,1.4,2025-02-17 10:42:26.764,4.606,4.77,4.42,0.72,0.68,13.81000000000002,34216,35256,0.0,0.0,56,0.0,0.0,51,0.0,0.0,53
9.31,1.4,2025-02-17 10:42:26.865,4.707,4.8,4.51,0.72,0.68,21.259999999999994,34424,35464,0.0,0.0,26,0.0,0.0,78,0.0,0.0,63
9.14,1.39,2025-02-17 10:42:26.964,4.806,4.71,4.43,0.71,0.68,19.450000000000003,34320,35256,0.0,0.0,45,0.0,0.0,68,0.0,0.0,58
9.46,1.41,2025-02-17 10:42:27.064,4.906,4.79,4.67,0.72,0.69,39.40999999999997,34840,35152,0.0,0.0,50,0.0,0.0,74,0.01,0.0,64
9.16,1.39,2025-02-17 10:42:27.163,5.005,4.73,4.43,0.71,0.68,14.840000000000014,34736,35256,0.0,0.0,51,0.0,0.0,56,0.0,0.0,53
9.13,1.39,2025-02-17 10:42:27.263,5.105,4.74,4.38,0.71,0.68,13.900000000000015,34736,35152,0.0,0.0,60,0.0,0.0,50,0.0,0.0,54
9.23,1.41,2025-02-17 10:42:27.363,5.205,4.78,4.45,0.72,0.69,13.640000000000015,34736,35152,0.0,0.0,48,0.0,0.0,50,0.0,0.0,49
9.27,1.41,2025-02-17 10:42:27.463,5.305,4.78,4.49,0.72,0.69,17.120000000000015,34736,34840,0.0,0.0,60,0.0,0.0,57,0.0,0.0,58
9.25,1.41,2025-02-17 10:42:27.564,5.406,4.78,4.48,0.72,0.69,18.69000000000001,35048,34840,0.0,0.0,50,0.0,0.0,61,0.0,0.0,56
9.36,1.42,2025-02-17 10:42:27.664,5.506,4.78,4.58,0.72,0.7,54.599999999999994,34944,35672,0.0,0.0,30,0.01,0.0,75,0.01,0.0,62
