,Unnamed: 0,workload,cpu,memory,start,end
0,0,pgbench-50,48,96,2025-02-17 01:58:18.966800,2025-02-17 02:02:28.966800
1,1,removeDuplicates,48,96,2025-02-17 01:58:18.966800,2025-02-17 02:00:13.075800
