,Unnamed: 0,workload,cpu,memory,start,end
0,0,removeDuplicates,48,96,2024-11-14 23:41:05.307800,2024-11-14 23:42:33.509500
1,1,removeDuplicates,48,96,2024-11-14 23:41:05.307800,2024-11-14 23:42:33.509500
