,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,llama,48,96,2025-02-17 06:41:29,2025-02-17 06:47:40.853661,47.56703658536585,73.54485743408226,279.1776495433329,31.35095436019532,310.5286039035282,243.6778662099996,28.54013769352865,272.2180039035282,121.8389331049998,14.270068846764325,136.1090019517641,17.74989166666667,1.4054083333333331,19.155300000000004,1305.413252095405,103.36055551167117,1408.7738076070762,8960.626965127896,1049.4901789098208,10010.117144037717,11418.890951644791,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,llama,48,96,2025-02-17 06:41:29,2025-02-17 06:47:40.853661,47.56703658536585,73.54485743408226,279.1776495433329,31.35095436019532,310.5286039035282,243.6778662099996,28.54013769352865,272.2180039035282,121.8389331049998,14.270068846764325,136.1090019517641,17.74989166666667,1.4054083333333331,19.155300000000004,1305.413252095405,103.36055551167117,1408.7738076070762,8960.626965127896,1049.4901789098208,10010.117144037717,11418.890951644791,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
