,Unnamed: 0,workload,cpu,memory,start,end
0,0,minSpanningForest,48,96,2024-11-14 00:22:19.339300,2024-11-14 00:23:50.721300
1,1,nearestNeighbors,48,96,2024-11-14 00:22:19.339300,2024-11-14 00:23:50.721300
