,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,histogram,wordCounts,42,48,96,"[3.666, 3.579, 3.714, 3.501, 3.762, 3.856, 3.629, 3.935, 4.114, 3.861, 3.619, 4.109, 3.591, 3.725, 3.858, 3.708, 4.141, 3.792, 3.926, 4.196, 4.261, 3.601]",3.8186841000506955,2024-11-13 23:33:32.629600,2024-11-13 23:34:56.773600,0.0,84.144,84.144
1,parallelFilterKruskal,minSpanningForest,14,48,96,"[9.273, 8.779, 9.114, 8.537, 8.647, 9.173, 8.844, 8.566]",8.862584905882203,2024-11-13 23:33:32.788000,2024-11-13 23:34:43.721000,0.1584,71.0914,70.933
