,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,x265,48,96,2025-02-17 05:45:13.100128,2025-02-17 05:51:15.980974,35.985735616438355,64.96267466666667,328.77152518386976,32.0914552419053,360.8629804257751,293.2717418505364,29.280638575238637,322.552380425775,123.60775373571866,12.34116161139465,135.9489153471133,17.74989166666667,1.4054083333333331,19.155300000000004,1153.0804377102447,91.29908433215554,1244.3795220424004,8029.890292210944,801.7148667697865,8831.60515898073,10075.98468102313,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,minSpanningForest,48,96,2025-02-17 05:45:13.908000,2025-02-17 05:47:40.990000,49.39401643835617,9.191661280757788,328.77152518386976,32.0914552419053,360.8629804257751,293.2717418505364,29.280638575238637,322.552380425775,169.6639881148177,16.939476963843983,186.60346507866169,17.74989166666667,1.4054083333333331,19.155300000000004,163.15099197014536,12.918037361154331,176.0690293312997,1559.4939102939195,155.70193452485324,1715.195844818773,1891.2648741500725,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
