grid_ci,n_workloads,num_samples,adjusted_deviation_from_shapley (%),baseline_deviation_from_shapley (%),worst_case_baseline_deviation (%),worst_case_adjusted_deviation (%)
66.0,47.0,12.0,1.0629093621208106,7.959898924285536,32.91708444360803,1.8975768325215507
74.0,59.0,2.0,2.233146614072517,8.258782296887366,30.28350525095268,6.190403988719925
55.0,65.0,14.0,0.9655279966414618,8.294171456568902,37.89076408265257,1.6727343738727123
87.0,92.0,5.0,1.2775624543420447,6.981345486288755,29.111484357052753,2.7128279909110193
77.0,31.0,10.0,0.9273257752164586,6.778637557405215,29.753333737805338,3.2778869078768493
71.0,48.0,8.0,1.8036531222712722,9.156057032464519,27.548343924022177,5.264757890882753
77.0,37.0,12.0,0.8676008534428908,8.230101800211619,28.047516816853445,1.6006256428416057
58.0,19.0,6.0,1.6627840472090376,7.193856475982024,31.071892817521245,3.615123304889418
66.0,48.0,1.0,3.392446476938136,8.623760576667,29.230842111530308,10.493775920532194
61.0,43.0,10.0,1.5246340884141116,6.139143524375404,32.31569354182035,4.02761342698211
95.0,92.0,15.0,0.7452791236436297,8.456027399057671,26.14263166199919,1.9093573587806538
72.0,37.0,1.0,1.3380627031705759,7.7532227747850815,28.318971970866546,3.9045057768843163
96.0,61.0,14.0,0.9625409116972332,7.3046812722084065,28.11881511569259,2.13283229267303
51.0,69.0,12.0,0.8540800977802784,8.626672724251964,39.63324899227836,1.4996868470617972
92.0,31.0,14.0,0.8826994374194552,8.532945923269036,28.340615654737245,2.7723682174936726
81.0,97.0,4.0,2.1260256040867107,8.857623523945959,29.26694047887249,6.770081153948635
77.0,64.0,4.0,2.6651953383301334,7.709878396082859,26.259341634894582,8.030455018758289
97.0,81.0,11.0,0.7602100270492014,8.584135930666438,33.06970206861223,3.7236306676755717
52.0,61.0,4.0,1.3207577867861708,6.218714425899318,35.35310361379535,6.029757009446901
64.0,23.0,2.0,2.4666398905328024,8.043534389993964,33.27194932751571,5.564669981734446
78.0,59.0,15.0,0.7020121254130585,7.132971217104799,31.547483703524996,1.97158400787147
56.0,97.0,10.0,1.0100015371131246,6.326109320552182,30.593826688955655,4.0973286590610964
91.0,69.0,4.0,1.4600005788219452,8.084648797571564,26.728639373608004,4.986626327039983
60.0,37.0,10.0,0.7541259204238185,9.550408043211016,33.20354800622864,2.468712597133448
57.0,59.0,7.0,0.9974734359780637,9.802481951203966,31.046140543970996,5.557887947823236
63.0,57.0,13.0,0.9682510620028757,7.8431502359461085,36.130978259047914,2.907721222149285
50.0,42.0,7.0,1.5179277770479198,8.071648510279669,33.1673293245713,5.230309071087342
97.0,6.0,11.0,0.9678259428406307,7.652918985969614,12.937150084535684,1.5792556940489124
55.0,17.0,7.0,1.8515352777291216,8.06230229029263,32.39257265497718,4.329455661884729
57.0,32.0,11.0,0.8595754757225001,8.526023756764053,25.84651206848988,1.8493468634911878
75.0,11.0,12.0,0.5771134112186377,10.468866826498363,22.543897748945056,1.6405035017418739
63.0,80.0,7.0,1.282108125725135,6.261367006871529,26.10200942408011,3.336725242722887
75.0,90.0,14.0,0.8934469507757885,7.629478901667082,32.73559709127928,2.178377137188315
74.0,58.0,8.0,1.7083807922720253,7.926247346131479,28.768308548806726,3.337175045105461
66.0,9.0,10.0,1.0412507232359818,14.768491731167993,26.230482953359214,2.358244722772881
77.0,14.0,14.0,2.678225350565249,8.968813704227035,22.583067704445913,9.11540247228836
95.0,66.0,13.0,1.6641814362081908,6.421288007909846,19.840080226960062,4.2617277506572755
70.0,11.0,5.0,1.535651256789008,7.008378350737998,23.13679877658611,3.8475441429421235
66.0,84.0,13.0,1.365191526980018,6.448753613675936,22.83003858732625,3.3728065709776884
53.0,14.0,1.0,5.937863415932763,7.115086134607494,16.148936937531023,13.039364563846087
53.0,25.0,4.0,0.779523642925163,5.209066454517207,27.751295974451974,1.5824429669924793
79.0,70.0,10.0,0.9575603909089052,7.855275646573783,28.43038742790853,1.9309683223952354
85.0,11.0,1.0,5.178187095388397,10.960074650213487,31.11330717967384,10.413594765790847
90.0,52.0,1.0,4.01878026971474,5.6093940893983785,21.06239065825917,9.957423172031168
100.0,69.0,7.0,0.7442533652598474,7.532472370157073,32.12544225910811,2.201350477730419
74.0,12.0,5.0,2.5781844051228413,8.157206469178261,28.97147444708063,5.451358945060453
67.0,73.0,4.0,2.6453200061290616,8.084936143101153,35.36828828831274,7.00122683957673
89.0,49.0,5.0,1.455198975107017,7.997174087319059,25.085416239107584,7.0409559479330985
53.0,58.0,9.0,0.9502136140933469,8.55976507188542,35.76035904157262,2.2952619139250263
64.0,52.0,9.0,0.8457206790282549,6.960805391708381,32.58652813536943,1.8547632120598785
84.0,64.0,4.0,1.69525748713791,5.951795982294454,24.10279144589006,5.608920280988428
64.0,48.0,12.0,1.6209747035207407,7.9080723090061324,31.326040469247268,2.6602264862292633
75.0,61.0,14.0,0.7098129914275791,8.809745969387587,64.07684397956038,1.9633172088229816
88.0,90.0,2.0,1.7876727247726112,7.2701975359252415,32.539493450543986,5.376381680113494
82.0,80.0,8.0,1.039659059901305,6.145535702542633,19.90044196107466,2.2476014912047555
81.0,52.0,8.0,1.4663200273229196,5.4189564708894835,20.662141831301405,4.244250467220847
88.0,96.0,8.0,0.7012884171178939,7.592464989965009,30.006225908014457,1.5655417429803236
83.0,33.0,7.0,0.9461793092440522,7.686724841582504,30.154381005775743,2.5356326812376837
53.0,90.0,4.0,1.8323092769010272,8.649096054222976,30.640939936959615,3.843257775972514
50.0,6.0,2.0,2.025106099000417,6.7213777428455055,12.827224252600566,4.364835263169458
73.0,86.0,5.0,1.2879405494304814,7.179664414061825,34.7693520604062,2.908993339121926
50.0,96.0,6.0,1.502869731925581,6.411366459191929,25.480803761733345,4.197055756850027
59.0,63.0,13.0,0.889234668352381,7.476046002441377,32.14855078287535,1.9209115583004008
90.0,86.0,13.0,0.9477465725070171,7.450915757235006,24.330563166681614,2.849314957227263
88.0,50.0,4.0,0.8405840677005273,9.8543166787492,29.379852358836477,3.779497542137201
61.0,42.0,6.0,1.752314295801153,8.24468004139496,24.533853147897688,5.398821595250163
51.0,69.0,11.0,1.1827057813238555,7.939416581746508,30.57462915347183,3.510546775514368
62.0,32.0,7.0,1.3033763831811422,6.033586697364671,23.551904199239917,2.844698439997548
66.0,98.0,6.0,1.1579371356322556,8.113299922550313,29.545690047411117,2.7647756577328555
85.0,61.0,12.0,1.0112510992402548,7.733658896940707,22.630082568038432,3.2147016007167863
64.0,66.0,6.0,0.67448855096457,7.525364071138866,29.140630865207463,1.5031610492602925
94.0,69.0,4.0,0.9695400877087693,6.6441427022471,30.610284176968317,2.650378396787436
52.0,52.0,14.0,0.5018138018470053,8.221622463632373,31.637596833759396,1.4670915755743974
51.0,67.0,10.0,0.9134214914877528,6.901281554656467,32.809105985131545,3.922901837538823
73.0,83.0,2.0,1.8141927938536841,7.413914163176363,28.025203345226796,6.300216293602862
60.0,47.0,3.0,2.1633684259959614,8.169740035832643,34.56451302034173,5.52811361742543
83.0,21.0,3.0,1.6591051803455377,8.918016807612807,58.16714120601302,4.413488473828727
61.0,69.0,5.0,1.0252451258456634,6.82118866123747,30.111816739338003,2.7969246285722527
85.0,66.0,3.0,1.2043883766278012,7.630781306987365,29.457203716920333,5.844895540204896
57.0,14.0,1.0,4.423301521875493,7.4919270077881395,15.511699607099896,7.357457344057627
82.0,42.0,6.0,1.0601617098801017,7.005939653950788,27.982810988603436,3.813525393286834
99.0,15.0,5.0,1.1955560619996715,7.274251314741245,22.07937440441643,5.490685666953607
81.0,55.0,11.0,1.2244014692878673,7.588930020405651,29.648646176439758,3.15275762669102
55.0,99.0,11.0,1.0674253139065077,7.661457268398122,66.7354396256293,4.131128272056548
85.0,82.0,9.0,1.0501662110518506,7.276654488584255,30.430457073198113,2.6059160350943347
96.0,48.0,2.0,2.2418802071549475,6.556277226817684,24.901456345953566,8.582839437457194
86.0,46.0,2.0,2.0719372256773316,8.363633739129538,29.66487199236057,5.840038316732178
61.0,36.0,7.0,0.8358024587441493,8.360852597546156,30.09717981912597,2.858156875255157
63.0,72.0,11.0,0.9537821641460087,7.197354655943992,28.377352583521997,3.746546260497326
100.0,50.0,11.0,0.8804802015499942,8.666361629117405,33.13056527610237,2.590763629807699
96.0,72.0,10.0,1.4945871759464582,7.20834349868271,25.551457208390392,5.8371504642599685
65.0,38.0,2.0,2.2846466111812225,8.040614079821108,24.02954154230172,5.5909741769038135
63.0,25.0,7.0,0.7522762136099626,10.63462057887133,35.63098361312953,1.4739843075573411
55.0,58.0,2.0,3.3287451796560386,7.568637905947662,24.868537777979352,8.463265623272997
91.0,84.0,1.0,1.064633095813386,6.622167225586287,29.2298355387494,3.0144693567523477
58.0,55.0,10.0,1.5184311643940127,7.419016063671303,31.588003589389547,4.343275011681409
62.0,64.0,15.0,0.8400202110903705,7.402692969861533,30.119763155338365,2.1121692925803033
75.0,47.0,6.0,1.6490705353688155,8.87311959763767,56.00535132000568,3.4354824307184297
94.0,98.0,8.0,0.9924713285319761,6.940491465966973,28.441656804115272,3.1089501859160573
81.0,53.0,11.0,0.9706680850194667,7.895315436329294,28.323717624327116,2.097444480490355
75.0,70.0,8.0,1.719132670158255,6.728436898241464,28.77026062631588,4.088991115397258
87.0,83.0,5.0,0.8272854111789285,7.766308632289876,34.91936287481895,3.3469422741572474
74.0,16.0,2.0,1.576955770862347,3.8570912350820805,9.82610708255919,3.903835408108221
52.0,67.0,10.0,1.232085451732253,7.74684877024713,25.804757612626535,3.1565367237349604
55.0,57.0,3.0,2.455623257959168,6.402937359618983,38.024930064950944,7.924514163421646
95.0,18.0,14.0,1.3055978254288447,5.161777231775166,17.01300082655311,2.7332706278672148
64.0,96.0,11.0,0.8963452925589639,6.8640778324136065,26.579321525151865,2.590405259921909
91.0,54.0,5.0,1.5165491506877329,9.53726995781553,32.929283418581754,5.30689300611605
60.0,31.0,6.0,0.9099666468363207,9.677684707057201,31.040958080690572,2.659498607284171
97.0,4.0,4.0,1.9725861177735302,8.184447012706476,14.393770492073008,3.4839381296813396
55.0,77.0,10.0,0.8775771964827027,6.542632397362971,32.35959096535533,1.9805465647356972
91.0,81.0,2.0,2.0661321112204827,8.267520995669551,63.55602465147915,4.033268477551796
93.0,44.0,5.0,1.9782922867105734,7.18818460336291,26.07229686254068,5.206496106356396
69.0,93.0,11.0,0.8881425799637588,6.772593217556501,31.800157870513985,2.6598958299834083
54.0,96.0,11.0,1.1153167515804354,7.124363855646948,32.687190340994974,2.850476375317219
88.0,50.0,6.0,1.5587796099781426,7.192049072319794,29.814920557839784,6.158706292896451
56.0,97.0,9.0,1.0233126833057897,8.16178042598716,58.52848290101053,3.7374433066546224
88.0,76.0,8.0,1.0922219239889188,6.307422337430527,32.76094130647131,1.9672873718505217
93.0,74.0,10.0,0.9475051891279614,8.069684282875023,29.771992031807997,3.3552733209094208
64.0,57.0,14.0,1.072253196584066,8.99785496331438,31.59336521367458,2.856818000865066
58.0,58.0,7.0,1.179689880491479,6.915628341885576,23.911198196294116,3.6734067806478454
65.0,87.0,15.0,0.684474805379528,7.865202569265306,24.961900018678847,2.6783662561337382
54.0,28.0,2.0,3.7833846193545075,10.016024423217118,28.34853960616624,8.527554438791187
68.0,57.0,11.0,0.7363631597749825,9.109008434719291,29.637901964754416,2.594257872238552
86.0,76.0,5.0,0.7548225814679876,6.873597990040061,24.454578282826514,1.4417317899906599
70.0,10.0,6.0,1.6282354647495403,8.035335781906957,13.107098753509428,2.5510549366852757
72.0,88.0,4.0,1.8615379757187218,7.31575550174664,25.22980669207076,4.972205651976777
98.0,64.0,15.0,0.9275850677763995,8.360720501527735,28.719199217897344,2.6347261020031367
62.0,89.0,15.0,0.6326499651712753,7.64126617518949,35.52233453954645,1.2204630619428831
75.0,29.0,5.0,1.8209592815386695,8.288368613835042,61.803309878537895,8.647535414503887
99.0,41.0,8.0,0.903533681580498,7.411135825635874,26.073422108582484,2.579864815837552
71.0,40.0,3.0,1.3065283210712733,5.096886471789897,17.990173689731474,2.905456013265766
74.0,96.0,7.0,1.20755505321688,6.398895636980193,31.304796995518085,6.254213181012316
64.0,77.0,4.0,1.3540334718255762,9.060212165288373,57.4592648840905,3.265412188240747
95.0,38.0,13.0,1.5753317273377112,8.177907558971512,27.169058451490542,3.3408505326794424
62.0,11.0,12.0,0.91214996809652,7.816973091686688,24.411213367822064,3.4771349999134045
89.0,62.0,15.0,0.9918404112772321,7.010729860171317,29.036824903868848,2.7127333008337597
82.0,56.0,14.0,0.8489004576162736,7.840516978272477,29.654133902119312,1.6828938792621995
64.0,51.0,3.0,2.45353745625035,9.692967192237916,32.26627649989284,8.502605152547579
77.0,67.0,11.0,0.6014162755015006,8.618559682941475,32.379156933287845,3.0940627588648404
71.0,96.0,13.0,1.194020931341873,8.459507058584736,26.170283824986168,3.16659759893959
55.0,42.0,14.0,0.8894993287572206,5.377398812379953,22.29593189997788,2.747004776421176
52.0,28.0,5.0,0.9833997110810883,4.881841744777199,13.6235757800979,3.7890891931867063
80.0,63.0,8.0,1.2269384264772585,8.909772379268299,59.185873687804325,2.7664763140821518
76.0,92.0,9.0,0.6837035580320588,7.687350599617035,32.56937923665032,1.728800898599868
55.0,40.0,6.0,0.9126024618194754,7.456102518574224,36.449667742070666,2.0087426330633353
56.0,40.0,1.0,3.9049393092343663,8.571512875749118,27.247998177683836,11.946142634013745
77.0,81.0,1.0,1.8966655615921795,8.415996907584816,62.48856555894476,3.7499364434402778
74.0,9.0,2.0,1.8933264378266808,10.585486969593491,29.89816623349586,7.746443701248401
57.0,35.0,12.0,0.571757708611473,8.103118565123719,60.8704795243044,2.7187386501370354
85.0,93.0,11.0,1.1559964007320926,6.873389021924287,27.040079745590145,2.726853186748522
92.0,38.0,10.0,1.6221991967654639,7.005685102907618,23.232389965924696,2.8710282480231637
90.0,57.0,7.0,1.183374716322841,7.381456533810649,31.379575064130265,2.195657809120293
85.0,83.0,4.0,1.1405215062434326,8.395951921781306,32.17743933300113,4.229960475872648
87.0,49.0,15.0,0.6556815836159169,9.188368537828815,26.8304785320865,1.7133559110139311
93.0,78.0,1.0,3.496398627898934,6.613416494002392,30.322331459183292,9.012011377246242
67.0,69.0,6.0,0.8166563852859844,6.6530157157345435,32.90936736291172,3.641612952063132
87.0,74.0,5.0,0.9543226927001477,7.35129710486694,25.471767346408235,3.655237440358379
81.0,44.0,11.0,1.3651756188067643,7.256902593317855,25.486414216707807,4.110016940263658
76.0,85.0,6.0,2.0766329755012585,7.808147375434809,31.211554248303297,3.1617778332833115
66.0,39.0,1.0,1.7439919191282747,6.424826977092847,33.50444596527799,4.477489019103907
66.0,9.0,1.0,3.1809518380274526,11.221492729315859,51.96454853778363,11.193922407033801
67.0,37.0,11.0,1.5128207791063628,8.887983081273939,31.64947180634329,4.23306849136265
52.0,54.0,12.0,1.0745756834569535,7.372536728299288,24.52265164369542,3.266840734810359
95.0,23.0,10.0,1.2082807212131665,11.444209169523221,55.675366795183336,2.4962924051264346
59.0,46.0,11.0,1.208835890988576,8.468351520990305,32.43389852883211,2.3781335595312116
77.0,67.0,9.0,1.4410722484003564,8.74908434807191,55.99002900102956,4.263429407136039
73.0,44.0,10.0,1.345323973176872,7.152696809378398,29.87569751073008,3.7834888863588887
53.0,53.0,5.0,1.4455426327366587,7.890861799231662,31.94676936527005,3.6448788991211805
70.0,85.0,12.0,0.6936027471557795,6.766996981033819,34.931699628668696,1.8620774930957067
53.0,48.0,3.0,1.5627706986138168,7.9946469466158865,32.7585272771326,4.070926075511286
97.0,95.0,4.0,1.8675534662242754,7.965613460968988,56.984550538706635,4.805901042415255
76.0,38.0,11.0,1.0549892992105494,7.007619730214431,29.343822140763432,1.8361934869342744
66.0,43.0,3.0,1.5677294890374802,7.120364041865179,23.218513040350068,4.049460717943801
82.0,15.0,6.0,1.0548926862237793,8.969162962814076,30.485069143392234,1.996572661846867
71.0,58.0,5.0,1.6993730894360717,8.509732488345655,30.977361736085257,5.750228871369789
77.0,82.0,11.0,1.5011714088789843,7.38048548204306,27.96869855899258,3.707649898712506
59.0,4.0,10.0,2.2924242204510166,2.535526739095481,2.7609569719493443,3.212677043701061
82.0,77.0,9.0,1.6706061379105954,8.974774325096327,33.95621909540604,5.104145033157643
99.0,36.0,15.0,0.7587132471754715,8.83193534823715,32.28648658903189,2.278155333504989
50.0,99.0,11.0,1.0974411669395678,7.365890412800867,25.391801912306384,2.7581858041106213
74.0,50.0,4.0,1.2922474130916684,7.016218699756787,29.473938743083256,4.96723021745713
78.0,16.0,13.0,2.1299926746738214,9.915453361312117,26.90249819005981,3.4025348710501504
95.0,32.0,6.0,2.2115281327706233,8.52564012616083,30.186303720512786,5.200082987846304
55.0,17.0,7.0,1.081261951482924,8.35080382592413,27.025194484747594,2.9273526761969744
69.0,20.0,1.0,1.9758111947476995,6.780659971895462,14.685208603631128,8.4215210238077
64.0,82.0,11.0,1.1344042826629561,9.155050496202941,30.7011968215958,4.081821020503803
81.0,49.0,3.0,1.4448681302357678,6.433441206461575,25.949471387092167,4.056108303057686
68.0,50.0,7.0,0.9685486292765596,6.159510753626346,21.508746531259128,2.619773082461321
86.0,85.0,9.0,0.9877461126377921,7.272480978562329,30.36053198496864,3.8204276136373276
50.0,76.0,12.0,0.9766634038611421,7.818237134886704,33.06286350429951,3.181879797048659
68.0,65.0,2.0,2.0430738088929936,6.419255758198579,25.345848140395795,4.53182360465481
93.0,57.0,5.0,1.1804825682887297,7.067016935443154,26.52341264773125,4.4027784625173005
51.0,74.0,11.0,1.0090227492224342,5.897190374561328,24.612504699554556,3.232986243710857
89.0,6.0,14.0,1.614292100875814,6.6859931223451134,18.137580188246474,4.451040617936684
79.0,53.0,12.0,0.9215323410902987,10.03328363174838,30.731588028568897,2.9671320712051115
50.0,95.0,5.0,1.0340582168219588,6.646680209172132,30.248206970832257,5.495719794612052
79.0,26.0,11.0,2.122537891181695,6.528478358982269,25.68435970913811,3.5915787623799664
84.0,23.0,15.0,1.0051707223166795,7.748400083375185,30.807789574960402,2.0601013694601433
92.0,23.0,5.0,1.282904484847788,8.25004069877452,24.426821308924165,3.27627424728095
53.0,86.0,10.0,1.0004554587427086,8.523292814748627,33.71992655434954,1.9450911699455187
99.0,44.0,9.0,1.2732789694087983,7.644737054126865,23.980207862373618,4.430569939761446
66.0,94.0,15.0,1.1307768209376903,6.605817138464431,34.727125986265364,3.146407524822633
53.0,72.0,8.0,1.645858518562081,7.555415085515285,32.83312077386634,4.821933059807247
88.0,59.0,10.0,1.0993628122996428,7.288589338433603,28.691824500850814,3.9515589590234037
63.0,38.0,8.0,1.17183336809528,5.541106906224962,29.52455810022944,2.767974463046372
53.0,51.0,6.0,0.6892939757842348,8.177081837064277,39.04264989316108,3.7749923581855604
66.0,79.0,2.0,3.248691924320297,6.475747402730896,61.3228296757893,10.89412333248745
67.0,68.0,1.0,1.919623010290086,6.548832259134862,36.44453316427625,5.1279562755129655
100.0,31.0,10.0,1.5857660081272926,5.441769838915496,22.640082887964322,4.253680841751945
64.0,47.0,3.0,2.5170868819402825,7.812764706443053,34.5917742468318,4.694687103387117
67.0,34.0,7.0,1.4609542111484748,8.279108690199712,23.22177598880664,3.6710754911760115
57.0,36.0,11.0,0.7222987911436883,6.909632535921805,23.757466377137685,2.067291029491355
80.0,17.0,7.0,1.1548015624043928,9.508747892534183,21.581697162808855,3.8076088404578483
98.0,29.0,3.0,1.617946537426755,9.986073634983226,53.89312570838325,7.096195168831663
67.0,29.0,7.0,0.9682495252408233,7.532116362205927,23.402539848503974,3.677457973508131
64.0,34.0,11.0,1.3934312230377688,7.957557959114016,24.853832609389105,4.451018036162062
84.0,45.0,2.0,1.511921483006457,7.7067092526144485,29.28259645765164,4.224557008094936
69.0,54.0,4.0,1.386684868559909,7.257784607595162,29.964774831067558,3.53619913141992
92.0,69.0,9.0,0.7219784224342443,7.064448031274643,62.10851270761088,1.9796714638294632
60.0,75.0,11.0,0.9786902085989639,7.8258244752274715,29.592956522622536,2.7980744633902894
66.0,86.0,9.0,1.48942409629873,6.182087945531524,23.08149906398003,3.9423621257807233
72.0,29.0,12.0,1.2562331142131424,9.60279381428054,27.57482349005983,3.852921453732841
81.0,35.0,6.0,1.5471344131725775,8.248510536118598,25.515683178047365,5.554173033707476
74.0,74.0,4.0,1.4350566757028567,7.818873745173124,32.426036218555566,2.777405984000697
63.0,53.0,9.0,1.1919778876358922,8.180382509804053,35.97108885719244,3.6850424247986
50.0,64.0,11.0,1.2206833316980692,7.5032981020454,21.116663701599805,4.206137574472774
59.0,6.0,11.0,0.7940753470485915,5.451592927853738,7.756046464959911,2.531663055010578
84.0,65.0,8.0,0.8389570091969826,7.746121872689059,31.549695654680594,3.209753447218919
100.0,47.0,8.0,0.9611593168668131,8.830901659119492,59.96795923942362,3.340597778700618
66.0,95.0,12.0,0.9753336668029605,6.940337761649062,33.9032980358658,3.0808489126130776
66.0,91.0,13.0,0.6203479954958807,8.615997572499225,30.453226005292976,1.1700734717791605
76.0,93.0,12.0,1.2390681759048698,6.943981726725113,32.848253466889545,2.712584498938764
83.0,33.0,1.0,1.3394652656376111,9.860344818111544,32.23611630679143,5.329194611887098
99.0,80.0,8.0,1.4534356486517706,6.512906092518344,26.01216065732219,3.89709396810089
59.0,43.0,9.0,0.9501429202584605,7.013844705569026,33.054995177309685,3.527257061700463
86.0,35.0,7.0,0.8042173278007475,7.429659003290804,26.478289804177308,3.786621952936895
92.0,26.0,15.0,1.1035290395843664,8.115007736764529,24.831087509184467,3.7787307636695253
57.0,39.0,3.0,1.5195971175698009,7.879391228634194,32.34322842162748,4.017963406860257
69.0,49.0,10.0,0.7764643762085987,8.07978852177671,64.87208868592093,1.9924796174297863
68.0,34.0,5.0,1.2530410228233968,7.211592365851899,31.743559534341877,3.670568837335518
55.0,94.0,10.0,1.095332888416125,8.235702822222997,29.779561728813697,4.0999178407792325
85.0,66.0,13.0,1.0815551136938175,7.918576026792979,30.358905199831725,2.9155296302632654
57.0,52.0,15.0,1.0526609953441193,8.115751107585835,35.82830362090448,2.743153437556375
89.0,82.0,13.0,0.9603144800866656,7.80849438153834,27.346708408212194,2.1946363878523014
75.0,19.0,3.0,1.9344983680519805,9.318404565653195,30.504932454245015,3.896364666690036
93.0,94.0,10.0,1.5828603486603696,7.773171191913163,31.969146056545313,4.013494055775901
79.0,69.0,14.0,0.8464707083406516,9.324960340258446,32.94878800264034,2.0429134054766767
65.0,12.0,7.0,1.7759234779079007,7.393677973267278,26.47448523969761,5.254014073190162
92.0,83.0,6.0,1.0911972764186952,7.771354943290125,30.90370319878137,2.4783806244730733
50.0,70.0,11.0,0.8103265928960162,8.078118648544159,28.494562362652932,5.528624676545723
95.0,71.0,9.0,1.5350467988248224,6.697445693792941,31.339429288266942,3.3794029695645036
56.0,51.0,10.0,0.5987560698856735,6.998180880992777,28.402992330402217,1.3406504701754236
100.0,71.0,12.0,1.2095037691794726,7.6304733835446665,30.453769333877815,3.671455516704362
73.0,56.0,1.0,1.7756358885982084,6.692221026038358,22.35931051245493,8.794917620062385
59.0,93.0,3.0,1.5565928921136412,7.660285805772674,32.20763641360087,4.843101159658707
58.0,89.0,6.0,0.9948379808629904,7.713959427418343,37.46530690165819,2.334841146814245
58.0,41.0,6.0,1.523858164725983,8.389316601231469,34.84784566752132,3.3214271019706545
69.0,19.0,2.0,2.638247927757771,6.266829736669384,22.662269754710206,7.72378802686072
76.0,8.0,1.0,4.1758898573330985,10.573917893078239,33.912945763666606,8.624804381108039
54.0,47.0,11.0,0.6075697753484931,8.389122146875776,34.99558156066671,2.9744422136883046
65.0,8.0,7.0,1.88409071270455,10.023896738790894,26.638760940688712,3.8536430086164195
68.0,66.0,8.0,1.3004728332189919,8.734818114463257,30.006366692985388,3.385780392254853
94.0,29.0,13.0,0.7028455949044229,9.032173789580915,31.326871305856326,4.426040590975635
80.0,70.0,14.0,1.0320773635106002,7.866091034196435,29.935398329696238,3.546675488643184
81.0,77.0,2.0,1.9977229631927638,7.3408447512221455,31.986773936676556,6.323372341021203
55.0,10.0,13.0,1.3751993920840413,5.398998701140387,9.817075443025706,2.987529294551956
100.0,76.0,10.0,1.323432542612771,8.308324309208786,29.261599763965652,4.195509655622204
149.0,4.0,11.0,2.556869690183671,13.030912803797554,17.26603693825293,3.907397042239645
101.0,23.0,2.0,1.9750776285770084,6.96921309459079,21.687416975486066,6.145048613285898
136.0,40.0,13.0,1.59408584388359,7.592074988249189,28.320846607678128,3.9121995501757336
148.0,11.0,11.0,1.0181303586240207,10.66461266929226,25.25890682227372,2.6022304340302624
144.0,42.0,9.0,1.867327415886821,8.83599738761471,24.599553481364577,5.864163607936241
140.0,8.0,12.0,0.983458488715526,7.355762719785447,11.274497669890001,3.5324105945940576
115.0,7.0,11.0,1.1857127202391793,8.08686125955292,20.71086958761312,3.2704095423559765
113.0,72.0,4.0,1.9120381365876797,8.115376577408487,26.731023478239948,5.532803323065102
137.0,81.0,11.0,1.372412899932536,6.8239965340495585,30.147684742497265,3.3748190405555185
103.0,34.0,7.0,1.6151660494535889,7.125591227260613,18.040535009551835,4.379412905064982
101.0,23.0,4.0,1.5913834805712037,8.703406901165188,22.461812255905613,2.828107162173643
141.0,58.0,15.0,1.0603365319451907,7.612401610449225,29.28025952701615,3.926218441678264
146.0,59.0,3.0,2.1029065903518576,7.984919790951585,30.602148207727968,9.067091670053804
143.0,71.0,12.0,1.0612716592514875,9.257945863144494,29.251965705347192,2.750481482709987
135.0,74.0,12.0,1.5323317598347292,7.7853533986785655,32.079458436697614,3.9406904876190447
116.0,15.0,12.0,2.7031887511946793,10.517813463688727,26.859266647794687,5.575103931933238
131.0,42.0,2.0,1.1964545796527515,7.886445570249043,26.416300342444348,3.5338528322841394
139.0,99.0,15.0,1.182383329943281,9.672662253085473,28.82266186747282,2.5117523346597546
124.0,64.0,7.0,0.8465175450373938,7.082329478680178,21.616881047273623,2.901351572266301
131.0,57.0,12.0,1.2642564970432624,6.807470148190925,30.86401376040426,2.909992796702653
142.0,99.0,9.0,1.1071313977163337,8.383224572870423,52.509464781179794,3.964045847374356
125.0,14.0,13.0,1.296603124118555,5.14775873159177,16.090423184765807,2.931581893298094
124.0,86.0,11.0,1.0358539484550449,8.491486746228446,31.64426978355472,1.930670965690506
144.0,91.0,15.0,0.9213614058635272,9.814860679620956,31.21614677243592,2.1896498794261556
132.0,42.0,11.0,1.5868656793726792,9.016283685575944,30.210645925843675,4.255504974513075
138.0,94.0,1.0,3.0126907219926626,7.97590128334496,32.238481241545934,9.424262496806351
132.0,78.0,7.0,1.4037395569003444,8.18716426810764,30.044154031572983,5.091722655469724
102.0,36.0,11.0,1.144804386411569,9.561384919138098,30.059996557775715,2.7226808611618747
101.0,55.0,4.0,1.7432054061432056,7.7918012095850795,28.709511068755127,6.644715761821398
118.0,98.0,13.0,1.0652501494034272,7.275695303395797,29.45370925133449,2.6586330978138046
131.0,36.0,10.0,1.057779768194962,8.329501143364086,28.363979867114914,2.7001587423053532
149.0,31.0,12.0,1.2643602397688225,10.241310645897434,26.729482392510228,2.96154692988698
142.0,18.0,8.0,1.9792512090157492,10.192729984716623,26.22987809573432,4.446658936903545
117.0,5.0,5.0,0.8367537396061925,14.000049693242445,20.397486539733094,1.244303783202304
112.0,46.0,4.0,1.4851003057807373,7.485246885554355,26.445648932295413,3.6424832088311896
102.0,37.0,10.0,1.413412795584875,6.382616139838442,27.21744113112838,4.579123425248584
130.0,64.0,8.0,2.183099414982955,7.041113827651836,26.155756004410684,5.189745694120872
121.0,43.0,1.0,3.931086099366282,6.8385832146439505,28.981488175543863,13.769509828400889
109.0,82.0,15.0,0.8618132660818874,8.003744764966777,26.49175944714414,3.2692272912459255
