,Unnamed: 0,workload,cpu,memory,start,end
0,0,faiss,48,96,2025-02-17 08:29:07.127724,2025-02-17 08:34:23.045203
1,1,faiss,48,96,2025-02-17 08:29:07.127724,2025-02-17 08:34:23.045203
