mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:30:12.022325,2025-02-17 08:30:13.112234,0 days 00:00:01.089909
IVF,64,2025-02-17 08:30:13.112353,2025-02-17 08:30:14.103325,0 days 00:00:00.990972
IVF,64,2025-02-17 08:30:14.103452,2025-02-17 08:30:15.236986,0 days 00:00:01.133534
IVF,64,2025-02-17 08:30:15.237073,2025-02-17 08:30:16.409840,0 days 00:00:01.172767
IVF,64,2025-02-17 08:30:16.409981,2025-02-17 08:30:17.443468,0 days 00:00:01.033487
IVF,64,2025-02-17 08:30:17.443589,2025-02-17 08:30:18.529972,0 days 00:00:01.086383
IVF,64,2025-02-17 08:30:18.530032,2025-02-17 08:30:19.626890,0 days 00:00:01.096858
IVF,64,2025-02-17 08:30:19.626953,2025-02-17 08:30:20.722092,0 days 00:00:01.095139
IVF,64,2025-02-17 08:30:20.722179,2025-02-17 08:30:22.045021,0 days 00:00:01.322842
IVF,64,2025-02-17 08:30:22.045141,2025-02-17 08:30:23.128300,0 days 00:00:01.083159
IVF,64,2025-02-17 08:30:23.128370,2025-02-17 08:30:24.246237,0 days 00:00:01.117867
IVF,64,2025-02-17 08:30:24.246315,2025-02-17 08:30:25.337903,0 days 00:00:01.091588
IVF,64,2025-02-17 08:30:25.338025,2025-02-17 08:30:26.511681,0 days 00:00:01.173656
IVF,64,2025-02-17 08:30:26.511797,2025-02-17 08:30:27.603453,0 days 00:00:01.091656
IVF,64,2025-02-17 08:30:27.603544,2025-02-17 08:30:28.716065,0 days 00:00:01.112521
IVF,64,2025-02-17 08:30:28.716129,2025-02-17 08:30:29.712666,0 days 00:00:00.996537
IVF,64,2025-02-17 08:30:29.712730,2025-02-17 08:30:30.754505,0 days 00:00:01.041775
IVF,64,2025-02-17 08:30:30.754569,2025-02-17 08:30:31.802523,0 days 00:00:01.047954
IVF,64,2025-02-17 08:30:31.802690,2025-02-17 08:30:32.844608,0 days 00:00:01.041918
IVF,64,2025-02-17 08:30:32.844748,2025-02-17 08:30:33.919169,0 days 00:00:01.074421
IVF,64,2025-02-17 08:30:33.919220,2025-02-17 08:30:34.912412,0 days 00:00:00.993192
IVF,64,2025-02-17 08:30:34.912551,2025-02-17 08:30:35.974052,0 days 00:00:01.061501
IVF,64,2025-02-17 08:30:35.974233,2025-02-17 08:30:37.003845,0 days 00:00:01.029612
IVF,64,2025-02-17 08:30:37.003976,2025-02-17 08:30:37.989685,0 days 00:00:00.985709
IVF,64,2025-02-17 08:30:37.989873,2025-02-17 08:30:39.033382,0 days 00:00:01.043509
IVF,64,2025-02-17 08:30:39.033447,2025-02-17 08:30:40.071657,0 days 00:00:01.038210
IVF,64,2025-02-17 08:30:40.071800,2025-02-17 08:30:41.059021,0 days 00:00:00.987221
IVF,64,2025-02-17 08:30:41.059156,2025-02-17 08:30:42.029823,0 days 00:00:00.970667
IVF,64,2025-02-17 08:30:42.029925,2025-02-17 08:30:42.973238,0 days 00:00:00.943313
IVF,64,2025-02-17 08:30:42.973383,2025-02-17 08:30:43.994302,0 days 00:00:01.020919
IVF,64,2025-02-17 08:30:43.994430,2025-02-17 08:30:45.012107,0 days 00:00:01.017677
IVF,64,2025-02-17 08:30:45.012229,2025-02-17 08:30:46.049146,0 days 00:00:01.036917
IVF,64,2025-02-17 08:30:46.049421,2025-02-17 08:30:47.120541,0 days 00:00:01.071120
IVF,64,2025-02-17 08:30:47.120637,2025-02-17 08:30:48.294594,0 days 00:00:01.173957
IVF,64,2025-02-17 08:30:48.294766,2025-02-17 08:30:49.375641,0 days 00:00:01.080875
IVF,64,2025-02-17 08:30:49.375785,2025-02-17 08:30:50.371902,0 days 00:00:00.996117
IVF,64,2025-02-17 08:30:50.372046,2025-02-17 08:30:51.404907,0 days 00:00:01.032861
IVF,64,2025-02-17 08:30:51.405009,2025-02-17 08:30:52.443342,0 days 00:00:01.038333
IVF,64,2025-02-17 08:30:52.443497,2025-02-17 08:30:53.379625,0 days 00:00:00.936128
IVF,64,2025-02-17 08:30:53.379751,2025-02-17 08:30:54.414283,0 days 00:00:01.034532
IVF,64,2025-02-17 08:30:54.414343,2025-02-17 08:30:55.451107,0 days 00:00:01.036764
IVF,64,2025-02-17 08:30:55.451233,2025-02-17 08:30:56.416347,0 days 00:00:00.965114
IVF,64,2025-02-17 08:30:56.416429,2025-02-17 08:30:57.406704,0 days 00:00:00.990275
IVF,64,2025-02-17 08:30:57.406833,2025-02-17 08:30:58.455065,0 days 00:00:01.048232
IVF,64,2025-02-17 08:30:58.455182,2025-02-17 08:30:59.444488,0 days 00:00:00.989306
IVF,64,2025-02-17 08:30:59.444631,2025-02-17 08:31:00.439063,0 days 00:00:00.994432
IVF,64,2025-02-17 08:31:00.439249,2025-02-17 08:31:01.468296,0 days 00:00:01.029047
IVF,64,2025-02-17 08:31:01.468440,2025-02-17 08:31:02.516477,0 days 00:00:01.048037
