Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.7,1.48,2025-02-15 23:28:39.451,0.0,5.2,4.5,0.76,0.72,117.73,36192,34944,0.03,0.03,97,0.04,0.05,1,0.07,0.07,47
9.33,1.45,2025-02-15 23:28:39.550,0.099,4.91,4.42,0.74,0.71,114.73000000000002,35984,34632,0.03,0.03,98,0.04,0.04,0,0.07,0.07,48
9.47,1.46,2025-02-15 23:28:39.651,0.2,4.98,4.49,0.76,0.7,150.98000000000005,36816,33592,0.06,0.05,88,0.02,0.02,24,0.08,0.06,75
9.65,1.46,2025-02-15 23:28:39.751,0.3,5.19,4.45,0.75,0.7,123.27000000000002,35152,33384,0.05,0.04,99,0.02,0.02,2,0.07,0.06,77
10.23,1.47,2025-02-15 23:28:39.861,0.41,5.36,4.86,0.76,0.72,153.73000000000008,36192,32760,0.05,0.04,98,0.04,0.05,4,0.09,0.09,58
9.37,1.46,2025-02-15 23:28:39.951,0.5,4.96,4.4,0.74,0.71,118.82999999999996,36608,32760,0.02,0.02,99,0.04,0.05,0,0.07,0.07,40
9.33,1.44,2025-02-15 23:28:40.050,0.599,4.9,4.42,0.72,0.72,115.59000000000006,38376,32760,0.0,0.01,97,0.05,0.06,0,0.05,0.07,10
9.41,1.46,2025-02-15 23:28:40.151,0.7,4.96,4.44,0.73,0.73,117.68000000000005,38480,33176,0.01,0.01,95,0.05,0.06,0,0.06,0.07,19
9.47,1.47,2025-02-15 23:28:40.251,0.8,4.96,4.52,0.75,0.72,116.14000000000004,36712,33072,0.04,0.03,99,0.03,0.04,0,0.07,0.07,58
9.7,1.47,2025-02-15 23:28:40.351,0.9,5.26,4.43,0.75,0.73,121.83000000000004,35672,33176,0.03,0.02,98,0.04,0.05,0,0.07,0.07,43
10.02,1.47,2025-02-15 23:28:40.453,1.002,5.56,4.45,0.75,0.72,140.67,36816,33384,0.05,0.03,99,0.04,0.05,0,0.09,0.08,53
9.67,1.44,2025-02-15 23:28:40.552,1.101,5.23,4.43,0.74,0.7,117.37999999999997,34632,33384,0.04,0.03,99,0.02,0.03,0,0.06,0.05,64
