Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
5.29,0.45,2024-11-15 00:36:29.354,0.0,2.93,2.36,0.25,0.2,64.41000000000003,34112,35256,0.0,0.01,33,0.01,0.0,80,0.02,0.01,50
7.97,0.75,2024-11-15 00:36:29.454,0.1,4.37,3.6,0.4,0.35,103.37000000000003,32136,34424,0.01,0.02,16,0.02,0.0,90,0.03,0.02,42
5.83,0.5,2024-11-15 00:36:29.554,0.2,3.22,2.61,0.27,0.23,53.509999999999984,32448,34112,0.0,0.0,55,0.01,0.0,67,0.01,0.0,60
4.75,0.33,2024-11-15 00:36:29.654,0.3,2.66,2.09,0.18,0.16,52.2,32032,33904,0.0,0.0,64,0.0,0.0,60,0.01,0.0,62
6.37,0.56,2024-11-15 00:36:29.755,0.401,3.52,2.85,0.31,0.25,59.279999999999994,31304,33176,0.0,0.0,57,0.01,0.0,72,0.01,0.0,64
6.23,0.55,2024-11-15 00:36:29.855,0.501,3.43,2.8,0.3,0.25,66.67,31616,34008,0.0,0.0,48,0.01,0.0,78,0.02,0.0,64
6.42,0.56,2024-11-15 00:36:29.964,0.61,3.52,2.89,0.31,0.25,65.12,31512,32968,0.0,0.0,47,0.02,0.0,86,0.02,0.01,63
6.45,0.6,2024-11-15 00:36:30.056,0.702,3.52,2.93,0.32,0.28,88.07000000000004,33904,34840,0.01,0.01,22,0.02,0.01,88,0.03,0.01,56
4.77,0.34,2024-11-15 00:36:30.156,0.802,2.68,2.09,0.2,0.14,46.65000000000004,33176,34320,0.0,0.0,72,0.01,0.0,42,0.01,0.0,61
4.78,0.32,2024-11-15 00:36:30.256,0.902,2.68,2.1,0.18,0.14,53.980000000000004,32552,34424,0.0,0.0,57,0.01,0.0,67,0.01,0.0,61
4.4,0.26,2024-11-15 00:36:30.355,1.001,2.51,1.9,0.14,0.11,45.33,33072,34320,0.0,0.0,60,0.0,0.0,69,0.01,0.0,63
4.7,0.35,2024-11-15 00:36:30.456,1.102,2.6,2.1,0.21,0.14,37.23,32760,34320,0.0,0.0,65,0.01,0.0,66,0.01,0.0,66
5.19,0.4,2024-11-15 00:36:30.557,1.203,2.87,2.31,0.22,0.18,50.580000000000005,33280,34216,0.0,0.0,53,0.01,0.0,81,0.02,0.0,68
6.65,0.6,2024-11-15 00:36:30.657,1.303,3.59,3.05,0.32,0.28,81.30000000000005,33176,35776,0.01,0.0,14,0.02,0.01,96,0.03,0.01,62
6.79,0.61,2024-11-15 00:36:30.756,1.402,3.78,3.01,0.33,0.28,46.220000000000006,33488,35672,0.0,0.0,57,0.01,0.0,77,0.01,0.0,69
6.45,0.58,2024-11-15 00:36:30.865,1.511,3.52,2.92,0.31,0.27,46.650000000000006,33592,34736,0.0,0.0,53,0.01,0.0,80,0.01,0.0,71
5.32,0.42,2024-11-15 00:36:30.956,1.602,2.98,2.34,0.23,0.19,44.38,32344,33384,0.0,0.0,68,0.01,0.0,77,0.01,0.0,72
4.69,0.34,2024-11-15 00:36:31.056,1.702,2.63,2.07,0.19,0.14,45.92,32448,34008,0.0,0.0,66,0.0,0.0,66,0.01,0.0,66
4.84,0.35,2024-11-15 00:36:31.157,1.803,2.7,2.14,0.2,0.15,38.92999999999999,31824,33904,0.0,0.0,72,0.0,0.0,60,0.01,0.0,67
5.06,0.39,2024-11-15 00:36:31.256,1.902,2.82,2.23,0.22,0.17,59.900000000000006,32864,34008,0.0,0.0,69,0.01,0.0,70,0.02,0.0,69
6.87,0.63,2024-11-15 00:36:31.356,2.002,3.73,3.14,0.34,0.29,87.82000000000002,32760,33072,0.01,0.0,24,0.01,0.01,94,0.02,0.01,67
4.95,0.37,2024-11-15 00:36:31.457,2.103,2.77,2.18,0.21,0.16,40.110000000000014,33488,33592,0.0,0.0,76,0.0,0.0,67,0.01,0.0,72
4.31,0.3,2024-11-15 00:36:31.557,2.203,2.43,1.88,0.17,0.13,33.519999999999996,32968,34008,0.0,0.0,67,0.0,0.0,73,0.01,0.0,70
4.84,0.39,2024-11-15 00:36:31.667,2.313,2.72,2.12,0.22,0.17,35.3,32864,33696,0.0,0.0,63,0.01,0.0,59,0.01,0.0,61
7.1,0.67,2024-11-15 00:36:31.757,2.403,3.91,3.2,0.36,0.31,54.239999999999995,33072,33384,0.0,0.0,70,0.01,0.0,80,0.02,0.0,75
6.94,0.6,2024-11-15 00:36:31.857,2.503,3.79,3.15,0.32,0.28,67.53999999999999,33072,33488,0.0,0.0,55,0.02,0.0,83,0.02,0.0,73
7.05,0.66,2024-11-15 00:36:31.958,2.604,3.85,3.2,0.35,0.32,90.21000000000001,32032,34944,0.01,0.0,27,0.02,0.01,95,0.03,0.01,72
4.73,0.4,2024-11-15 00:36:32.058,2.704,2.68,2.05,0.23,0.17,40.349999999999966,32344,34632,0.0,0.0,68,0.0,0.0,72,0.01,0.0,70
4.58,0.36,2024-11-15 00:36:32.162,2.808,2.55,2.02,0.2,0.15,41.96000000000001,32240,34112,0.0,0.0,81,0.01,0.0,39,0.01,0.0,63
4.95,0.35,2024-11-15 00:36:32.259,2.905,2.75,2.2,0.2,0.15,45.719999999999985,33176,35048,0.0,0.0,71,0.01,0.0,74,0.01,0.0,72
4.38,0.25,2024-11-15 00:36:32.359,3.005,2.48,1.9,0.16,0.09,34.83999999999999,32968,35568,0.0,0.0,66,0.01,0.0,70,0.01,0.0,68
5.12,0.4,2024-11-15 00:36:32.459,3.105,2.83,2.29,0.23,0.17,51.14999999999998,32760,35464,0.0,0.0,62,0.01,0.0,79,0.01,0.0,72
6.85,0.61,2024-11-15 00:36:32.568,3.214,3.75,3.1,0.33,0.28,72.06000000000002,32448,34632,0.0,0.0,19,0.01,0.0,95,0.02,0.01,70
6.19,0.56,2024-11-15 00:36:32.660,3.306,3.42,2.78,0.29,0.26,48.270000000000024,31824,33800,0.0,0.0,68,0.01,0.0,72,0.01,0.01,70
6.34,0.56,2024-11-15 00:36:32.759,3.405,3.52,2.82,0.32,0.25,57.72,32032,33280,0.0,0.0,72,0.01,0.0,74,0.01,0.0,74
6.34,0.56,2024-11-15 00:36:32.861,3.507,3.47,2.88,0.31,0.25,73.79,32552,33280,0.0,0.0,70,0.01,0.0,80,0.01,0.0,76
5.14,0.41,2024-11-15 00:36:32.960,3.606,2.85,2.28,0.24,0.18,45.38,32968,32968,0.0,0.0,69,0.01,0.0,74,0.01,0.0,71
6.68,0.57,2024-11-15 00:36:33.060,3.706,3.66,3.02,0.31,0.26,50.38,33384,33176,0.0,0.0,63,0.01,0.0,81,0.01,0.0,72
5.29,0.43,2024-11-15 00:36:33.161,3.807,2.94,2.35,0.24,0.2,46.99,33800,33280,0.0,0.0,59,0.01,0.0,80,0.01,0.0,70
7.41,0.68,2024-11-15 00:36:33.260,3.906,4.07,3.34,0.36,0.32,81.96,33904,35464,0.0,0.0,26,0.02,0.01,91,0.02,0.01,71
4.61,0.31,2024-11-15 00:36:33.370,4.016,2.59,2.02,0.19,0.12,43.99,33696,35152,0.0,0.0,66,0.0,0.0,69,0.01,0.0,67
5.06,0.42,2024-11-15 00:36:33.461,4.107,2.81,2.25,0.25,0.18,38.54000000000001,33280,35152,0.0,0.0,74,0.01,0.0,74,0.01,0.0,74
4.38,0.33,2024-11-15 00:36:33.561,4.207,2.47,1.91,0.2,0.13,34.29000000000001,32760,35360,0.0,0.0,67,0.0,0.0,70,0.01,0.0,69
4.82,0.38,2024-11-15 00:36:33.662,4.308,2.71,2.12,0.22,0.16,44.46000000000002,33488,35256,0.0,0.0,66,0.0,0.0,70,0.01,0.0,68
9.02,0.86,2024-11-15 00:36:33.762,4.408,4.91,4.11,0.45,0.41,90.95000000000002,32968,34528,0.0,0.0,45,0.03,0.0,88,0.03,0.01,77
9.31,0.91,2024-11-15 00:36:33.863,4.509,5.02,4.29,0.47,0.43,104.38000000000002,33176,34736,0.01,0.0,25,0.02,0.01,93,0.03,0.01,73
4.54,0.34,2024-11-15 00:36:33.963,4.609,2.56,1.98,0.2,0.14,42.57,33072,34424,0.0,0.0,62,0.01,0.0,76,0.01,0.0,69
4.49,0.34,2024-11-15 00:36:34.062,4.708,2.48,2.01,0.2,0.14,41.429999999999986,32864,34424,0.0,0.0,69,0.0,0.0,65,0.01,0.0,67
4.71,0.34,2024-11-15 00:36:34.163,4.809,2.64,2.07,0.2,0.14,41.03,33384,34112,0.0,0.0,55,0.0,0.0,85,0.01,0.0,74
5.04,0.36,2024-11-15 00:36:34.271,4.917,2.59,2.45,0.19,0.17,29.980000000000004,33280,33904,0.0,0.0,67,0.0,0.0,74,0.01,0.0,72
5.29,0.41,2024-11-15 00:36:34.363,5.009,3.15,2.14,0.27,0.14,54.64000000000003,33384,34736,0.0,0.0,70,0.01,0.0,68,0.02,0.01,69
6.81,0.64,2024-11-15 00:36:34.464,5.11,3.77,3.04,0.35,0.3,99.21,33800,35464,0.01,0.0,49,0.02,0.01,85,0.02,0.01,71
4.38,0.33,2024-11-15 00:36:34.564,5.21,2.45,1.93,0.2,0.14,42.86999999999999,33696,34424,0.0,0.0,67,0.0,0.0,70,0.01,0.0,68
4.67,0.36,2024-11-15 00:36:34.664,5.31,2.63,2.05,0.21,0.15,46.03,33696,34632,0.0,0.0,72,0.01,0.0,69,0.01,0.0,70
6.24,0.53,2024-11-15 00:36:34.764,5.41,3.4,2.84,0.29,0.24,54.09,33176,33696,0.0,0.0,75,0.01,0.0,74,0.02,0.0,75
6.1,0.5,2024-11-15 00:36:34.865,5.511,3.39,2.71,0.28,0.23,50.31000000000001,33384,33592,0.0,0.0,63,0.01,0.0,80,0.01,0.0,74
5.03,0.38,2024-11-15 00:36:34.964,5.61,2.78,2.26,0.21,0.17,49.73999999999999,32656,33592,0.0,0.0,57,0.01,0.0,85,0.01,0.0,73
8.04,0.75,2024-11-15 00:36:35.074,5.72,4.41,3.63,0.4,0.35,53.12,32968,33488,0.0,0.0,43,0.02,0.0,88,0.02,0.01,69
5.45,0.43,2024-11-15 00:36:35.166,5.812,2.98,2.47,0.24,0.19,74.09999999999998,32864,34944,0.0,0.0,49,0.01,0.0,89,0.02,0.01,78
5.2,0.4,2024-11-15 00:36:35.267,5.913,2.91,2.29,0.23,0.18,38.580000000000005,32552,34736,0.0,0.0,69,0.01,0.0,66,0.01,0.0,68
4.67,0.36,2024-11-15 00:36:35.371,6.017,2.66,2.01,0.22,0.14,41.170000000000016,32448,34736,0.0,0.0,63,0.01,0.0,66,0.01,0.0,64
4.75,0.35,2024-11-15 00:36:35.467,6.113,2.62,2.12,0.19,0.15,54.239999999999995,32032,34840,0.0,0.0,71,0.01,0.0,70,0.01,0.0,71
4.67,0.33,2024-11-15 00:36:35.568,6.214,2.6,2.07,0.19,0.14,38.96999999999999,31408,34424,0.0,0.0,69,0.0,0.0,75,0.01,0.0,72
5.33,0.45,2024-11-15 00:36:35.668,6.314,2.97,2.35,0.25,0.2,60.55000000000001,31096,34320,0.0,0.0,62,0.01,0.0,79,0.02,0.0,70
8.63,0.84,2024-11-15 00:36:35.768,6.414,4.66,3.97,0.44,0.4,119.11000000000003,32240,34840,0.01,0.0,31,0.03,0.01,90,0.03,0.01,74
6.61,0.57,2024-11-15 00:36:35.868,6.514,3.64,2.97,0.31,0.26,59.370000000000005,32032,35360,0.0,0.0,61,0.01,0.0,75,0.01,0.0,71
4.65,0.31,2024-11-15 00:36:35.976,6.622,2.6,2.05,0.18,0.13,30.699999999999996,32240,35984,0.0,0.0,56,0.01,0.0,76,0.01,0.0,68
5.6,0.45,2024-11-15 00:36:36.068,6.714,3.11,2.48,0.26,0.2,41.19000000000001,31512,36296,0.0,0.0,76,0.01,0.0,75,0.01,0.0,76
4.55,0.3,2024-11-15 00:36:36.169,6.815,2.56,1.99,0.16,0.14,41.410000000000025,30888,35984,0.0,0.0,66,0.0,0.0,64,0.01,0.0,65
5.04,0.4,2024-11-15 00:36:36.268,6.914,2.8,2.25,0.22,0.18,51.79,30888,36400,0.0,0.0,62,0.01,0.0,84,0.02,0.0,74
6.86,0.61,2024-11-15 00:36:36.369,7.015,3.73,3.13,0.33,0.28,85.71000000000001,30784,35776,0.0,0.0,28,0.01,0.01,94,0.02,0.01,74
