,Unnamed: 0,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh)
0,0,randLocalGraph_WE_10_120000000,10,96,96,6.031,2024-10-27 22:57:55.034500,2024-10-27 22:58:55.351100,1746.2017170845595,207.24383424855068,1960.300910367893,224.19586956521732,1960.300910367893,215.719851906884,9559.078662207356,325.03745819397994,37.17391304347826,578.976,578.976,1.8189199116353798e-05,1.2463145624577203e-05,2176.020762274777,0.21236593195652173,0.023369650623245766,0.2357355825797675,0.010531109747590056,0.007215862201135211,0.017746971948725265,0.2534825545284928,minSpanningForest,390
1,1,randLocalGraph_WE_10_120000000,10,64,48,6.872,2024-10-28 07:40:54.767900,2024-10-28 07:42:03.491200,1945.8764078837708,219.7194754468416,2189.830918950437,239.0354075801749,2108.512748594882,224.54845848017493,6397.962565597667,318.6599125364432,34.783965014577255,439.808,329.856,1.8189199116353798e-05,1.2463145624577203e-05,2333.0612070750567,0.22842221443111219,0.02432608300201895,0.25274829743313115,0.007999755284965332,0.004111043363140538,0.01211079864810587,0.26485909608123703,minSpanningForest,390
2,2,randLocalGraph_WE_10_120000000,10,32,96,8.932,2024-10-27 23:48:42.319800,2024-10-27 23:50:11.651000,2436.1098074639763,259.65235414319886,2753.1938721973097,284.7585686098655,2541.8044957084207,272.2054613765322,3209.168206278026,308.2393497757848,31.88071748878924,285.824,857.472,1.8189199116353798e-05,1.2463145624577203e-05,2814.009957084953,0.27536215370174555,0.029488924982457653,0.3048510786842032,0.005198909648232708,0.010686798404997463,0.015885708053230172,0.3207367867374334,minSpanningForest,390
3,3,randLocalGraph_WE_10_120000000,10,48,48,7.465,2024-10-28 09:02:09.984600,2024-10-28 09:03:24.644400,2098.659282296024,229.4029600176497,2363.665164879357,250.38570643431635,2231.16222358769,234.6486466218164,4804.738579088472,316.6329758713137,33.54128686327078,358.32,358.32,1.8189199116353798e-05,1.2463145624577203e-05,2465.810870209506,0.24170924088866638,0.025420270050696775,0.26712951093936316,0.006517553827371893,0.004465794340198503,0.010983348167570395,0.27811285910693356,minSpanningForest,390
4,4,randLocalGraph_WE_10_120000000,10,80,48,6.367,2024-10-28 06:17:54.500700,2024-10-28 06:18:58.171600,1813.7584582902516,210.5276640883648,2039.7855787735848,228.42413380503143,2002.1143920263623,215.0017815175314,7989.138144654088,320.3683962264151,35.87625786163522,509.36,305.616,1.8189199116353798e-05,1.2463145624577203e-05,2217.1161735438936,0.2168957258028559,0.023291859664399235,0.24018758546725513,0.009264850461905972,0.0038089367132007864,0.013073787175106759,0.25326137264236187,minSpanningForest,390
5,5,randLocalGraph_WE_10_120000000,10,64,192,6.846,2024-10-27 22:14:30.093600,2024-10-27 22:15:38.564600,1953.4559626557832,219.1292559814056,2196.4874793557838,238.3721068814056,2115.4769737891165,238.3721068814056,6399.213923865299,320.8424597364568,34.819180087847734,438.144,1314.432,1.8189199116353798e-05,1.2463145624577203e-05,2353.849080670522,0.22917667216048762,0.025823644912152274,0.25500031707263987,0.007969488457635718,0.016381957429604264,0.024351445887239982,0.27935176295987985,minSpanningForest,390
6,6,randLocalGraph_WE_10_120000000,10,32,48,8.93,2024-10-28 10:21:38.091300,2024-10-28 10:23:07.396600,2422.9103815224457,257.5504442037037,2739.923446689113,282.65103703703704,2528.581403244668,263.82559241203705,3210.2341301907963,306.8223344556677,31.65185185185185,285.76,428.64,1.8189199116353798e-05,1.2463145624577203e-05,2792.406995656705,0.2739296520181723,0.028581105844637345,0.3025107578628097,0.005197745539489262,0.005342202740518772,0.010539948280008034,0.3130507061428177,minSpanningForest,390
7,7,randLocalGraph_WE_10_120000000,10,48,80,7.442,2024-10-28 01:07:51.647600,2024-10-28 01:09:06.071800,2089.9145338330645,229.5988533760879,2354.103921399731,250.51695100942123,2222.0092276163978,238.3147273899768,4804.855800807538,316.32678331090176,33.66258411843876,357.216,595.36,1.8189199116353798e-05,1.2463145624577203e-05,2460.3239550063745,0.24071766632510974,0.02581742880058082,0.26653509512569057,0.006497472951547439,0.007420058379048284,0.013917531330595723,0.28045262645628627,minSpanningForest,390
8,8,randLocalGraph_WE_10_120000000,10,64,64,6.821,2024-10-28 02:40:52.212400,2024-10-28 02:42:00.431800,1932.5991138598376,218.36849411284877,2174.7431359765046,237.54107459618209,2094.028461937616,224.75935427395984,6395.664243759177,318.830543318649,34.82496328928047,436.544,436.544,1.8189199116353798e-05,1.2463145624577203e-05,2318.787816211576,0.22685308337657506,0.024348930046345647,0.2512020134229207,0.007940385739049552,0.005440711443535431,0.013381097182584983,0.26458311060550566,minSpanningForest,390
9,9,randLocalGraph_WE_10_120000000,10,80,192,6.419,2024-10-27 22:06:23.781900,2024-10-27 22:07:27.976100,1842.223347257592,211.9207966778211,2070.0964564742585,229.96342886115443,2032.1176049381477,229.96342886115443,7987.741872074882,322.4951638065522,35.82542901716069,513.52,1232.448,1.8189199116353798e-05,1.2463145624577203e-05,2262.081033799302,0.22014607386829932,0.024912704793291728,0.24505877866159104,0.009340517530230002,0.015360178898718926,0.024700696428948926,0.26975947509054,minSpanningForest,390
