,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
6,randLocalGraph_WE_10_120000000,10,32,48,8.93,2024-10-28 10:21:38.091300,2024-10-28 10:23:07.396600,2422.9103815224457,257.5504442037037,2739.923446689113,282.65103703703704,2528.581403244668,263.82559241203705,3210.2341301907963,306.8223344556677,31.65185185185185,285.76,428.64,1.81891991163538e-05,1.2463145624577203e-05,2792.406995656705,0.0,0.0,0.0,0.0051977455394892,0.0053422027405187,0.010539948280008,0.010539948280008,minSpanningForest,0,True,False,False,True,31.207372658511858,25.368375343181775,-0.0,-0.0
10,randLocalGraph_WE_10_120000000,10,96,64,6.023,2024-10-28 02:02:28.367600,2024-10-28 02:03:28.606500,1736.9245373116416,206.234203310469,1950.7397323283085,223.1637520938024,1950.7397323283085,211.8773862382468,9560.61809045226,323.8817420435511,37.051926298157454,578.208,385.472,1.81891991163538e-05,1.2463145624577203e-05,2162.617118566556,0.0,0.0,0.0,0.0105171404426686,0.004804193670197,0.0153213341128657,0.0153213341128657,minSpanningForest,0,False,True,False,False,-0.0,-8.487824263994401,-45.36441456669151,-45.36441456669151
13,randLocalGraph_WE_10_120000000,10,96,48,6.024,2024-10-28 04:56:26.070800,2024-10-28 04:57:26.314300,1735.298396475168,206.16890617181213,1949.149091275168,223.1012657718121,1949.149091275168,210.4019960718121,9561.496375838926,323.56392617449666,37.03540268456376,578.304,289.152,1.81891991163538e-05,1.2463145624577203e-05,2159.55108734698,0.0,0.0,0.0,0.0105188866057838,0.0036037434836377,0.0141226300894216,0.0141226300894216,minSpanningForest,0,False,False,True,False,7.823757478387733,-0.0,-33.99145531111544,-33.99145531111544
33,randLocalGraph_WE_10_120000000,10,48,48,7.465,2024-10-28 09:02:09.984600,2024-10-28 09:03:24.644400,2098.659282296024,229.4029600176497,2363.665164879357,250.38570643431635,2231.16222358769,234.6486466218164,4804.738579088472,316.6329758713137,33.54128686327078,358.32,358.32,1.81891991163538e-05,1.2463145624577203e-05,2465.810870209506,0.0061976728432991,0.0006518017961717,0.0068494746394708,0.0065175538273718,0.0044657943401985,0.0109833481675703,0.0178328228070412,minSpanningForest,10,True,False,False,False,16.390107379727105,11.373772321200835,2.534955677663668,-0.0
36,randLocalGraph_WE_10_120000000,10,32,48,8.93,2024-10-28 10:21:38.091300,2024-10-28 10:23:07.396600,2422.9103815224457,257.5504442037037,2739.923446689113,282.65103703703704,2528.581403244668,263.82559241203705,3210.2341301907963,306.8223344556677,31.65185185185185,285.76,428.64,1.81891991163538e-05,1.2463145624577203e-05,2792.406995656705,0.0070238372312351,0.0007328488678112,0.0077566860990464,0.0051977455394892,0.0053422027405187,0.010539948280008,0.0182966343790544,minSpanningForest,10,False,False,False,True,14.215508542982535,9.068704277510447,-0.0,-2.6008870106087105
40,randLocalGraph_WE_10_120000000,10,96,64,6.023,2024-10-28 02:02:28.367600,2024-10-28 02:03:28.606500,1736.9245373116416,206.234203310469,1950.7397323283085,223.1637520938024,1950.7397323283085,211.8773862382468,9560.61809045226,323.8817420435511,37.051926298157454,578.208,385.472,1.81891991163538e-05,1.2463145624577203e-05,2162.617118566556,0.0054187214786897,0.0005885482951062,0.0060072697737959,0.0105171404426686,0.004804193670197,0.0153213341128657,0.0213286038866617,minSpanningForest,10,False,True,False,False,-0.0,-5.999690827625769,-16.57118705437014,-19.60307191657963
43,randLocalGraph_WE_10_120000000,10,96,48,6.024,2024-10-28 04:56:26.070800,2024-10-28 04:57:26.314300,1735.298396475168,206.16890617181213,1949.149091275168,223.1012657718121,1949.149091275168,210.4019960718121,9561.496375838926,323.56392617449666,37.03540268456376,578.304,289.152,1.81891991163538e-05,1.2463145624577203e-05,2159.55108734698,0.0054143030313199,0.0005844499890883,0.0059987530204082,0.0105188866057838,0.0036037434836377,0.0141226300894216,0.0201213831098298,minSpanningForest,10,False,False,True,False,5.6601021953755755,-0.0,-9.973138736730364,-12.833415817292678
63,randLocalGraph_WE_10_120000000,10,48,48,7.465,2024-10-28 09:02:09.984600,2024-10-28 09:03:24.644400,2098.659282296024,229.4029600176497,2363.665164879357,250.38570643431635,2231.16222358769,234.6486466218164,4804.738579088472,316.6329758713137,33.54128686327078,358.32,358.32,1.81891991163538e-05,1.2463145624577203e-05,2465.810870209506,0.0123953456865982,0.0013036035923434,0.0136989492789417,0.0065175538273718,0.0044657943401985,0.0109833481675703,0.024682297446512,minSpanningForest,20,True,False,False,False,9.707303475667214,5.504713591678335,5.262373495697862,-0.0
66,randLocalGraph_WE_10_120000000,10,32,48,8.93,2024-10-28 10:21:38.091300,2024-10-28 10:23:07.396600,2422.9103815224457,257.5504442037037,2739.923446689113,282.65103703703704,2528.581403244668,263.82559241203705,3210.2341301907963,306.8223344556677,31.65185185185185,285.76,428.64,1.81891991163538e-05,1.2463145624577203e-05,2792.406995656705,0.0140476744624703,0.0014656977356224,0.0155133721980928,0.0051977455394892,0.0053422027405187,0.010539948280008,0.0260533204781008,minSpanningForest,20,False,False,False,True,4.691831687135947,0.25580131667059297,-0.0,-5.554681587319365
70,randLocalGraph_WE_10_120000000,10,96,64,6.023,2024-10-28 02:02:28.367600,2024-10-28 02:03:28.606500,1736.9245373116416,206.234203310469,1950.7397323283085,223.1637520938024,1950.7397323283085,211.8773862382468,9560.61809045226,323.8817420435511,37.051926298157454,578.208,385.472,1.81891991163538e-05,1.2463145624577203e-05,2162.617118566556,0.0108374429573794,0.0011770965902124,0.0120145395475919,0.0105171404426686,0.004804193670197,0.0153213341128657,0.0273358736604576,minSpanningForest,20,False,True,False,False,-0.0,-4.654407328345023,-4.922801235392827,-10.750928756514888
