,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
509,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.0946594957757548,0.005043293524167,0.0997027892999219,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.1290494001705671,nBody,60,True,False,False,True,10.109044322915773,7.601790892546238,-0.0,-0.0
554,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.1061474091419009,0.0056338171710636,0.1117812263129645,0.0293285556823947,0.018421127464115,0.0477496831465098,0.1595309094594743,nBody,70,False,True,False,False,-0.0,-2.509777664619935,-9.51788827204147,-9.51788827204147
560,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.1060455550202191,0.0056639890484258,0.1117095440686449,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.1556250663048063,nBody,70,False,False,True,False,2.4483300245086337,-0.0,-6.8365289312692585,-6.8365289312692585
587,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1104360784050473,0.0058838424448615,0.1163199208499089,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.1456665317205541,nBody,70,True,False,False,True,8.690715665005445,6.399055641041443,-0.0,-0.0
632,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.121311324733601,0.0064386481955012,0.1277499729291023,0.0293285556823947,0.018421127464115,0.0477496831465098,0.1754996560756121,nBody,80,False,True,False,False,-0.0,-2.2823184154155096,-8.14376046160529,-8.14376046160529
638,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.1211949200231075,0.0064731303410581,0.1276680503641657,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.171583572600327,nBody,80,False,False,True,False,2.231390968423267,-0.0,-5.7306503577517365,-5.7306503577517365
665,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1262126610343398,0.006724391365556,0.1329370523998959,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.1622836632705411,nBody,80,True,False,False,True,7.5304949881936105,5.420046446665585,-0.0,-0.0
710,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.1364752403253011,0.0072434792199389,0.1437187195452401,0.0293285556823947,0.018421127464115,0.0477496831465098,0.1914684026917499,nBody,90,False,True,False,False,-0.0,-2.0935695173149313,-7.024903317969898,-7.036954608777163
716,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.136344285025996,0.0072822716336903,0.1436265566596864,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.1875420788958477,nBody,90,False,False,True,False,2.050637985539202,-0.0,-4.830209996545002,-4.842014159005224
743,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1419892436636323,0.0075649402862505,0.1495541839498829,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.1789007948205281,nBody,90,False,False,False,True,6.563802535844375,4.607650787596626,-0.0,-0.011260267875655141
747,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.34002254791432,1139.264,996.856,1.81891991163538e-05,1.2463145624577203e-05,5829.37564572261,0.1384586652203637,0.0072757259227015,0.1457343911430652,0.0207222997420936,0.0124239614947335,0.0331462612368272,0.1788806523798924,nBody,90,True,False,False,False,6.574322517393562,4.618391012272753,0.011259000082085779,-0.0
788,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.1516391559170013,0.0080483102443765,0.1596874661613778,0.0293285556823947,0.018421127464115,0.0477496831465098,0.2074371493078877,nBody,100,False,True,False,False,-0.0,-1.9344239785931923,-6.096230232508272,-6.338019010950667
794,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.1514936500288844,0.0080914129263226,0.1595850629552071,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.2035005851913684,nBody,100,False,False,True,False,1.8977141412006533,-0.0,-4.082827068105159,-4.320027386707218
821,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1577658262929248,0.0084054892069451,0.1661713154998699,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.1955179263705151,nBody,100,False,False,False,True,5.745944242456566,3.922671187086048,-0.0,-0.22789573004857916
825,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.34002254791432,1139.264,996.856,1.81891991163538e-05,1.2463145624577203e-05,5829.37564572261,0.1538429613559597,0.0080841399141128,0.1619271012700725,0.0207222997420936,0.0124239614947335,0.0331462612368272,0.1950733625068997,nBody,100,True,False,False,False,5.960256801754017,4.141129459919687,0.2273775463294052,-0.0
866,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.1668030715087014,0.0088531412688142,0.1756562127775156,0.0293285556823947,0.018421127464115,0.0477496831465098,0.2234058959240254,nBody,110,False,True,False,False,-0.0,-1.7984237565168666,-5.313048259919007,-5.746224719742407
872,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.1666430150317729,0.0089005542189549,0.1755435692507278,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.2194590914868891,nBody,110,False,False,True,False,1.7666518695990476,-0.0,-3.452533323903401,-3.8780570637006675
899,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1735424089222172,0.0092460381276396,0.1827884470498568,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.212135057920502,nBody,110,False,False,False,True,5.045004724206711,3.337311531167376,-0.0,-0.411322686961158
903,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.34002254791432,1139.264,996.856,1.81891991163538e-05,1.2463145624577203e-05,5829.37564572261,0.1692272574915556,0.0088925539055241,0.1781198113970797,0.0207222997420936,0.0124239614947335,0.0331462612368272,0.2112660726339069,nBody,110,True,False,False,False,5.433976234112885,3.7332783971137853,0.4096377539448248,-0.0
944,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.81891991163538e-05,1.2463145624577203e-05,5748.748781809603,0.1819669871004015,0.0096579722932518,0.1916249593936534,0.0293285556823947,0.018421127464115,0.0477496831465098,0.2393746425401632,nBody,120,False,True,False,False,-0.0,-1.6808619215504745,-4.64365088450643,-5.238689680219542
950,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.81891991163538e-05,1.2463145624577203e-05,5745.062266387456,0.1817923800346613,0.0097096955115871,0.1915020755462485,0.0250414342074666,0.0188740880286947,0.0439155222361613,0.2354175977824098,nBody,120,False,False,True,False,1.6530759965895103,-0.0,-2.913811809779727,-3.499014161990511
977,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.1893189915515097,0.0100865870483341,0.1994055785998438,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.228752189470489,nBody,120,False,False,False,True,4.437584932535998,2.8313126863529825,-0.0,-0.5686334437718038
981,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.34002254791432,1139.264,996.856,1.81891991163538e-05,1.2463145624577203e-05,5829.37564572261,0.1846115536271516,0.0097009678969353,0.194312521524087,0.0207222997420936,0.0124239614947335,0.0331462612368272,0.2274587827609142,nBody,120,True,False,False,False,4.977912302156112,3.3807222129807553,0.565418286298708,-0.0
