,Unnamed: 0,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh)
0,0,3Dplummer_10000000,5,16,8,113.4,2024-10-31 21:30:51.452800,2024-10-31 21:40:20.799300,12722.68060448276,1385.2719367980294,16748.35603448276,1704.018546798029,13393.62650948276,1398.553045548029,815.755552427868,147.6927339901478,15.026618578465866,1814.4,907.2,1.8189199116353798e-05,1.2463145624577203e-05,14792.179555030789,1.3021581328663794,0.13597043498383615,1.4381285678502156,0.033002482876712334,0.01130656571061644,0.04430904858732877,1.4824376164375443,nBody,350
1,1,3Dplummer_10000000,5,80,96,17.267,2024-10-27 23:10:24.996300,2024-10-27 23:11:51.334400,4971.072651648449,271.61187094224806,5584.047410465116,320.1462423255814,5481.884950662338,295.8790566339148,7710.660872093023,323.3941860465116,18.54093023255814,1381.36,1657.632,1.8189199116353798e-05,1.2463145624577203e-05,5777.764007296253,0.5329610368699496,0.028766019394963937,0.5617270562649135,0.02512583209136648,0.02065930900795916,0.04578514109932564,0.6075121973642391,nBody,350
2,2,3Dplummer_10000000,5,96,96,16.89,2024-10-27 23:02:10.074600,2024-10-27 23:03:34.525300,4886.736709679212,267.7145000483871,5486.328050179212,315.1891935483871,5486.328050179212,291.45184679838707,8978.801182795698,324.8270011947432,18.661290322580644,1621.44,1621.44,1.8189199116353798e-05,1.2463145624577203e-05,5777.7798969775995,0.5333930048785345,0.028335596216509853,0.5617286010950443,0.029492695015220702,0.02020824284151446,0.04970093785673516,0.6114295389517794,nBody,350
3,3,3Dplummer_10000000,5,16,80,42.707,2024-10-28 01:20:50.779500,2024-10-28 01:24:24.320100,8106.747788331152,604.2499334237996,9622.83703514782,724.2914808071329,8359.429329467263,654.2672448335218,1602.5507414359463,225.322243078367,16.959549507273582,683.312,3416.56,1.8189199116353798e-05,1.2463145624577203e-05,9013.696574300784,0.8127222959204282,0.06360931546992572,0.876331611390354,0.012428898026593947,0.04258108481510549,0.05500998284169943,0.9313415942320534,nBody,350
4,4,3Dplummer_10000000,5,96,48,19.583,2024-10-28 04:12:18.944300,2024-10-28 04:14:02.213800,4876.153997680005,292.9794113653945,5571.346254696672,348.02363414872787,5571.346254696672,306.74046706122783,7661.012367906066,284.49911937377686,17.771722113502932,1879.968,939.984,1.8189199116353798e-05,1.2463145624577203e-05,5878.0867217579,0.5416586636510653,0.029821989853174927,0.5714806535042403,0.03419511228437342,0.011715157476772578,0.045910269761146,0.6173909232653862,nBody,350
5,5,3Dplummer_10000000,5,48,48,21.109,2024-10-28 05:48:55.604200,2024-10-28 05:50:45.341800,5301.168468137215,312.97718139429224,6050.533394520548,372.3107104109589,5675.850931328882,327.8105636484589,4129.110867579908,286.6328767123288,17.637534246575342,1013.232,1013.232,1.8189199116353798e-05,1.2463145624577203e-05,6003.661494977341,0.5518188405458635,0.03187047146582239,0.583689312011686,0.01842987859906139,0.012628057967481609,0.031057936566543,0.6147472485782289,nBody,350
6,6,3Dplummer_10000000,5,96,192,16.866,2024-10-27 21:59:32.005800,2024-10-27 22:00:56.337300,4885.090903940288,268.72712868992807,5483.830249640288,316.13436258992806,5483.830249640288,316.13436258992806,8983.599160671462,325.14112709832136,18.74388489208633,1619.136,3238.272,1.8189199116353798e-05,1.2463145624577203e-05,5799.964612230216,0.5331501631594724,0.03073528525179856,0.563885448411271,0.02945078710045662,0.04035905550799087,0.0698098426084475,0.6336952910197184,nBody,350
7,7,3Dplummer_10000000,5,64,40,24.667,2024-10-31 20:09:41.224100,2024-10-31 20:11:58.980200,5223.469530916668,352.3995267378788,6099.142686400001,421.7339414545455,5807.251634572223,366.84419647051766,4653.513570909091,247.2592,17.09709090909091,1578.688,986.68,1.8189199116353798e-05,1.2463145624577203e-05,6174.095831042741,0.5645939089167439,0.03566540799018921,0.6002593169069331,0.028715070374598348,0.012297136524857834,0.041012206899456186,0.6412715238063893,nBody,350
8,8,3Dplummer_10000000,5,96,88,16.796,2024-10-31 19:20:18.549000,2024-10-31 19:21:42.531500,4862.75525214538,268.1010336281124,5459.009613012046,315.31151036144576,5459.009613012046,289.7391687975569,8989.355036144578,325.01843373493966,18.77301204819277,1612.416,1478.048,1.8189199116353798e-05,1.2463145624577203e-05,5748.748781809603,0.5307370457095045,0.028169085855318028,0.5589061315648226,0.029328555682394723,0.018421127464115086,0.047749683146509805,0.6066558147113325,nBody,350
9,9,3Dplummer_10000000,5,32,64,23.595,2024-10-28 03:08:29.054900,2024-10-28 03:10:27.034200,6688.324331689727,352.147522685484,7525.941719439727,418.46874193548393,6967.530127606394,374.2545957688173,3122.24869269949,318.9634125636672,17.735483870967744,755.04,1510.08,1.8189199116353798e-05,1.2463145624577203e-05,7341.784723375211,0.6773987624061771,0.0363858634775239,0.7137846258837011,0.013733572900811772,0.01882034694476154,0.03255391984557331,0.7463385457292744,nBody,350
10,10,3Dplummer_10000000,5,16,72,42.768,2024-10-31 19:44:41.177500,2024-10-31 19:48:15.021200,8272.03356841405,609.056512237939,9790.28830201405,729.269519437939,8525.07602401405,654.136389937939,1615.3976908665115,228.91620608899296,17.05175644028103,684.288,3079.2960000000003,1.8189199116353798e-05,1.2463145624577203e-05,9179.21241395199,0.8288268356680326,0.06359659346618851,0.8924234291342211,0.012446650684931507,0.038377714469178086,0.050824365154109596,0.9432477942883307,nBody,350
11,11,3Dplummer_10000000,5,32,40,30.581,2024-10-31 20:15:19.255200,2024-10-31 20:18:02.101600,6710.036952467947,432.7319317628204,7795.655826584614,518.6895162461537,7071.909910506836,450.6397618635149,2571.565833846154,254.9182769230769,16.96116923076923,978.592,1223.24,1.8189199116353798e-05,1.2463145624577203e-05,7522.549672370351,0.6875467968548312,0.043812199070063944,0.7313589959248952,0.017799804741670897,0.015245418253807819,0.03304522299547871,0.7644042189203739,nBody,350
12,12,3Dplummer_10000000,5,32,88,23.703,2024-10-31 19:27:43.916400,2024-10-31 19:29:42.437600,6705.469628464877,353.5013702845732,7546.920992814877,420.1261577345732,6985.953416581544,384.0377311991565,3107.1383347421806,318.3951817413356,17.724598478444634,758.496,2085.864,1.8189199116353798e-05,1.2463145624577203e-05,7369.9911477807,0.6791899155009834,0.03733700164436243,0.7165269171453459,0.01379643477295789,0.025996426785063104,0.039792861558020996,0.7563197787033669,nBody,350
13,13,3Dplummer_10000000,5,64,80,17.711,2024-10-28 00:34:41.023700,2024-10-28 00:36:09.582400,5089.770157315383,274.3590126531332,5718.506819932049,324.14138663646656,5508.9279323931605,295.1016684795221,6090.88791619479,322.8788221970555,18.301698754246885,1133.504,1416.88,1.8189199116353798e-05,1.2463145624577203e-05,5804.029600872683,0.5355902156493351,0.02869043999106465,0.5642806556403998,0.020617529955183494,0.01765878177255095,0.03827631172773444,0.6025569673681342,nBody,350
14,14,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392,1.8189199116353798e-05,1.2463145624577203e-05,5745.062266387456,0.5302277751010955,0.028319945242129285,0.5585477203432249,0.0250414342074666,0.01887408802869472,0.043915522236161325,0.6024632425793862,nBody,350
15,15,3Dplummer_10000000,5,64,72,17.794,2024-10-31 19:38:28.871900,2024-10-31 19:39:57.846800,5114.805902717287,275.6586621679444,5746.48904735062,325.67433393461107,5535.927999139509,294.4145390804444,6303.385186020293,322.945321307779,18.30248027057497,1138.816,1281.168,1.8189199116353798e-05,1.2463145624577203e-05,5830.342538219953,0.5382152221385633,0.028623635743932094,0.5668388578824954,0.020714150980889568,0.015967383353548324,0.036681534334437896,0.6035203922169333,nBody,350
16,16,3Dplummer_10000000,5,16,32,50.236,2024-10-29 04:48:51.381700,2024-10-29 04:53:06.946300,8390.99239022911,696.9729383551287,10174.359505762444,838.1771244217953,8688.220242817999,720.5069693662398,1462.8499294394362,202.5312426499412,16.684790278322225,803.776,1607.552,1.8189199116353798e-05,1.2463145624577203e-05,9408.727212184238,0.8446880791628609,0.07004928868838442,0.9147373678512454,0.01462004170894639,0.02003515467508033,0.03465519638402672,0.9493925642352721,nBody,350
17,17,3Dplummer_10000000,5,64,96,17.745,2024-10-27 23:18:57.239000,2024-10-27 23:20:25.967700,5099.023572691176,277.80435972058825,5728.967227941176,327.68230147058824,5518.986009524509,302.74333059558825,6124.429083710407,322.8496606334841,18.466176470588238,1135.68,1703.52,1.8189199116353798e-05,1.2463145624577203e-05,5821.729340120098,0.5365680842593272,0.029433379363459966,0.5660014636227872,0.020657109652460683,0.021231217834379756,0.04188832748684044,0.6078897911096277,nBody,350
18,18,3Dplummer_10000000,5,64,32,27.553,2024-10-29 04:39:14.877100,2024-10-29 04:41:50.848500,5289.0097277858185,384.4222408126393,6267.135257969152,461.8686724293059,5941.093414574708,397.329979415417,4557.732802056556,227.45745501285347,16.762917737789202,1763.392,881.696,1.8189199116353798e-05,1.2463145624577203e-05,6338.423393990125,0.5776063041947632,0.03862930355427665,0.6162356077490398,0.032074688208185355,0.010988705644607223,0.04306339385279258,0.6592990016018324,nBody,350
19,19,3Dplummer_10000000,5,80,24,34.231,2024-10-31 20:28:00.020200,2024-10-31 20:31:17.992000,5755.7766573954905,456.10376127907807,6970.969740678825,552.3208265957447,6768.437560131602,468.1308944436614,4648.596783181358,203.6449341438703,16.135106382978723,2738.48,821.5440000000001,1.8189199116353798e-05,1.2463145624577203e-05,7236.568454575264,0.6580425405683502,0.0455127258486893,0.7035552664170395,0.049810757996152547,0.010239022508997655,0.0600497805051502,0.7636050469221897,nBody,350
20,20,3Dplummer_10000000,5,80,8,90.96,2024-10-31 20:57:58.896300,2024-10-31 21:05:37.360900,11833.520229739132,1164.8065359257157,15062.580521739132,1420.4784199257151,14524.4038064058,1175.459531092382,2449.190487218702,165.59565217391307,15.616517369455972,7276.799999999999,727.68,1.8189199116353798e-05,1.2463145624577203e-05,15699.863337498182,1.412094814511675,0.11428078774509268,1.5263756022567676,0.1323591641298833,0.009069181808092339,0.14142834593797565,1.6678039481947433,nBody,350
21,21,3Dplummer_10000000,5,96,16,48.638,2024-10-29 04:54:24.803200,2024-10-29 04:59:02.578800,7419.831479903011,626.3714891365257,9146.46994166968,763.083990169859,9146.46994166968,637.7641975559702,4382.73201301048,188.0519335019877,15.689049512106974,4669.248,778.208,1.8189199116353798e-05,1.2463145624577203e-05,9784.234139225651,0.8892401332178855,0.06200485254016377,0.9512449857580493,0.08492988159563673,0.009698919630210976,0.09462880122584771,1.045873786983897,nBody,350
22,22,3Dplummer_10000000,5,16,64,42.576,2024-10-28 03:35:13.537000,2024-10-28 03:38:46.423200,8087.6440024,603.9523727529412,9599.0827776,723.6257031529411,8339.550464933334,643.8434828862745,1603.6181835294128,225.4576,16.996094117647058,681.216,2724.864,1.8189199116353798e-05,1.2463145624577203e-05,8983.393947819608,0.8107896285351852,0.0625958941694989,0.8733855227046841,0.01239077346524607,0.03396037683916794,0.04635115030441401,0.9197366730090981,nBody,350
23,23,3Dplummer_10000000,5,64,48,20.309,2024-10-28 05:17:27.275800,2024-10-28 05:19:13.492400,5078.995992830503,302.45914610911944,5799.96109254717,359.5440217924528,5559.639392641615,316.7303650299528,5399.494198113207,285.5857547169811,17.703679245283016,1299.776,974.832,1.8189199116353798e-05,1.2463145624577203e-05,5876.369757671568,0.5405204965068237,0.03079322993346763,0.5713137264402913,0.023641884470657876,0.012149473175497845,0.03579135764615572,0.607105084086447,nBody,350
24,24,3Dplummer_10000000,5,32,16,52.932,2024-10-29 05:15:03.109900,2024-10-29 05:19:52.056200,7763.306641424958,693.6531076592721,9642.381172824958,842.4352554592721,8389.66481855829,706.0516199759388,1934.934762564992,182.16544194107453,15.915424610051993,1693.824,846.912,1.8189199116353798e-05,1.2463145624577203e-05,9095.71643853423,0.8156618573598338,0.06864390749766071,0.8843057648574945,0.030809302004058858,0.010555187587201928,0.04136448959126079,0.9256702544487553,nBody,350
25,25,3Dplummer_10000000,5,64,8,89.933,2024-10-31 21:06:13.308100,2024-10-31 21:13:46.158400,11234.944258216636,1130.3692499267509,14427.546272733303,1383.154425210084,13363.345601227747,1140.9019655635564,2062.440411322424,160.42549756744802,15.37983193277311,5755.712,719.464,1.8189199116353798e-05,1.2463145624577203e-05,14504.247566791304,1.2992141556749197,0.1109210244297902,1.41013518010471,0.10469179162438697,0.008966784603640815,0.11365857622802777,1.5237937563327377,nBody,350
26,26,3Dplummer_10000000,5,32,80,23.627,2024-10-28 01:01:02.130400,2024-10-28 01:03:00.268100,6675.683820454518,351.38227241327684,7514.437201271185,417.7934377966101,6955.268280726741,379.0535913229991,3106.307169491525,318.04449152542367,17.682881355932203,756.064,1890.16,1.8189199116353798e-05,1.2463145624577203e-05,7334.32187204974,0.6762066384039886,0.03685243248973603,0.7130590708937247,0.013752198640706917,0.023557339333750846,0.03730953797445776,0.7503686088681825,nBody,350
27,27,3Dplummer_10000000,5,16,192,42.572,2024-10-27 22:49:44.641400,2024-10-27 22:53:17.503600,8156.810434098039,603.9296892431372,9668.107210164706,723.5917763764705,8408.693230109151,723.5917763764705,1602.8018447058837,227.10014117647057,16.996894117647056,681.152,8173.824,1.8189199116353798e-05,1.2463145624577203e-05,9132.285006485621,0.8175118418161674,0.07034920048104575,0.8878610422972132,0.012389609356502624,0.10187155882166413,0.11426116817816676,1.00212221047538,nBody,350
28,28,3Dplummer_10000000,5,96,32,27.4,2024-10-28 19:10:17.444800,2024-10-28 19:12:56.380700,5284.639779903076,379.8257977960388,6257.333843236409,456.84217446270543,6257.333843236409,392.66186057381657,6118.327515802781,228.3698482932996,16.67307206068268,2630.4,876.8,1.8189199116353798e-05,1.2463145624577203e-05,6649.995703810226,0.6083519014257619,0.03817545866689883,0.6465273600926608,0.04784486935565703,0.010927686083629292,0.05877255543928632,0.705299915531947,nBody,350
29,29,3Dplummer_10000000,5,48,96,18.427,2024-10-27 23:27:48.589400,2024-10-27 23:29:20.728400,5273.821418087939,284.3324093573268,5927.9759255712725,336.12732807399345,5600.8986718296055,310.22986871566013,4578.189303590858,321.7005440696409,18.24102285092492,884.496,1768.992,1.8189199116353798e-05,1.2463145624577203e-05,5911.128540545265,0.5445318153167672,0.030161237236244733,0.574693052553012,0.016088273861618468,0.022047204904712077,0.03813547876633054,0.6128285313193425,nBody,350
