,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds
10,3Dplummer_10000000,5,16,72,42.768,2024-10-31 19:44:41.177500,2024-10-31 19:48:15.021200,8272.03356841405,609.056512237939,9790.28830201405,729.269519437939,8525.07602401405,654.136389937939,1615.3976908665115,228.91620608899296,17.05175644028103,684.288,3079.2960000000003
11,3Dplummer_10000000,5,32,40,30.581,2024-10-31 20:15:19.255200,2024-10-31 20:18:02.101600,6710.036952467947,432.7319317628204,7795.655826584614,518.6895162461537,7071.909910506836,450.6397618635149,2571.565833846154,254.9182769230769,16.96116923076923,978.592,1223.24
12,3Dplummer_10000000,5,32,88,23.703,2024-10-31 19:27:43.916400,2024-10-31 19:29:42.437600,6705.469628464877,353.50137028457317,7546.9209928148775,420.12615773457316,6985.953416581544,384.0377311991565,3107.1383347421806,318.3951817413356,17.724598478444634,758.496,2085.864
13,3Dplummer_10000000,5,64,80,17.711,2024-10-28 00:34:41.023700,2024-10-28 00:36:09.582400,5089.770157315383,274.3590126531332,5718.506819932049,324.14138663646656,5508.9279323931605,295.1016684795221,6090.88791619479,322.8788221970555,18.301698754246885,1133.504,1416.8799999999999
14,3Dplummer_10000000,5,80,88,17.209,2024-10-31 19:22:06.050800,2024-10-31 19:23:32.096600,4944.674924887063,269.1206660066433,5555.590696270397,317.49201002331,5453.77140103984,291.2908653476155,7606.010372960373,322.83053613053613,18.44918414918415,1376.72,1514.392
15,3Dplummer_10000000,5,64,72,17.794,2024-10-31 19:38:28.871900,2024-10-31 19:39:57.846800,5114.805902717287,275.6586621679444,5746.48904735062,325.67433393461107,5535.927999139509,294.4145390804444,6303.385186020293,322.945321307779,18.30248027057497,1138.816,1281.1680000000001
16,3Dplummer_10000000,5,16,32,50.236,2024-10-29 04:48:51.381700,2024-10-29 04:53:06.946300,8390.99239022911,696.9729383551287,10174.359505762444,838.1771244217953,8688.220242817999,720.5069693662398,1462.8499294394362,202.5312426499412,16.684790278322225,803.776,1607.552
17,3Dplummer_10000000,5,64,96,17.745,2024-10-27 23:18:57.239000,2024-10-27 23:20:25.967700,5099.023572691176,277.80435972058825,5728.967227941176,327.68230147058824,5518.986009524509,302.74333059558825,6124.429083710407,322.8496606334841,18.466176470588234,1135.68,1703.52
18,3Dplummer_10000000,5,64,32,27.553,2024-10-29 04:39:14.877100,2024-10-29 04:41:50.848500,5289.0097277858185,384.42224081263925,6267.135257969152,461.8686724293059,5941.093414574708,397.32997941541703,4557.732802056556,227.45745501285347,16.762917737789202,1763.392,881.696
19,3Dplummer_10000000,5,80,24,34.231,2024-10-31 20:28:00.020200,2024-10-31 20:31:17.992000,5755.7766573954905,456.10376127907807,6970.969740678825,552.3208265957447,6768.437560131602,468.1308944436614,4648.596783181358,203.6449341438703,16.135106382978723,2738.48,821.5440000000001
20,3Dplummer_10000000,5,80,8,90.96,2024-10-31 20:57:58.896300,2024-10-31 21:05:37.360900,11833.520229739132,1164.8065359257155,15062.580521739132,1420.4784199257153,14524.403806405799,1175.4595310923821,2449.190487218702,165.59565217391307,15.616517369455973,7276.799999999999,727.68
21,3Dplummer_10000000,5,96,16,48.638,2024-10-29 04:54:24.803200,2024-10-29 04:59:02.578800,7419.831479903011,626.3714891365257,9146.469941669679,763.083990169859,9146.469941669679,637.7641975559702,4382.73201301048,188.05193350198772,15.689049512106974,4669.248,778.208
22,3Dplummer_10000000,5,16,64,42.576,2024-10-28 03:35:13.537000,2024-10-28 03:38:46.423200,8087.6440024,603.9523727529412,9599.0827776,723.6257031529411,8339.550464933334,643.8434828862745,1603.6181835294128,225.4576,16.996094117647058,681.216,2724.864
23,3Dplummer_10000000,5,64,48,20.309,2024-10-28 05:17:27.275800,2024-10-28 05:19:13.492400,5078.995992830503,302.45914610911944,5799.96109254717,359.5440217924528,5559.639392641615,316.7303650299528,5399.494198113207,285.5857547169811,17.703679245283016,1299.776,974.8320000000001
24,3Dplummer_10000000,5,32,16,52.932,2024-10-29 05:15:03.109900,2024-10-29 05:19:52.056200,7763.306641424958,693.6531076592721,9642.381172824958,842.4352554592721,8389.66481855829,706.0516199759388,1934.9347625649916,182.16544194107453,15.915424610051993,1693.824,846.912
25,3Dplummer_10000000,5,64,8,89.933,2024-10-31 21:06:13.308100,2024-10-31 21:13:46.158400,11234.944258216636,1130.3692499267509,14427.546272733303,1383.1544252100841,13363.345601227747,1140.9019655635564,2062.4404113224236,160.42549756744802,15.37983193277311,5755.712,719.464
26,3Dplummer_10000000,5,32,80,23.627,2024-10-28 01:01:02.130400,2024-10-28 01:03:00.268100,6675.683820454518,351.38227241327684,7514.437201271185,417.79343779661014,6955.268280726741,379.05359132299907,3106.307169491525,318.04449152542367,17.682881355932203,756.064,1890.1599999999999
27,3Dplummer_10000000,5,16,192,42.572,2024-10-27 22:49:44.641400,2024-10-27 22:53:17.503600,8156.810434098039,603.9296892431372,9668.107210164706,723.5917763764705,8408.693230109151,723.5917763764705,1602.8018447058835,227.10014117647057,16.996894117647056,681.152,8173.8240000000005
28,3Dplummer_10000000,5,96,32,27.4,2024-10-28 19:10:17.444800,2024-10-28 19:12:56.380700,5284.639779903076,379.8257977960388,6257.333843236409,456.84217446270543,6257.333843236409,392.66186057381657,6118.327515802781,228.3698482932996,16.67307206068268,2630.3999999999996,876.8
29,3Dplummer_10000000,5,48,96,18.427,2024-10-27 23:27:48.589400,2024-10-27 23:29:20.728400,5273.821418087939,284.3324093573268,5927.9759255712725,336.12732807399345,5600.8986718296055,310.22986871566013,4578.189303590858,321.7005440696409,18.241022850924917,884.496,1768.992
30,3Dplummer_10000000,5,96,64,16.901,2024-10-28 01:45:38.656400,2024-10-28 01:47:03.166100,4881.728435033691,267.7686264188147,5481.710273150358,315.274238902148,5481.710273150358,283.6038305799258,8996.022637231503,324.34236276849646,18.65417661097852,1622.496,1081.664
31,3Dplummer_10000000,5,16,40,49.088,2024-10-31 20:18:43.770600,2024-10-31 20:22:53.612200,8409.162938540068,679.3850693175086,10151.776302806735,817.362437850842,8699.59849925118,708.1303544286197,1453.79203287891,206.8076984763432,16.6509623095429,785.408,1963.52
32,3Dplummer_10000000,5,16,96,42.652,2024-10-27 23:54:07.838600,2024-10-27 23:57:41.102200,8172.761503173666,605.9583326437138,9686.898261907,725.8452851103805,8425.117629629221,665.9018088770471,1602.4287505871312,227.11474870831378,17.01784875528417,682.432,4094.592
33,3Dplummer_10000000,5,48,8,90.109,2024-10-31 21:14:21.847200,2024-10-31 21:21:54.230600,10813.360853680868,1127.4465433211678,14012.210830064201,1380.7264223378345,12412.785841872535,1137.999871613529,1610.3408479079033,155.50290015497012,15.322847022359971,4325.232,720.872
34,3Dplummer_10000000,5,32,192,23.619,2024-10-27 22:34:11.403400,2024-10-27 22:36:09.502900,6686.471837144398,352.2931837985568,7524.941219694398,418.68186264855683,6965.961631327731,418.68186264855683,3118.8326570458403,318.59694397283533,17.72648556876061,755.808,4534.848
35,3Dplummer_10000000,5,32,48,26.269,2024-10-28 06:22:31.503300,2024-10-28 06:24:46.129400,6711.791873238689,383.3331657630952,7644.335681622022,457.17050877976186,7022.639809366467,401.7925015172619,2863.753058035714,291.0021577380952,17.403422619047618,840.608,1260.9119999999998
36,3Dplummer_10000000,5,96,8,91.324,2024-10-31 20:49:42.444400,2024-10-31 20:57:22.813000,12587.51443552709,1176.7933992953028,15829.496648660423,1433.4884205619694,15829.496648660424,1187.489025181414,2963.824970594642,173.33336963624484,15.696732737965588,8767.104,730.592
37,3Dplummer_10000000,5,64,88,17.756,2024-10-31 19:23:55.624700,2024-10-31 19:25:24.407300,5100.933899503537,275.7754589054928,5731.268052370204,325.68431963882614,5521.156668081315,298.6503534082706,6168.3269977426635,322.7792325056434,18.34221218961625,1136.384,1562.528
38,3Dplummer_10000000,5,16,16,70.913,2024-10-29 05:20:26.690500,2024-10-29 05:26:38.004100,9434.441954745,930.8790373767691,11951.838090261666,1130.2024796601024,9854.007977331112,947.4893242337135,1152.1432344213654,168.54227137847315,15.937874291880226,1134.608,1134.608
39,3Dplummer_10000000,5,48,80,18.476,2024-10-28 00:47:15.111200,2024-10-28 00:48:47.494300,5275.677514196241,284.39467621243665,5931.571511062907,336.32732494577,5603.624512629574,306.0332798513255,4595.621106290671,321.0419739696313,18.203470715835138,886.848,1478.08
40,3Dplummer_10000000,5,48,72,18.657,2024-10-31 19:40:21.443900,2024-10-31 19:41:54.732200,5338.883948042803,285.60499688716425,6001.203405692803,338.04640343716426,5670.043676867804,305.27052434341425,4580.0542857142855,321.6596133190118,18.119011815252414,895.5360000000001,1343.304
41,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.0017702119585,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.190010741138558,896.64,1046.08
42,3Dplummer_10000000,5,64,16,48.113,2024-10-29 05:04:47.469600,2024-10-29 05:09:18.971500,6924.06077069965,618.3363702969546,8632.061846216317,753.5731925802878,8062.728154377428,629.6061054872323,3192.933492063492,179.4122554448136,15.662569213732002,3079.232,769.808
43,3Dplummer_10000000,5,96,40,24.434,2024-10-31 20:03:59.574700,2024-10-31 20:06:20.362500,5170.725577581259,346.48178053090123,6038.127283547926,415.16127496423456,6038.127283547926,360.79000853784567,6485.261423462088,247.11988555078682,16.99113018597997,2345.664,977.36
44,3Dplummer_10000000,5,80,64,17.225,2024-10-28 02:06:02.219100,2024-10-28 02:07:28.346500,4954.908330453532,269.49421842306947,5566.392098370198,317.9105355064028,5464.4781370507535,285.6329907841806,7852.166158323633,323.1577415599534,18.456344586728754,1378.0,1102.4
45,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.340022547914316,1139.264,996.8559999999999
46,3Dplummer_10000000,5,80,16,48.261,2024-10-29 04:59:38.034800,2024-10-29 05:04:12.213700,7164.755581741956,623.5818176543876,8878.010625191957,759.2346408043876,8592.46811795029,634.8862195835543,3933.918351005485,183.958281535649,15.731846435100548,3860.88,772.176
47,3Dplummer_10000000,5,48,192,18.513,2024-10-27 22:24:08.262100,2024-10-27 22:25:40.829500,5290.513964129416,283.8168502916035,5947.721452979416,335.85349924160346,5619.117708554417,335.85349924160346,4585.695449620801,321.2726977248104,18.141495124593714,888.624,3554.496
