,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
41,3Dplummer_10000000,5,48,56,18.68,2024-10-31 19:54:56.423800,2024-10-31 19:56:29.829400,5348.001770211959,287.2833453111349,6011.137722878625,339.78940064446823,5679.569746545292,302.5976114500238,4614.2938023630495,321.7953813104189,18.19001074113856,896.64,1046.08,1.81891991163538e-05,1.2463145624577203e-05,5982.167357995316,0.0,0.0,0.0,0.0163091634956874,0.0130374473749577,0.0293466108706451,0.0293466108706451,nBody,0,True,False,False,True
42,3Dplummer_10000000,5,64,16,48.113,2024-10-29 05:04:47.469600,2024-10-29 05:09:18.971500,6924.06077069965,618.3363702969546,8632.061846216317,753.5731925802878,8062.728154377428,629.6061054872323,3192.933492063492,179.4122554448136,15.662569213732002,3079.232,769.808,1.81891991163538e-05,1.2463145624577203e-05,8692.33425986466,0.0,0.0,0.0,0.0560087639734483,0.0095942292069645,0.0656029931804128,0.0656029931804128,nBody,0,False,False,False,False
43,3Dplummer_10000000,5,96,40,24.434,2024-10-31 20:03:59.574700,2024-10-31 20:06:20.362500,5170.725577581259,346.48178053090123,6038.127283547926,415.16127496423456,6038.127283547926,360.79000853784567,6485.261423462088,247.1198855507868,16.99113018597997,2345.664,977.36,1.81891991163538e-05,1.2463145624577203e-05,6398.917292085772,0.0,0.0,0.0,0.0426657495560629,0.0121809800076367,0.0548467295636996,0.0548467295636996,nBody,0,False,False,False,False
44,3Dplummer_10000000,5,80,64,17.225,2024-10-28 02:06:02.219100,2024-10-28 02:07:28.346500,4954.908330453532,269.49421842306947,5566.392098370198,317.9105355064028,5464.4781370507535,285.6329907841806,7852.166158323633,323.1577415599534,18.45634458672876,1378.0,1102.4,1.81891991163538e-05,1.2463145624577203e-05,5750.111127834934,0.0,0.0,0.0,0.0250647163823355,0.0137393717365339,0.0388040881188694,0.0388040881188694,nBody,0,False,False,False,False
45,3Dplummer_10000000,5,64,56,17.801,2024-10-31 19:53:04.010100,2024-10-31 19:54:33.015500,5117.058846736771,276.4353938920894,5748.990489853438,326.47074137542273,5538.346608814549,291.02903690806164,6138.2295377677565,322.9588500563698,18.34002254791432,1139.264,996.856,1.81891991163538e-05,1.2463145624577203e-05,5829.37564572261,0.0,0.0,0.0,0.0207222997420936,0.0124239614947335,0.0331462612368272,0.0331462612368272,nBody,0,False,False,False,False
46,3Dplummer_10000000,5,80,16,48.261,2024-10-29 04:59:38.034800,2024-10-29 05:04:12.213700,7164.755581741956,623.5818176543876,8878.010625191957,759.2346408043876,8592.46811795029,634.8862195835543,3933.918351005485,183.958281535649,15.731846435100548,3860.88,772.176,1.81891991163538e-05,1.2463145624577203e-05,9227.354337533843,0.0,0.0,0.0,0.070226315084348,0.0096237419358035,0.0798500570201515,0.0798500570201515,nBody,0,False,False,False,False
47,3Dplummer_10000000,5,48,192,18.513,2024-10-27 22:24:08.262100,2024-10-27 22:25:40.829500,5290.513964129416,283.8168502916035,5947.721452979416,335.85349924160346,5619.117708554417,335.85349924160346,4585.695449620801,321.2726977248104,18.14149512459372,888.624,3554.496,1.81891991163538e-05,1.2463145624577203e-05,5954.97120779602,0.0,0.0,0.0,0.0161633588755707,0.0443002012699771,0.0604635601455479,0.0604635601455479,nBody,0,False,False,False,False
48,3Dplummer_10000000,5,16,24,57.053,2024-10-31 20:43:32.053800,2024-10-31 20:48:25.512300,8706.993365169337,777.9070849419226,10732.362503686005,938.272608225256,9044.554888255449,797.9527753523392,1347.588232081912,188.11215017064845,16.445631399317406,912.848,1369.272,1.81891991163538e-05,1.2463145624577203e-05,9842.507663607788,0.0,0.0,0.0,0.0166039740349653,0.017065436335656,0.0336694103706214,0.0336694103706214,nBody,0,False,False,False,False
49,3Dplummer_10000000,5,64,64,17.707,2024-10-28 02:26:07.172100,2024-10-28 02:27:35.709900,5083.926180571028,275.4160192267081,5712.520844054361,325.1871499433748,5502.989289559917,292.00639613226366,6077.236862967158,322.61370328425824,18.364892412231026,1133.248,1133.248,1.81891991163538e-05,1.2463145624577203e-05,5794.995685692181,0.0,0.0,0.0,0.0206128735202097,0.0141238348527608,0.0347367083729705,0.0347367083729705,nBody,0,False,False,False,False
50,3Dplummer_10000000,5,32,8,92.609,2024-10-31 21:22:30.433000,2024-10-31 21:30:15.858500,11402.834506105368,1158.410347360566,14690.433940822037,1418.7172680438991,12498.700984344256,1169.2564690557049,1262.7155541209384,158.62857757693135,15.31943189154293,2963.488,740.872,1.81891991163538e-05,1.2463145624577203e-05,13667.95745339996,0.0,0.0,0.0,0.053903473310925,0.0092335956251717,0.0631370689360968,0.0631370689360968,nBody,0,False,False,False,False
51,3Dplummer_10000000,5,64,192,17.757,2024-10-27 22:15:37.491400,2024-10-27 22:17:06.279900,5105.404191078815,276.06471319576275,5735.773843728814,325.97638474576274,5525.650626178815,325.97638474576274,6198.863661016949,323.014802259887,18.357627118644068,1136.448,3409.344,1.81891991163538e-05,1.2463145624577203e-05,5851.627010924578,0.0,0.0,0.0,0.020671078957382,0.0424911507562785,0.0631622297136605,0.0631622297136605,nBody,0,False,False,False,False
