,Unnamed: 0,workload,cpu,memory,start,end
0,0,removeDuplicates,48,96,2024-11-13 21:26:54.144700,2024-11-13 21:28:20.873500
1,1,minSpanningForest,48,96,2024-11-13 21:26:54.144700,2024-11-13 21:28:20.873500
