,Unnamed: 0,workload,cpu,memory,start,end
0,0,pgbench-50,48,96,2025-02-17 01:42:46.000139,2025-02-17 01:46:56.000139
1,1,faiss,48,96,2025-02-17 01:42:46.000139,2025-02-17 01:48:07.537335
