mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 01:42:46.000139,2025-02-17 01:42:46.811596,0 days 00:00:00.811457
IVF,64,2025-02-17 01:42:46.811716,2025-02-17 01:42:48.667179,0 days 00:00:01.855463
IVF,64,2025-02-17 01:42:48.667250,2025-02-17 01:42:49.903322,0 days 00:00:01.236072
IVF,64,2025-02-17 01:42:49.903383,2025-02-17 01:42:51.352707,0 days 00:00:01.449324
IVF,64,2025-02-17 01:42:51.352767,2025-02-17 01:42:52.755002,0 days 00:00:01.402235
IVF,64,2025-02-17 01:42:52.755070,2025-02-17 01:42:53.957548,0 days 00:00:01.202478
IVF,64,2025-02-17 01:42:53.957603,2025-02-17 01:42:55.133530,0 days 00:00:01.175927
IVF,64,2025-02-17 01:42:55.133598,2025-02-17 01:42:56.188641,0 days 00:00:01.055043
IVF,64,2025-02-17 01:42:56.188716,2025-02-17 01:42:57.256694,0 days 00:00:01.067978
IVF,64,2025-02-17 01:42:57.256766,2025-02-17 01:42:58.267155,0 days 00:00:01.010389
IVF,64,2025-02-17 01:42:58.267229,2025-02-17 01:42:59.281728,0 days 00:00:01.014499
IVF,64,2025-02-17 01:42:59.281801,2025-02-17 01:43:00.338225,0 days 00:00:01.056424
IVF,64,2025-02-17 01:43:00.338299,2025-02-17 01:43:01.445861,0 days 00:00:01.107562
IVF,64,2025-02-17 01:43:01.445933,2025-02-17 01:43:02.593312,0 days 00:00:01.147379
IVF,64,2025-02-17 01:43:02.593379,2025-02-17 01:43:03.666336,0 days 00:00:01.072957
IVF,64,2025-02-17 01:43:03.666414,2025-02-17 01:43:04.709016,0 days 00:00:01.042602
IVF,64,2025-02-17 01:43:04.709086,2025-02-17 01:43:05.759650,0 days 00:00:01.050564
IVF,64,2025-02-17 01:43:05.759719,2025-02-17 01:43:06.907845,0 days 00:00:01.148126
IVF,64,2025-02-17 01:43:06.907914,2025-02-17 01:43:07.938322,0 days 00:00:01.030408
IVF,64,2025-02-17 01:43:07.938455,2025-02-17 01:43:09.037442,0 days 00:00:01.098987
IVF,64,2025-02-17 01:43:09.037518,2025-02-17 01:43:10.099549,0 days 00:00:01.062031
IVF,64,2025-02-17 01:43:10.099625,2025-02-17 01:43:11.189557,0 days 00:00:01.089932
IVF,64,2025-02-17 01:43:11.189631,2025-02-17 01:43:12.223016,0 days 00:00:01.033385
IVF,64,2025-02-17 01:43:12.223115,2025-02-17 01:43:13.303505,0 days 00:00:01.080390
IVF,64,2025-02-17 01:43:13.303580,2025-02-17 01:43:14.401395,0 days 00:00:01.097815
IVF,64,2025-02-17 01:43:14.401467,2025-02-17 01:43:15.445924,0 days 00:00:01.044457
IVF,64,2025-02-17 01:43:15.446071,2025-02-17 01:43:16.742562,0 days 00:00:01.296491
IVF,64,2025-02-17 01:43:16.742634,2025-02-17 01:43:17.837787,0 days 00:00:01.095153
IVF,64,2025-02-17 01:43:17.837854,2025-02-17 01:43:18.869737,0 days 00:00:01.031883
IVF,64,2025-02-17 01:43:18.869807,2025-02-17 01:43:19.904413,0 days 00:00:01.034606
IVF,64,2025-02-17 01:43:19.904493,2025-02-17 01:43:20.925597,0 days 00:00:01.021104
IVF,64,2025-02-17 01:43:20.925669,2025-02-17 01:43:21.996192,0 days 00:00:01.070523
IVF,64,2025-02-17 01:43:21.996613,2025-02-17 01:43:23.131004,0 days 00:00:01.134391
IVF,64,2025-02-17 01:43:23.131096,2025-02-17 01:43:24.186956,0 days 00:00:01.055860
IVF,64,2025-02-17 01:43:24.187022,2025-02-17 01:43:25.224632,0 days 00:00:01.037610
IVF,64,2025-02-17 01:43:25.224706,2025-02-17 01:43:26.303936,0 days 00:00:01.079230
IVF,64,2025-02-17 01:43:26.304016,2025-02-17 01:43:27.357870,0 days 00:00:01.053854
IVF,64,2025-02-17 01:43:27.358287,2025-02-17 01:43:28.362570,0 days 00:00:01.004283
IVF,64,2025-02-17 01:43:28.362723,2025-02-17 01:43:29.493727,0 days 00:00:01.131004
