mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:03:46.747334,2025-02-17 10:03:47.639304,0 days 00:00:00.891970
IVF,64,2025-02-17 10:03:47.639539,2025-02-17 10:03:48.523412,0 days 00:00:00.883873
IVF,64,2025-02-17 10:03:48.523501,2025-02-17 10:03:49.505529,0 days 00:00:00.982028
IVF,64,2025-02-17 10:03:49.505602,2025-02-17 10:03:50.446967,0 days 00:00:00.941365
IVF,64,2025-02-17 10:03:50.447044,2025-02-17 10:03:51.383699,0 days 00:00:00.936655
IVF,64,2025-02-17 10:03:51.383803,2025-02-17 10:03:52.355154,0 days 00:00:00.971351
IVF,64,2025-02-17 10:03:52.355228,2025-02-17 10:03:53.295690,0 days 00:00:00.940462
IVF,64,2025-02-17 10:03:53.295795,2025-02-17 10:03:54.201561,0 days 00:00:00.905766
IVF,64,2025-02-17 10:03:54.201651,2025-02-17 10:03:55.098163,0 days 00:00:00.896512
IVF,64,2025-02-17 10:03:55.098419,2025-02-17 10:03:56.047363,0 days 00:00:00.948944
IVF,64,2025-02-17 10:03:56.047447,2025-02-17 10:03:57.006043,0 days 00:00:00.958596
IVF,64,2025-02-17 10:03:57.006126,2025-02-17 10:03:57.908952,0 days 00:00:00.902826
IVF,64,2025-02-17 10:03:57.909208,2025-02-17 10:03:58.822035,0 days 00:00:00.912827
IVF,64,2025-02-17 10:03:58.822110,2025-02-17 10:03:59.803152,0 days 00:00:00.981042
IVF,64,2025-02-17 10:03:59.803320,2025-02-17 10:04:00.803302,0 days 00:00:00.999982
IVF,64,2025-02-17 10:04:00.803410,2025-02-17 10:04:01.745119,0 days 00:00:00.941709
IVF,64,2025-02-17 10:04:01.745359,2025-02-17 10:04:02.720613,0 days 00:00:00.975254
IVF,64,2025-02-17 10:04:02.720685,2025-02-17 10:04:03.677493,0 days 00:00:00.956808
IVF,64,2025-02-17 10:04:03.677658,2025-02-17 10:04:04.603986,0 days 00:00:00.926328
IVF,64,2025-02-17 10:04:04.604230,2025-02-17 10:04:05.531053,0 days 00:00:00.926823
IVF,64,2025-02-17 10:04:05.531125,2025-02-17 10:04:06.468147,0 days 00:00:00.937022
IVF,64,2025-02-17 10:04:06.468233,2025-02-17 10:04:07.379620,0 days 00:00:00.911387
